,2012-09-30
AccretionExpense,103727.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,152065.000
CashAndCashEquivalentsPeriodIncreaseDecrease,208532.000
CostOfRevenue,1691384.000
DebtConversionConvertedInstrumentAmount1,311325.000
DebtInstrumentConvertibleBeneficialConversionFeature,103727.000
DebtInstrumentConvertibleInterestExpense,16511.000
DepreciationAndAmortization,9928.000
EarningsPerShareBasic,-0.018
GeneralAndAdministrativeExpense,926558.000
GrossProfit,273322.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1076879.000
IncreaseDecreaseInAccountsPayableTrade,107390.000
IncreaseDecreaseInAccountsReceivable,-1136.000
IncreaseDecreaseInDepositsOutstanding,6897.000
IncreaseDecreaseInInterestPayableNet,18074.000
IncreaseDecreaseInInventories,17384.000
IncreaseDecreaseInOtherCurrentAssets,82554.000
InterestExpenseOther,36337.000
InterestPaid,17859.000
NetCashProvidedByUsedInFinancingActivities,798668.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,798668.000
NetCashProvidedByUsedInInvestingActivities,-40521.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-40521.000
NetCashProvidedByUsedInOperatingActivities,-549615.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-549615.000
NonoperatingIncomeExpense,-258159.000
OperatingExpenses,1092042.000
OperatingIncomeLoss,-818720.000
PaymentsForProceedsFromOtherInvestingActivities,40521.000
ProceedsFromConvertibleDebt,49559.000
ProceedsFromIssuanceOfCommonStock,323400.000
ProceedsFromNotesPayable,245000.000
ProceedsFromShortTermDebt,262850.000
ProfitLoss,-1076879.000
RelatedPartyTransactionAmountsOfTransaction,19631.000
Revenues,1964706.000
SalesRevenueNet,1964706.000
SellingAndMarketingExpense,155556.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,3222664.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,322266.000
StockIssuedDuringPeriodValueIssuedForCash,323400.000
StockIssuedDuringPeriodValueIssuedForNoncashConsiderations,275749.000
StockIssuedDuringPeriodValueIssuedForServices,219250.000
SubsidiaryOfLimitedLiabilityCompanyOrLimitedPartnershipOwnershipInterest,1.000
WeightedAverageNumberOfSharesOutstandingBasic,59240779.000
