,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,1020000.000,,,,1420000.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,57500.000,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,372000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset,0.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,,,,,21208000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,0.000,0.000,0.000,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,118204000.000,,,,160165000.000,,,,108433000.000,,,,-219867000.000,,,,-409160000.000
CommonStockDividendsPerShareCashPaid,0.300,0.300,0.300,0.300,0.300,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,11380000.000,16907000.000,-19768000.000,28751000.000,77621000.000,,,,,,,,-98109000.000,181829000.000,65453000.000,83852000.000,-65332000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,58223000.000,90581000.000,-45004000.000,67418000.000,105897000.000,,,,,,,,303000.000,90000.000,45000.000,-169000.000,113000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,69603000.000,107488000.000,-64772000.000,96169000.000,183518000.000,53816000.000,252597000.000,-481152000.000,135727000.000,228692000.000,48698000.000,-223717000.000,-97806000.000,181919000.000,65498000.000,83683000.000,-65219000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,5749000.000,,,,8277000.000,,,,26708000.000,,,,7619000.000,,,,53652000.000
CostOfServicesDepreciationAndAmortization,26532000.000,27563000.000,27435000.000,29949000.000,33215000.000,34516000.000,67686000.000,43579000.000,46259000.000,47015000.000,46484000.000,51352000.000,54293000.000,48919000.000,52678000.000,53950000.000,55690000.000
CostsAndExpenses,4697742000.000,4545266000.000,4914479000.000,4674109000.000,4486236000.000,5219636000.000,4989000000.000,5018134000.000,2840847000.000,3301291000.000,3152567000.000,3563272000.000,2830184000.000,3646519000.000,4407431000.000,4636714000.000,4782060000.000
CurrentIncomeTaxExpenseBenefit,0.000,1744000.000,-1744000.000,0.000,16719000.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,7444000.000,9225000.000,-17567000.000,17579000.000,32960000.000,,,,,,,,31487000.000,,,,-38000.000
DepreciationAmortizationAndAccretionNet,28142000.000,,,,34848000.000,,,,48282000.000,,,,56532000.000,,,,57869000.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,0.000,,,,,,,,,,,,
EarningsPerShareBasic,0.480,0.620,-0.500,0.620,1.430,,,,,,,,,,,,
EarningsPerShareDiluted,0.480,0.610,-0.500,0.610,1.420,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,0.395,0.395,0.493,-0.986,0.390,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,0.350,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,-0.061,,0.001,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.028,,-0.013,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.049,,0.052,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,0.000,0.000,0.000,,,,,,,,,,0.000,,0.000,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,0.000,0.000,0.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,0.000,0.000,0.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,0.000,0.000,0.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,0.000,21358000.000,0.000,,,,,,,,,,,,,,
GainLossOnDispositionOfAssets,0.000,0.000,48000.000,135000.000,186000.000,-6000.000,-18000.000,733000.000,359000.000,632000.000,142000.000,-129000.000,0.000,-3222000.000,-8159000.000,7000.000,-883000.000
GainLossOnFairValueHedgeIneffectivenessNet,,,-888000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,0.000,,,,186000.000,,,,359000.000,,,,0.000,,,,-883000.000
GainOnFairValueHedgeIneffectiveness,3876000.000,11273000.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,30094000.000,19141000.000,30748000.000,24351000.000,36624000.000,32095000.000,34786000.000,36645000.000,32530000.000,35783000.000,47802000.000,50789000.000,33269000.000,38091000.000,39912000.000,38371000.000,40479000.000
IncomeLossAttributableToNoncontrollingInterest,58305000.000,90344000.000,-45045000.000,70941000.000,105828000.000,,,,,,,,303000.000,90000.000,45000.000,-169000.000,113000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,77155000.000,118139000.000,-84204000.000,119676000.000,232951000.000,,,,,,,,-66155000.000,176227000.000,67363000.000,82140000.000,-65106000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,1621000.000,,3599000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,,,,174000.000
IncomeTaxExpenseBenefit,7444000.000,10969000.000,-19311000.000,17579000.000,49679000.000,,,,,,,,32273000.000,-5277000.000,2291000.000,-5598000.000,434000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,-13693000.000,,44493000.000,,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpense,,,2377000.000,,178000.000,,,,,,,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,-1095000.000,,-1615000.000,,,,,,,,,,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-1917000.000,,6623000.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,116163000.000,,,,-155474000.000,,,,-22194000.000,,,,72966000.000,,,,-188813000.000
IncreaseDecreaseInAccountsReceivable,159050000.000,,,,-67006000.000,,,,-110084000.000,,,,86765000.000,,,,-7490000.000
IncreaseDecreaseInAccruedLiabilities,150707000.000,,,,196698000.000,,,,-197427000.000,,,,18167000.000,,,,183139000.000
IncreaseDecreaseInDeferredRevenue,1804000.000,,,,-1393000.000,,,,4859000.000,,,,-889000.000,,,,-9589000.000
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,2621000.000,,,,746000.000,,,,-8581000.000
