,2012-11-30,2013-11-30,2014-11-30,2014-12-31
AdvertisingExpense,,,,20443.000
AssetManagementFees1,,,112500.000,
CashPeriodIncreaseDecrease,15936.000,-22429.000,13034.000,-28504.000
CostOfGoodsSold,,,36821.000,2229345.000
DebtorReorganizationItemsImpairmentLoss,,,133500.000,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,61000.000,
Depreciation,,,,8390.000
DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,,,152666.000,
DividendsPreferredStockStock,,,-5417.000,
EarningsPerShareBasic,,,-0.010,3809.000
EarningsPerShareBasicAndDiluted,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,
FiniteLivedIntangibleAssetsTranslationAndPurchaseAccountingAdjustments,,,-21000.000,
GeneralAndAdministrativeExpense,20928.000,44563.000,592370.000,94755.000
GeneralInsuranceExpense,,,,46146.000
GrossProfit,,,-7883.000,788011.000
ImpairmentOfIntangibleAssetsFinitelived,,,133500.000,
IncomeTaxExpenseBenefit,7116.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,15151.000,96810.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2772.000,-1277.000,12473.000,70485.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,25538.000
IncreaseDecreaseInAccountsReceivable,,,-25538.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-1186.000,
IncreaseDecreaseInDueToOfficersAndStockholders,35342.000,26904.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,-15151.000,-249476.000,
IncreaseDecreaseInInventories,,,,-134664.000
IncreaseDecreaseInPrepaidExpense,-1250.000,1250.000,-2500.000,-61.000
InterestExpense,,,,246.000
LeaseAndRentalExpense,,,,116036.000
NetCashProvidedByUsedInFinancingActivities,35342.000,18747.000,425286.000,-188646.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,35342.000,18747.000,425286.000,-188646.000
NetCashProvidedByUsedInInvestingActivities,,,-77000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-77000.000,
NetCashProvidedByUsedInOperatingActivities,-19406.000,-41176.000,-356252.000,160142.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19406.000,-41176.000,-356252.000,160142.000
NetIncomeLoss,-20928.000,-44563.000,-733753.000,190454.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-739170.000,
OperatingExpenses,,3414.000,,597311.000
OperatingIncomeLoss,,,,190700.000
PartnersCapitalAccountDistributions,,,,-231146.000
PaymentsForFees,,,111000.000,
PaymentsOfCapitalDistribution,,,,231146.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,424286.000,
ProceedsFromOtherEquity,,,1000.000,
ProceedsFromRelatedPartyDebt,35342.000,26904.000,,42500.000
ProceedsFromSaleOfProductiveAssets,,,34000.000,
ProfessionalFees,,,,23394.000
ProfitLoss,,-44563.000,,
RepaymentsOfDebt,,,34000.000,
RepaymentsOfRelatedPartyDebt,,-7711.000,,
SalariesWagesAndOfficersCompensation,,,,288147.000
SalesRevenueGoodsNet,,,28938.000,3017356.000
ShippingHandlingAndTransportationCosts,,,,1227.000
StockIssuedDuringPeriodValueIssuedForServices,,,147982.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,50000000.000,290000009.000,,
WeightedAverageNumberOfSharesOutstandingBasic,,,88479060.000,50.000
