,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,420100000.000,384700000.000,367800000.000,515200000.000,452700000.000,465300000.000,388400000.000,591600000.000,516300000.000,490300000.000,435500000.000,587800000.000,519700000.000,532300000.000,471700000.000,638000000.000,629900000.000,627600000.000,608400000.000,768200000.000,749200000.000,700300000.000,648500000.000,786500000.000
AccountsReceivableNetCurrent,339300000.000,318000000.000,297400000.000,391200000.000,358400000.000,385300000.000,342400000.000,468000000.000,396400000.000,385400000.000,354300000.000,457400000.000,402600000.000,450500000.000,401200000.000,525300000.000,533200000.000,562000000.000,511900000.000,662900000.000,721400000.000,681800000.000,682900000.000,773000000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,200000.000,,,,100000.000,,,,200000.000,,,,100000.000,,,,100000.000,
AccruedIncomeTaxesCurrent,13800000.000,8400000.000,500000.000,5400000.000,13800000.000,20100000.000,600000.000,600000.000,600000.000,800000.000,2300000.000,300000.000,2000000.000,6900000.000,5500000.000,6000000.000,8500000.000,12500000.000,5300000.000,600000.000,2300000.000,3900000.000,5000000.000,2000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,334200000.000,344700000.000,362400000.000,379000000.000,390800000.000,405800000.000,415500000.000,429800000.000,443400000.000,459300000.000,472600000.000,486100000.000,502500000.000,515300000.000,507200000.000,519400000.000,537500000.000,552700000.000,569600000.000,591800000.000,613000000.000,632100000.000,655600000.000,678900000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-300000.000,-300000.000,-200000.000,-100000.000,-100000.000,0.000,0.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-200000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000,-100000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,28900000.000,37600000.000,35100000.000,29100000.000,20800000.000,25400000.000,18500000.000,10000000.000,17900000.000,7100000.000,-1800000.000,-20100000.000,-17000000.000,-31200000.000,-40300000.000,-31600000.000,-36000000.000,-40700000.000,-49400000.000,-46000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,47100000.000,20400000.000,28100000.000,33500000.000,28800000.000,37500000.000,35100000.000,29200000.000,20900000.000,25600000.000,18700000.000,10200000.000,18100000.000,7300000.000,-1600000.000,-19900000.000,-16800000.000,-31000000.000,-40200000.000,-31500000.000,-35900000.000,-40600000.000,-49300000.000,-45900000.000
AdditionalPaidInCapitalCommonStock,1406300000.000,1398300000.000,1406400000.000,1415000000.000,1420900000.000,1430100000.000,1433900000.000,1437800000.000,1453700000.000,1476800000.000,1534000000.000,1558800000.000,1573400000.000,1584600000.000,1593700000.000,1598800000.000,1596400000.000,1400400000.000,1407600000.000,1415700000.000,1433900000.000,1442800000.000,1371100000.000,1376300000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6400000.000,6000000.000,6400000.000,6500000.000,6600000.000,5700000.000,5300000.000,4500000.000,4200000.000,4300000.000,4800000.000,5300000.000,5400000.000,5500000.000,6300000.000,6700000.000,6500000.000,6700000.000,6600000.000,7600000.000,8300000.000,9600000.000,13000000.000,9400000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,9100000.000,9000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8300000.000,8500000.000,8800000.000,9000000.000,9300000.000,9500000.000,9800000.000,12000000.000,12300000.000
Assets,4649100000.000,4611600000.000,4779100000.000,4854600000.000,4868600000.000,4926000000.000,4922300000.000,5239900000.000,5117100000.000,5122000000.000,5127200000.000,5235000000.000,5278900000.000,5370400000.000,5351500000.000,5476400000.000,5755200000.000,5726500000.000,5791800000.000,6490100000.000,6568400000.000,6586400000.000,6557600000.000,6580200000.000
AssetsCurrent,1412700000.000,1410100000.000,1373200000.000,1476000000.000,1514900000.000,1587700000.000,1581400000.000,1914700000.000,1756800000.000,1782700000.000,1791500000.000,1954100000.000,1994100000.000,2082900000.000,2074900000.000,2217200000.000,2381200000.000,2384300000.000,2446100000.000,3179900000.000,2911700000.000,2934300000.000,2841200000.000,2887600000.000
AssetsNoncurrent,2554600000.000,2525200000.000,2719200000.000,2694600000.000,2669500000.000,2649500000.000,2640200000.000,2630200000.000,2668300000.000,2640100000.000,2631900000.000,2587300000.000,2568300000.000,2572400000.000,2548700000.000,2530800000.000,2623700000.000,2595100000.000,2578800000.000,2539600000.000,2848400000.000,2824400000.000,2873900000.000,2855100000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,,,27200000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,22300000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,,26900000.000,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,21900000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,32100000.000,,,,32500000.000,,,,37800000.000,,,,49400000.000,,,,52500000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,15500000.000,,,,17900000.000,,,,18200000.000,,,,24300000.000,,,,27200000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,0.000,,,,200000.000,,,,100000.000,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,400000.000,,,,100000.000,,,,200000.000,,,,200000.000,,,,100000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,4100000.000,,,,4700000.000,,,,6100000.000,,,,7600000.000,,,,7200000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,12100000.000,,,,9800000.000,,,,13100000.000,,,,17200000.000,,,,17900000.000,
