,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,18566838.000,22162067.000,7539592.000,8367697.000,8019560.000,19258163.000,24540298.000,3156079.000,18606706.000,26179240.000,31705917.000
AccountsPayableCurrent,1965164.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,509255.000,588788.000,4302092.000,2985843.000,1595594.000,2309622.000,875512.000,876831.000
AccountsReceivableGrossCurrent,,,,16198530.000,18585916.000,21321954.000,49310034.000,43151381.000,46604189.000,46958021.000,16746601.000,21703631.000
AccountsReceivableNetCurrent,2946329.000,19822345.000,17212011.000,15719597.000,18220089.000,20861159.000,47678251.000,40187445.000,45818721.000,45327389.000,15184416.000,19936801.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,681007.000,751206.000,763185.000,797980.000,986127.000,787111.000,820004.000,800927.000
AccruedIncomeTaxesCurrent,,,,,272557.000,1035359.000,1051024.000,1069119.000,1024169.000,409189.000,728205.000,1230182.000
AccruedLiabilitiesCurrent,45507.000,,,,,,,,,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,3779111.000,5217076.000,1260299.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3923650.000,4435278.000,4940279.000,5618377.000,6390694.000,6724447.000,7272494.000,7914693.000,9256756.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3682019.000,3850092.000,4160035.000,3925326.000,4297827.000,4648550.000,5621023.000,5358724.000,6206460.000,5728182.000,3914424.000,3930402.000
AdditionalPaidInCapitalCommonStock,29888556.000,29888556.000,29888556.000,29888556.000,29888556.000,29888556.000,29955806.000,30503899.000,29998994.000,30033119.000,31578788.000,31612913.000
AdvancesOnInventoryPurchases,10322198.000,16272434.000,14817490.000,4205834.000,16387613.000,21084044.000,22352330.000,17257774.000,25930533.000,16942585.000,843089.000,1339646.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,478933.000,365827.000,460795.000,1631783.000,2963936.000,785468.000,1630632.000,1562185.000,1766830.000
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries,,,,,3421960.000,3574629.000,3628644.000,,3932585.000,3933000.000,3933000.000,3933000.000
Assets,90820286.000,148539131.000,153871832.000,155316037.000,120713582.000,128984393.000,212179040.000,250279530.000,293267016.000,302948323.000,257717302.000,254853605.000
AssetsCurrent,33623282.000,85540153.000,90980616.000,92994833.000,56806658.000,63964335.000,146913395.000,184872541.000,203552208.000,197804365.000,118371567.000,114463357.000
Cash,,,,,,,,,,,4900000.000,
CashAndCashEquivalentsAtCarryingValue,6308556.000,3493015.000,2140569.000,10241813.000,1625705.000,256708.000,3522403.000,11274002.000,22638820.000,3578161.000,788239.000,203019.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,9610159.000,9610159.000,9610159.000,9610159.000,9610159.000,9610159.000,9860159.000,9860159.000,10255813.000,10255813.000,10255813.000,10255813.000
CommonStockSharesOutstanding,9518967.000,9518967.000,9518967.000,9610159.000,9610159.000,9610159.000,9768967.000,9768967.000,10164621.000,10164621.000,10164621.000,10164621.000
CommonStockValue,9610.000,9610.000,9610.000,9610.000,9610.000,9610.000,9860.000,9860.000,10256.000,10256.000,10256.000,10256.000
