,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7058000.000,5955000.000,3200000.000,14382000.000,13571000.000,7574000.000,7323000.000,10978000.000,6371000.000
AccountsReceivableNetCurrent,14513000.000,14028000.000,15976000.000,20275000.000,19249000.000,19507000.000,20886000.000,26426000.000,25085000.000
AccruedLiabilitiesCurrent,21893000.000,27344000.000,32861000.000,31253000.000,22905000.000,29448000.000,20037000.000,24179000.000,22638000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,38091000.000,,,42690000.000,46153000.000,51176000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,11126000.000,6483000.000,6251000.000,10805000.000,3458000.000,7485000.000,5405000.000,18472000.000,15495000.000
AdditionalPaidInCapital,112694000.000,394483000.000,398639000.000,406020000.000,411208000.000,417981000.000,433894000.000,442510000.000,447648000.000
AllowanceForDoubtfulAccountsReceivable,,,,2071000.000,,,,1999000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,2306000.000,2706000.000,2402000.000,2071000.000,1920000.000,1772000.000,1997000.000,,1891000.000
Assets,331362000.000,529128000.000,538621000.000,553061000.000,549176000.000,550956000.000,569201000.000,581193000.000,530739000.000
AssetsCurrent,142288000.000,343357000.000,349314000.000,359054000.000,340612000.000,346777000.000,353406000.000,371032000.000,355240000.000
AvailableForSaleSecurities,,,,21620000.000,123358000.000,110718000.000,82338000.000,100494000.000,105771000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,0.000,86000.000,95000.000,29000.000,2000.000,2000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,16000.000,10000.000,3000.000,3000.000,31000.000,53000.000
AvailableForSaleSecuritiesAmortizedCost,,,,21636000.000,123282000.000,110626000.000,82312000.000,100523000.000,105822000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,21533000.000,21542000.000,20474000.000,21620000.000,111297000.000,110718000.000,82338000.000,100494000.000,81145000.000
CapitalLeaseObligationsCurrent,2181000.000,4021000.000,4431000.000,5610000.000,6019000.000,6347000.000,6563000.000,6829000.000,6748000.000
CapitalLeaseObligationsNoncurrent,3542000.000,6983000.000,6483000.000,7571000.000,6789000.000,6098000.000,5325000.000,5296000.000,4610000.000
CapitalLeasedAssetsGross,,,,,,,,22300000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,15370000.000,,,,13740000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,7011000.000,,,,7970000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,0.000,,,,38000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,2413000.000,,,,1296000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,5946000.000,,,,4436000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000,,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,2189000.000,,,,1615000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,13181000.000,,,,12125000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,10900000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,19676000.000,,,,24155000.000,
CapitalizedComputerSoftwareGross,,,,33469000.000,,,,43294000.000,
CapitalizedComputerSoftwareNet,,,,13793000.000,,,,19139000.000,
CashAndCashEquivalentsAtCarryingValue,70739000.000,268155000.000,266283000.000,271244000.000,158381000.000,167482000.000,188030000.000,181592000.000,194807000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000,1400000000.000
CommonStockSharesIssued,44834221.000,111892093.000,111992315.000,112563354.000,113011624.000,113672931.000,115340742.000,115973039.000,116268470.000
CommonStockSharesOutstanding,44834221.000,111892093.000,111992315.000,112563354.000,113011624.000,113672931.000,115340742.000,115973039.000,116268470.000
CommonStockValue,45000.000,112000.000,112000.000,113000.000,113000.000,114000.000,115000.000,116000.000,116000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,-51364000.000
DeferredCosts,70422000.000,60539000.000,55711000.000,51396000.000,41903000.000,42128000.000,,,0.000
DeferredCostsCurrent,9687000.000,17605000.000,17605000.000,17132000.000,17132000.000,17132000.000,,17132000.000,0.000
DeferredCostsCurrentAndNoncurrent,,,,,,,56300000.000,51400000.000,
DeferredIncomeTaxLiabilities,,,,71097000.000,,,,74953000.000,
DeferredRevenueCurrent,3639000.000,3990000.000,4128000.000,4712000.000,5036000.000,5199000.000,5595000.000,5648000.000,5777000.000
DeferredTaxAssetsGross,,,,19217000.000,,,,23724000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,19700000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,2932000.000,3135000.000,3134000.000,,,,,,
DeferredTaxAssetsNet,,,,9677000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,7961000.000,,,,13084000.000,
DeferredTaxAssetsOther,,,,1143000.000,,,,1418000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,717000.000,,,,274000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,898000.000,,,,898000.000,
