,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-2634.000,,,,0.000
CostOfGoodsSold,-3570.000,,,,0.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,0.000
GeneralAndAdministrativeExpense,,,,,15915.000
GrossProfit,1530.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-15915.000
IncomeTaxExpenseBenefit,,,,,0.000
IncomeTaxesPaid,,,,,0.000
IncreaseDecreaseInAccountsPayable,3570.000,,,,11861.000
InterestPaid,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,,,4054.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,4054.000
NetCashProvidedByUsedInInvestingActivities,-2500.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2500.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-134.000,,,,-4054.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-134.000,,,,-4054.000
NetIncomeLoss,-3704.000,-1261.000,-7738.000,-18780.000,-15915.000
OperatingExpenses,5234.000,1261.000,7738.000,16696.000,15915.000
OperatingIncomeLoss,-3704.000,-1261.000,-7738.000,,
OtherNonrecurringIncomeExpense,5234.000,1261.000,7738.000,,
PaymentsToAcquirePropertyPlantAndEquipment,-2500.000,,,,0.000
ProceedsFromRelatedPartyDebt,,,,,4054.000
ProfitLoss,-3704.000,,,,
Revenues,,,,,0.000
SalesRevenueNet,,,,,0.000
SalesRevenueServicesNet,5100.000,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,-16449.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,7285000.000
WeightedAverageNumberOfSharesOutstandingBasic,6000000.000,6367065.000,7285000.000,,
