,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,18905.000,12568.000,24308.000,22296.000,28224.000,21708.000,23706.000,20497.000,26782.000,34186.000,40235.000,65978.000,36214.000,,,
AccountsPayableCurrent,192030.000,94331.000,167163.000,209118.000,232278.000,201320.000,139287.000,85303.000,93978.000,73465.000,156760.000,280863.000,240830.000,186213.000,185135.000,166966.000
AccruedLiabilitiesCurrent,,,101000.000,96000.000,96000.000,201000.000,201000.000,201000.000,275000.000,,,,,,,
AccruedSalariesCurrent,,,,,,,,,306000.000,126000.000,128500.000,86000.000,98500.000,118500.000,140250.000,162000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,207545.000,207889.000,208233.000,208577.000,126619.000,126963.000,127307.000,128942.000,130577.000,135593.000,-140608.000,148594.000
AdditionalPaidInCapital,8723096.000,9712178.000,9712178.000,9712178.000,9753078.000,9802962.000,9852846.000,9852843.000,9852846.000,10349729.000,10349729.000,10448929.000,11787450.000,11862150.000,12296350.000,12296350.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,3793.000,,,
Assets,514143.000,1188661.000,1171982.000,1086905.000,1036547.000,752683.000,598465.000,561587.000,463614.000,971943.000,1142208.000,1109645.000,985968.000,1000064.000,923417.000,757788.000
AssetsCurrent,498368.000,1176855.000,1164146.000,1083038.000,1032653.000,749133.000,595259.000,558725.000,436164.000,933618.000,1103026.000,1072078.000,948051.000,924253.000,852621.000,600063.000
CapitalLeaseObligationsCurrent,9217.000,6150.000,3885.000,1571.000,3435.000,2405.000,1717.000,344.000,,,,,,,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,0.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,1031.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,2749.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,345.000,237.000,153.000,30.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,3780.000,2642.000,1717.000,374.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,3435.000,2405.000,1564.000,344.000,,,,,,,,
CapitalLeasesNetInvestmentInDirectFinancingLeasesAccumulatedAmortization,,,,,,119641.000,108807.000,120328.000,,78600.000,79945.000,79289.000,,,,
CashAndCashEquivalentsAtCarryingValue,184289.000,212856.000,77773.000,73443.000,85153.000,128916.000,23594.000,30113.000,3113.000,286364.000,147720.000,91044.000,91847.000,20199.000,127928.000,116082.000
CashFDICInsuredAmount,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,430000.000,113238.000,113238.000,363238.000,363239.000,113238.000,113238.000,,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,13254998.000,13254998.000,,,,,,,,,,,,
CommonStockSharesOutstanding,12954998.000,13254998.000,13254998.000,13254998.000,13354998.000,13471277.000,13587556.000,13587556.000,13587556.000,16704762.000,16704762.000,17504762.000,25629556.000,25929556.000,29229556.000,29229556.000
CommonStockSharesSubscriptions,,,,,,,,600000.000,600000.000,600000.000,1100000.000,1000000.000,525000.000,500000.000,,
CommonStockValue,12954.000,13254.000,13254.000,13254.000,13354.000,13470.000,13586.000,13587.000,13586.000,16703.000,16703.000,17504.000,25629.000,25929.000,29229.000,29229.000
DebtAndCapitalLeaseObligations,,,,,24047.000,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.000,,,
DeferredRevenue,,,,,859921.000,,,,,,,,,,,
DeferredRevenueCurrent,596289.000,632309.000,832333.000,752973.000,859921.000,817582.000,758826.000,720652.000,792208.000,827638.000,689473.000,553204.000,651636.000,713835.000,713560.000,712815.000
DeferredSalesCommission,,,,,,-49982.000,,-101862.000,-30000.000,-30000.000,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,2263863.000,,,2537534.000,,,,-2984475.000,,,
DeferredTaxAssetsInventory,,,,,,16666.000,,,20236.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,2111975.000,,,2467298.000,,,,-2919287.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,135222.000,,,50000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,-65188.000,,,
