,2016-12-31,2017-03-31
AccountsPayableCurrent,0.000,4131500000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,236200000.000
AccruedIncomeTaxesCurrent,,298300000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1765000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-67800000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-408200000.000
AdditionalPaidInCapitalCommonStock,11900.000,10507600000.000
AdvancesOnInventoryPurchases,,682800000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,104200000.000
Assets,74100.000,29570500000.000
AssetsCurrent,74100.000,13734800000.000
BillingsInExcessOfCostCurrent,,3478700000.000
CapitalLeaseObligations,,28300000.000
CashAndCashEquivalentsAtCarryingValue,74000.000,7041700000.000
CommonStockHeldInTrust,,5400000.000
CommonStockParOrStatedValuePerShare,,1.000
CommonStockSharesAuthorized,,525000000.000
CommonStockSharesHeldInEmployeeTrustShares,,100000.000
CommonStockSharesIssued,1.000,347400000.000
CommonStockSharesOutstanding,1.000,466600000.000
CommonStockValue,0.000,466600000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,,1036800000.000
DebtCurrent,,499000000.000
DeferredIncomeTaxesAndOtherTaxReceivableCurrent,,183800000.000
DeferredRevenueCurrent,,314900000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,519400000.000
DeferredTaxLiabilitiesNoncurrent,,530900000.000
DerivativeAssetFairValueOfCollateral,,0.000
DerivativeAssetNotOffsetPolicyElectionDeduction,,81500000.000
DerivativeAssets,,131800000.000
DerivativeAssetsCurrent,,84600000.000
DerivativeAssetsNoncurrent,,128700000.000
DerivativeFairValueOfDerivativeAsset,,213300000.000
DerivativeFairValueOfDerivativeLiability,,339200000.000
DerivativeLiabilities,,257700000.000
DerivativeLiabilitiesCurrent,,180500000.000
DerivativeLiabilitiesNoncurrent,,158700000.000
DerivativeLiabilityFairValueOfCollateral,,0.000
DerivativeLiabilityNotOffsetPolicyElectionDeduction,,81500000.000
EmployeeRelatedLiabilitiesCurrent,,403800000.000
EquityMethodInvestments,,207600000.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,243700000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,319500000.000
Goodwill,,9023600000.000
GuaranteeObligationsMaximumExposure,,4779800000.000
IncomeTaxesReceivable,,381700000.000
IntangibleAssetsNetExcludingGoodwill,,1580000000.000
InventoryAdjustments,,51700000.000
InventoryFinishedGoods,,540200000.000
InventoryGross,,1035200000.000
InventoryNet,,983500000.000
InventoryRawMaterials,,278400000.000
InventoryWorkInProcess,,216600000.000
Liabilities,0.000,16011300000.000
LiabilitiesAndStockholdersEquity,74100.000,29570500000.000
LiabilitiesCurrent,0.000,11497000000.000
LongTermDebtAndCapitalLeaseObligations,,3082800000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,,499000000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,,3581800000.000
MinorityInterest,,6400000.000
OtherAssetsCurrent,100.000,1090400000.000
OtherAssetsMiscellaneousCurrent,,313000000.000
OtherAssetsNoncurrent,,400900000.000
OtherLiabilitiesCurrent,0.000,2190300000.000
OtherLiabilitiesNoncurrent,,390700000.000
OtherSundryLiabilitiesCurrent,,805600000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,351200000.000
PreferredStockRedemptionAmount,74100.000,
PreferredStockSharesIssued,50000.000,
PreferredStockSharesOutstanding,50000.000,
PrepaidExpenseCurrent,,161300000.000
PropertyPlantAndEquipmentNet,,3975500000.000
ReceivablesNetCurrent,,2433300000.000
RetainedEarningsAccumulatedDeficit,-11900.000,2992200000.000
SharesOutstanding,50001.000,
StockholdersEquity,74100.000,13552800000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,74100.000,13559200000.000
ValueAddedTaxReceivableCurrent,,432300000.000
