,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,2939000.000,,,,3188000.000,,,,3428000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10000.000,52000.000,40000.000,-8000.000,12000.000,38000.000,28000.000,27000.000,-4000.000,6000.000,1000.000,3000.000,-1000.000,-1000.000
AdditionalPaidInCapitalCommonStock,,,7413000.000,7413000.000,7412000.000,7411000.000,7408000.000,7407000.000,7406000.000,7405000.000,7404000.000,7403000.000,7403000.000,7405000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,620000.000,1715000.000,660000.000,830000.000,379000.000,442000.000,548000.000,793000.000,387000.000,311000.000,522000.000,809000.000,129000.000,336000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,1550000.000,,,,,,
Assets,114665000.000,121814000.000,123341000.000,119432000.000,123373000.000,126817000.000,128640000.000,133526000.000,139348000.000,135164000.000,138180000.000,140502000.000,144074000.000,146256000.000
AssetsFairValueDisclosureNonrecurring,1699000.000,2020000.000,1446000.000,1368000.000,1260000.000,1159000.000,677000.000,691000.000,279000.000,282000.000,288000.000,1129000.000,1114000.000,1073000.000
AvailableForSaleSecurities,7500000.000,6825000.000,8587000.000,7922000.000,5885000.000,5633000.000,4412000.000,2765000.000,2637000.000,2039000.000,1208000.000,1119000.000,1051000.000,996000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,20000.000,18000.000,40000.000,29000.000,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,28000.000,6000.000,1000.000,1000.000,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,7510000.000,6773000.000,8546000.000,7930000.000,5873000.000,5594000.000,4384000.000,2738000.000,,,,1116000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,0.000,,,,,,,,,,3000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,28000.000,,,,0.000,,,,2000.000,,3000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,3731000.000,,,,,,,,234000.000,,481000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,28000.000,,,,,,,,2000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,3731000.000,,,,,,,,234000.000,,273000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,0.000,,,,,,,,,,208000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,4481000.000,,,,472000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,4463000.000,,,,479000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,2938000.000,,,,1768000.000,,,,1116000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,2954000.000,,,,1783000.000,,,,1119000.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,0.000,,,,0.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,0.000,,,,0.000,,,,,,
BorrowedFunds,5000000.000,,,,,,,,,,,,,
Capital,7964000.000,7586000.000,13144000.000,12822000.000,12712000.000,12513000.000,12279000.000,12277000.000,12364000.000,12463000.000,12542000.000,12587000.000,12566000.000,11982000.000
CapitalRequiredForCapitalAdequacy,5828000.000,5992000.000,6352000.000,6513000.000,6951000.000,6299000.000,6682000.000,7275000.000,,,,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,7285000.000,7490000.000,7940000.000,8141000.000,8689000.000,7874000.000,8353000.000,9094000.000,,,,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,0.109,0.101,0.166,0.158,0.146,0.159,0.147,0.135,,,,,,
CashAndCashEquivalentsAtCarryingValue,6324000.000,13954000.000,11653000.000,4047000.000,3668000.000,4995000.000,3260000.000,2533000.000,5253000.000,3823000.000,5622000.000,3165000.000,2744000.000,4600000.000
CashAndDueFromBanks,5619000.000,11215000.000,6406000.000,2474000.000,3373000.000,4393000.000,2647000.000,2222000.000,4289000.000,1752000.000,1908000.000,2788000.000,2375000.000,4179000.000
CashSurrenderValueOfLifeInsurance,3176000.000,3197000.000,3217000.000,3238000.000,3258000.000,3278000.000,3297000.000,3316000.000,3335000.000,3353000.000,3371000.000,3392000.000,3412000.000,3431000.000
CommonStockParOrStatedValuePerShare,,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000
CommonStockSharesOutstanding,,,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000,899190.000
CommonStockValue,,,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000,9000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,271000.000,,,,271000.000,,,,271000.000,,
DeferredIncomeTaxLiabilities,,,,104000.000,,,,104000.000,,,,129000.000,,
DeferredOfferingCosts,,,1600000.000,1600000.000,1600000.000,1600000.000,1600000.000,,,,,,,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,54000.000,,,,29000.000,,,,6000.000,,
DeferredTaxAssetsGross,,,,2658000.000,,,,2937000.000,,,,2909000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,1731000.000,,,,2075000.000,,,,2066000.000,,
DeferredTaxAssetsOther,,,,102000.000,,,,32000.000,,,,24000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,64000.000,,,,64000.000,,,,64000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,107000.000,,,,107000.000,,,,107000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,589000.000,,,,630000.000,,,,640000.000,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,3000.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,2554000.000,,,,2833000.000,,,,2780000.000,,
DeferredTaxLiabilitiesDerivatives,,,,4000.000,,,,8000.000,,,,43000.000,,
DeferredTaxLiabilitiesInvestments,,,,55000.000,,,,55000.000,,,,55000.000,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,9000.000,,,,1000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,45000.000,,,,32000.000,,,,30000.000,,
DemandDepositAccounts,28043000.000,29237000.000,29539000.000,28280000.000,30953000.000,30675000.000,31369000.000,30055000.000,34709000.000,32680000.000,33538000.000,34590000.000,35446000.000,37101000.000
Deposits,99712000.000,107263000.000,102016000.000,97685000.000,99338000.000,102929000.000,105080000.000,105720000.000,111501000.000,110137000.000,111079000.000,112558000.000,114151000.000,121260000.000
DepositsSavingsDeposits,41709000.000,48741000.000,44676000.000,42991000.000,43016000.000,43365000.000,43816000.000,43105000.000,44248000.000,44425000.000,45119000.000,45354000.000,45588000.000,47892000.000
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,0.000,2877.000,2877.000,2877.000,2877.000,2877.000,2877.000,5755.000,5755.000,5755.000,5755.000
EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,,,,2158.000,,719.000,1438.000,2158.000,2877.000,3597.000,1438.000,2158.000,2877.000,4316.000
