,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,24100000.000,,,,,,,,,,
AccruedInvestmentIncomeReceivable,157785000.000,178700000.000,157200000.000,181800000.000,163800000.000,180000000.000,164000000.000,191000000.000,181000000.000,209000000.000,192000000.000,214000000.000,201000000.000,225000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,106140000.000,275500000.000,402600000.000,349600000.000,345200000.000,408000000.000,175000000.000,88000000.000,-62000000.000,43000000.000,305000000.000,439000000.000,153000000.000,291000000.000
AdditionalPaidInCapitalCommonStock,700528000.000,701100000.000,701400000.000,702100000.000,703700000.000,710000000.000,711000000.000,714000000.000,718000000.000,720000000.000,723000000.000,714000000.000,715000000.000,715000000.000
Assets,22945657000.000,23382400000.000,23865200000.000,24152700000.000,24751600000.000,25195000000.000,25159000000.000,24925000000.000,25031000000.000,25499000000.000,26338000000.000,27035000000.000,26952000000.000,27897000000.000
AssetsFairValueDisclosure,1097925000.000,966800000.000,1129100000.000,1292300000.000,1408800000.000,1424000000.000,1352000000.000,1348000000.000,1363000000.000,1401000000.000,1329000000.000,1491000000.000,1427000000.000,1431000000.000
AssetsHeldByInsuranceRegulators,,,,15009300000.000,,,,16012000000.000,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,16691900000.000,17172200000.000,17161000000.000,17630000000.000,17622000000.000,17684000000.000,18069000000.000,18381000000.000,18521000000.000,19173000000.000,19501000000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,679000000.000,640700000.000,574000000.000,564000000.000,597000000.000,601000000.000,584000000.000,600000000.000,640000000.000,691000000.000,682000000.000
AvailableForSaleSecurities,,,,18132300000.000,18568300000.000,18661000000.000,18548000000.000,18366000000.000,18065000000.000,18677000000.000,19617000000.000,20094000000.000,20133000000.000,20764000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,871200000.000,936900000.000,1067000000.000,636000000.000,645000000.000,545000000.000,740000000.000,1067000000.000,1202000000.000,682000000.000,855000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,109800000.000,181500000.000,141000000.000,282000000.000,498000000.000,765000000.000,716000000.000,431000000.000,269000000.000,413000000.000,274000000.000
AvailableForSaleSecuritiesAmortizedCost,,,,17370900000.000,17812900000.000,17735000000.000,18194000000.000,18219000000.000,18285000000.000,18653000000.000,18981000000.000,19161000000.000,19864000000.000,20183000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,69400000.000,,,,255000000.000,,,,249000000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,109800000.000,,,,498000000.000,,,,269000000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,6152486000.000,4727900000.000,3062300000.000,4977600000.000,5375400000.000,4192000000.000,8016000000.000,7616000000.000,9508000000.000,7670000000.000,5999000000.000,4690000000.000,8289000000.000,6123000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,40400000.000,,,,243000000.000,,,,20000000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,5302203000.000,3556500000.000,1217700000.000,2690600000.000,2764900000.000,2196000000.000,5496000000.000,4188000000.000,5540000000.000,4623000000.000,1856000000.000,1040000000.000,4500000000.000,3379000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,850283000.000,1171400000.000,1844600000.000,2287000000.000,2610500000.000,1996000000.000,2520000000.000,3428000000.000,3968000000.000,3047000000.000,4143000000.000,3650000000.000,3789000000.000,2744000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,2947000000.000,,,,3233000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,2948000000.000,,,,3407000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,1801000000.000,,,,1863000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,1818000000.000,,,,1919000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,6895000000.000,,,,7710000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,6993000000.000,,,,8346000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,16102836000.000,16280100000.000,16153900000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,156000000.000,,,,261000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,158000000.000,,,,263000000.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,5350700000.000,5728000000.000,5751000000.000,5823000000.000,5320000000.000,5403000000.000,5352000000.000,5454000000.000,5498000000.000,5604000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,5450600000.000,5831000000.000,5803000000.000,5829000000.000,5203000000.000,5195000000.000,5249000000.000,5476000000.000,5471000000.000,5667000000.000
AvailableForSaleSecuritiesDebtSecurities,,,,17434600000.000,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,,,,697700000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,759471000.000,701500000.000,818300000.000,576400000.000,555500000.000,849000000.000,654000000.000,502000000.000,568000000.000,496000000.000,719000000.000,864000000.000,632000000.000,887000000.000
CashEquivalentsAtCarryingValue,,,,0.000,,,,0.000,,,,465000000.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,58270822.000,58439476.000,58437412.000,58442721.000,58702042.000,58739810.000,58762826.000,58870823.000,58963902.000,58964396.000,58961371.000,58956127.000,58984034.000,58991806.000
