,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AmortizationOfDebtDiscountPremium,,,55000.000,,,,63000.000,,,,72000.000,,
AmortizationOfFinancingCosts,,,1015000.000,,,,1314000.000,,,,3988000.000,,
AssetRetirementObligationAccretionExpense,5444000.000,9089000.000,9080000.000,8892000.000,9256000.000,9193000.000,7524000.000,7569000.000,4458000.000,3903000.000,1077000.000,1909000.000,551000.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,12954000.000,,,,2299000.000,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,0.000,,
CashAcquiredFromAcquisition,,,,,,,473000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-66000.000,,,,29151000.000,,,,2338000.000,,
DepreciationDepletionAndAmortization,9613000.000,14411000.000,12371000.000,11873000.000,12302000.000,10768000.000,11555000.000,11145000.000,10027000.000,10879000.000,13764000.000,8174000.000,2537000.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,,,,,,,,,14000000.000,,
DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid,,,6114000.000,,,,,,,,,,
ExplorationExpense,,,897000.000,41000.000,311000.000,433000.000,,,0.000,,,,
GainLossOnDerivativeInstrumentsNetPretax,-2746000.000,6746000.000,1469000.000,6436000.000,3284000.000,12175000.000,339000.000,-187000.000,-2725000.000,-3233000.000,-4492000.000,-4366000.000,4883000.000
GainLossOnSaleOfOilAndGasProperty,142000.000,,,-120000.000,,,37775000.000,-1984000.000,-424000.000,70404000.000,38620000.000,-4069000.000,98526000.000
GeneralAndAdministrativeExpense,7346000.000,4991000.000,6434000.000,5933000.000,8301000.000,5818000.000,10697000.000,9388000.000,9621000.000,6895000.000,7256000.000,5473000.000,8901000.000
ImpairmentOfOilAndGasProperties,4323000.000,1096000.000,,3311000.000,3681000.000,,32963000.000,22414000.000,402000.000,23311000.000,912000.000,2161000.000,11395000.000
IncreaseDecreaseDueFromAffiliates,,,,,,,-324000.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-2751000.000,,,,8337000.000,,,,-24717000.000,,
IncreaseDecreaseInAccountsReceivable,,,-3751000.000,,,,2108000.000,,,,-9754000.000,,
IncreaseDecreaseInAssetRetirementObligations,,,-3442000.000,,,,-12954000.000,,,,-2299000.000,,
IncreaseDecreaseInInsuranceSettlementsReceivable,,,,,,,-3100000.000,,,,0.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,-148000.000,,,,-8000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-6468000.000,,,,-15777000.000,,,,3304000.000,,
