,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,72194.000,43282.000,89826.000
AccruedLiabilitiesCurrent,12238.000,7164.000,13176.000,13176.000,13176.000,13176.000,62433.000,73710.000,73856.000,41197.000,47197.000,97694.000,,,
AdditionalPaidInCapital,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,86294.000,218257.000,534976.000
AdvanceRoyaltiesCurrent,,,,32660.000,,,,,,,,,,,
Assets,127.000,79.000,127.000,69.000,46.000,85.000,49.000,27.000,53.000,1077.000,91.000,55.000,31.000,0.000,316719.000
AssetsCurrent,,,,,,,,,,,,,,,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000
AuctionMarketPreferredSecuritiesStockSeriesParValuePerShare,,,,0.000,,,,,,,,,,,
CapitalUnitsAuthorized,,,-110000000.000,,110000000.000,110000000.000,110000000.000,,,,,,,,
Cash,,,,69.000,,,,27.000,53.000,1077.000,91.000,55.000,31.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,127.000,79.000,127.000,69.000,46.000,85.000,49.000,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,110000000.000,,,,,,,,,,,
CommonStockNoParValue,,,,,0.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000,2813.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,100000000.000,100000000.000
CommonStockSharesOutstanding,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,31187585.000,100000000.000,100000000.000
CommonStockSharesSubscribedButUnissued,,,,100000000.000,,,,,,,,,,,
CommonStockValue,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,3119.000,10000.000,10000.000
CumulativeEarningsDeficit,,,55534.000,,,,,,,,,,,,
CustomerAdvancesCurrent,,,41260.000,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,0.050,0.050,
DeferredTaxAssetsOperatingLossCarryforwards,,,48325.000,,,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,131046.000,134945.000,142133.000,142317.000,142415.000,142506.000,191799.000,,,,,,,,
DueToOfficersOrStockholdersCurrent,32335.000,41260.000,42485.000,42610.000,42685.000,42815.000,42815.000,34517.000,34871.000,34971.000,34046.000,34046.000,,,
DueToRelatedPartiesCurrent,,,,,,41260.000,41365.000,45479.000,45833.000,45933.000,45008.000,45008.000,70008.000,350.000,10473.000
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,56845.000,56845.000
EquityMethodInvestmentOwnershipPercentage,,,,0.370,,,,,,,,,,,
Liabilities,44573.000,48424.000,55661.000,55786.000,55861.000,55991.000,105248.000,119189.000,119689.000,87130.000,92205.000,142702.000,155365.000,43632.000,100299.000
LiabilitiesAndStockholdersEquity,127.000,79.000,127.000,69.000,46.000,85.000,49.000,27.000,53.000,1077.000,91.000,55.000,31.000,0.000,316719.000
LiabilitiesCurrent,,,,55786.000,,,,,,,,,,,100299.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,0.370,0.370,0.370,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,13163.000,0.000,
OtherAssets,,,,,,,,,,,,,,,316719.000
OtherAssetsCurrent,,,,0.000,,,,0.000,0.000,0.000,0.000,,,,
PledgedAssetsNotSeparatelyReportedNonsecuritizedInvestments,,,,,,,,,,,,,,,316719.000
PreferredStockCapitalSharesReservedForFutureIssuance,,,,10000000.000,,,,,,,,,,,
PreferredStockNoParValue,,,,,0.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,,,,,,,,
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,,,,,,,,
PreferredStockValue,,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,,,,-205762.000,-206236.000,-172653.000,-178714.000,-229247.000,-241934.000,-269076.000,-325743.000
SecuredDebtOther,,,,,,,,,,,,25000.000,,,
SharesIssued,,,,31187585.000,,,,,,,,,,,
StockholdersEquity,-44446.000,-48345.000,-55533.000,-55717.000,-55815.000,-55906.000,-105201.000,-119162.000,-119636.000,-86053.000,-92114.000,-142647.000,-155334.000,-43632.000,216420.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-44446.000,-48345.000,-55534.000,-55717.000,-55815.000,-55906.000,-105199.000,-119162.000,-119636.000,-86053.000,-92114.000,-142647.000,-155334.000,-43632.000,216420.000
TemporaryEquityParOrStatedValuePerShare,,,,0.000,,,,,,,,,,,
ValuationAllowanceAmount,,,-48325.000,,,,,,,,,,,,
