,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,-800000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,29500000.000,18800000.000,19600000.000,19400000.000,21500000.000,29900000.000,17800000.000
AdvertisingExpense,,65000000.000,63900000.000,57800000.000,64100000.000,66600000.000,76600000.000
AmortizationOfFinancingCosts,,1700000.000,1200000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,5000000.000,3100000.000,1200000.000,-600000.000,-16100000.000,-4600000.000,
AmortizationOfIntangibleAssets,,17800000.000,14300000.000,14000000.000,12000000.000,13400000.000,15000000.000
AssetImpairmentCharges,,,,28700000.000,2200000.000,4600000.000,33800000.000
CashAcquiredFromAcquisition,,,,,3600000.000,13900000.000,100000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-194600000.000,-55800000.000,-19200000.000,161800000.000,73900000.000,-159700000.000,219000000.000
CommonStockDividendsPerShareDeclared,,,0.800,1.100,1.320,1.440,1.480
ComprehensiveIncomeNetOfTax,454600000.000,345600000.000,-275000000.000,272300000.000,285200000.000,339400000.000,394700000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,-200000.000,0.000,0.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-275200000.000,272300000.000,285200000.000,,
CostOfGoodsSold,6936100000.000,6871000000.000,6235200000.000,6378400000.000,6520100000.000,6445500000.000,5598600000.000
CumulativeEffectOnRetainedEarningsBeforeTax1,,,492600000.000,,,,
CurrentFederalTaxExpenseBenefit,,193500000.000,229600000.000,158200000.000,158400000.000,178700000.000,143800000.000
CurrentForeignTaxExpenseBenefit,,21400000.000,29400000.000,34600000.000,29600000.000,28900000.000,29200000.000
CurrentIncomeTaxExpenseBenefit,,235800000.000,283100000.000,217300000.000,206000000.000,223900000.000,186500000.000
CurrentStateAndLocalTaxExpenseBenefit,,20900000.000,24100000.000,24500000.000,18000000.000,16300000.000,13500000.000
DeferredFederalIncomeTaxExpenseBenefit,,-10200000.000,-46300000.000,-1900000.000,29300000.000,200000.000,-1200000.000
DeferredForeignIncomeTaxExpenseBenefit,,-14800000.000,-8400000.000,-700000.000,-16800000.000,-5300000.000,-33600000.000
DeferredIncomeTaxExpenseBenefit,38200000.000,-25200000.000,-58200000.000,-2700000.000,9200000.000,-1500000.000,-35000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-200000.000,-3500000.000,-100000.000,-3300000.000,3600000.000,-200000.000
DefinedBenefitPlanContributionsByEmployer,,4100000.000,4600000.000,4800000.000,5200000.000,6300000.000,7800000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,,,,,,18000.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,,,,,0.600
Depreciation,,,,152900000.000,144500000.000,144900000.000,151700000.000
DepreciationAndAmortization,174700000.000,186300000.000,176500000.000,166500000.000,154400000.000,156600000.000,165200000.000
Dividends,,,102500000.000,131800000.000,151600000.000,153500000.000,155100000.000
EarningsPerShareBasic,2.690,2.430,-2.130,3.020,3.500,3.800,3.420
EarningsPerShareDiluted,2.650,2.410,-2.130,2.990,3.470,3.780,3.400
EffectOfExchangeRateOnCashAndCashEquivalents,9900000.000,13700000.000,-400000.000,-42800000.000,-39500000.000,-25700000.000,21200000.000
EffectiveIncomeTaxRateContinuingOperations,,0.384,-5.009,0.377,0.354,0.356,0.300
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.225,0.000,0.018,-0.009,0.041
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.014,0.056,-0.005,-0.004,-0.010,-0.009
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,-4.886,0.006,0.000,0.000,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.006,-0.027,0.017,0.017,0.011,-0.014
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.026,-0.277,0.019,0.020,0.021,0.017
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,,,-0.058,-0.052,-0.016,-0.006
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,18600000.000,,,,,,-800000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,18600000.000,,,,,,-800000.000
GainLossOnSaleOfPropertyPlantEquipment,-7600000.000,-10900000.000,-13000000.000,-7100000.000,-4700000.000,-3600000.000,-10400000.000
GainsLossesOnExtinguishmentOfDebt,-6000000.000,-1000000.000,,0.000,,,
GoodwillAcquiredDuringPeriod,,26900000.000,1500000.000,62100000.000,4500000.000,98500000.000,243300000.000
GoodwillImpairmentLoss,,-3300000.000,627000000.000,10200000.000,0.000,0.000,0.000
GoodwillTranslationAdjustments,,-900000.000,-10400000.000,-20300000.000,-28800000.000,-12200000.000,5200000.000
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,,,10200000.000,,,
GrossProfit,2537600000.000,2679500000.000,2651500000.000,2661100000.000,2775900000.000,2918300000.000,3009300000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,45400000.000,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,37800000.000,44900000.000,2100000.000,300000.000,,14400000.000
ImpairmentOfInvestments,,22700000.000,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,11200000.000,8800000.000,9000000.000,1900000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,551900000.000,547200000.000,491600000.000,558800000.000,553500000.000,446800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-2800000.000,-592100000.000,77200000.000,49500000.000,71700000.000,57900000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,621400000.000,549100000.000,-44900000.000,568800000.000,608300000.000,625200000.000,504700000.000
IncomeTaxExpenseBenefit,214600000.000,210600000.000,224900000.000,214600000.000,215200000.000,222400000.000,151500000.000
IncomeTaxesPaid,,,,,265900000.000,122200000.000,230100000.000
IncomeTaxesPaidNet,,210700000.000,246100000.000,238000000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,140700000.000,-104500000.000,48100000.000,302400000.000,59400000.000,91400000.000,64100000.000
IncreaseDecreaseInInventories,227200000.000,-64300000.000,63800000.000,86900000.000,24800000.000,49200000.000,-14700000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,3800000.000,-4700000.000,-25400000.000,8800000.000,-5800000.000,1700000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,10500000.000,3300000.000,-27800000.000,9700000.000,1700000.000,6000000.000,11400000.000
IncreaseDecreaseInReceivables,-200000.000,-1000000.000,8100000.000,1400000.000,44300000.000,58100000.000,43900000.000
IndefinitelivedIntangibleAssetsAcquired,,,,,76800000.000,,
InterestExpense,37000000.000,20700000.000,4200000.000,5600000.000,10700000.000,23400000.000,53800000.000
InterestPaid,,24700000.000,2700000.000,2700000.000,2700000.000,21800000.000,23300000.000
InventoryWriteDown,27500000.000,31300000.000,43100000.000,40600000.000,,,
InvestmentIncomeInterest,1800000.000,900000.000,900000.000,900000.000,700000.000,400000.000,800000.000
LineOfCreditFacilityAverageOutstandingAmount,,,,14200000.000,71200000.000,23300000.000,42800000.000
LineOfCreditFacilityInterestRateDuringPeriod,,,,0.028,0.018,0.035,0.025
LineOfCreditFacilityMaximumAmountOutstandingDuringPeriod,,,,,255000000.000,123000000.000,
MarketingAndAdvertisingExpense,,120900000.000,90400000.000,,,,
MinorityInterestDecreaseFromRedemptions,,100000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,-555600000.000,-492600000.000,-498500000.000,-350600000.000,-131200000.000,-346200000.000,238700000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-555600000.000,-492600000.000,-498500000.000,-350600000.000,-131200000.000,-346200000.000,238700000.000
NetCashProvidedByUsedInInvestingActivities,-240100000.000,-201600000.000,-152700000.000,-207500000.000,-235900000.000,-444600000.000,-578000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-240100000.000,-201600000.000,-152700000.000,-207500000.000,-235900000.000,-444600000.000,-578000000.000
NetCashProvidedByUsedInOperatingActivities,591200000.000,624700000.000,632400000.000,762700000.000,480500000.000,656800000.000,537100000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,591200000.000,624700000.000,632400000.000,762700000.000,480500000.000,656800000.000,537100000.000
NetIncomeLoss,408000000.000,339900000.000,-269700000.000,354200000.000,393100000.000,402800000.000,353200000.000
NetIncomeLossAttributableToNoncontrollingInterest,-1200000.000,-1400000.000,-100000.000,0.000,0.000,,
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,26900000.000,1500000.000,62100000.000,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed1,,3100000.000,,15300000.000,,,
NumberOfReportableSegments,,,,,,,5.000
OperatingIncomeLoss,662600000.000,569900000.000,-41600000.000,573500000.000,618300000.000,648200000.000,557700000.000
OperatingLeasesRentExpenseContingentRentals,,12300000.000,9300000.000,9400000.000,8200000.000,7800000.000,6900000.000
OperatingLeasesRentExpenseMinimumRentals,,386900000.000,385400000.000,381600000.000,391400000.000,394500000.000,437400000.000
OperatingLeasesRentExpenseNet,,399200000.000,394700000.000,391000000.000,399600000.000,402300000.000,444300000.000
OtherAssetImpairmentCharges,,,,7400000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,47800000.000,7100000.000,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,-5400000.000,-81900000.000,-107900000.000,-63400000.000,41500000.000
OtherDepreciationAndAmortization,176800000.000,188600000.000,178900000.000,169200000.000,156500000.000,158200000.000,166700000.000
OtherOperatingActivitiesCashFlowStatement,,,,,,,15500000.000
OtherSellingGeneralAndAdministrativeExpense,,61700000.000,58800000.000,56400000.000,50300000.000,62900000.000,
PaymentsForProceedsFromOtherInvestingActivities,4400000.000,6400000.000,11600000.000,4500000.000,-1000000.000,3900000.000,-5900000.000
PaymentsForRepurchaseOfCommonStock,381200000.000,262100000.000,409400000.000,258300000.000,331100000.000,194300000.000,63100000.000
PaymentsOfDividends,,,102000000.000,130900000.000,148800000.000,154100000.000,155500000.000
PaymentsOfFinancingCosts,,,,,7700000.000,0.000,8100000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,-8400000.000
PaymentsToAcquireBusinessesGross,,,,,93300000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,38100000.000,30100000.000,1500000.000,77400000.000,89700000.000,267500000.000,441200000.000
PaymentsToAcquirePropertyPlantAndEquipment,197600000.000,165100000.000,139600000.000,125600000.000,159600000.000,173200000.000,142700000.000
PreferredStockDividendRatePerDollarAmount,,,,1.000,,,
ProceedsFromDivestitureOfBusinesses,,,,,12400000.000,0.000,0.000
ProceedsFromIssuanceOfLongTermDebt,,,,,350000000.000,0.000,475000000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,10800000.000,18100000.000,11600000.000,58000000.000,700000.000,0.000,
ProceedsFromLinesOfCredit,120000000.000,35000000.000,81000000.000,130000000.000,626000000.000,463000000.000,545000000.000
ProceedsFromPaymentsForOtherFinancingActivities,-3800000.000,,,,,,
ProfitLoss,406800000.000,338500000.000,-269800000.000,354200000.000,393100000.000,402800000.000,353200000.000
RepaymentsOfLinesOfCredit,120000000.000,35000000.000,81000000.000,130000000.000,626000000.000,463000000.000,545000000.000
RepaymentsOfNotesPayable,,250000000.000,,0.000,,,
RepaymentsOfSeniorDebt,200000000.000,,,,,,
RestructuringCostsAndAssetImpairmentCharges,,,680700000.000,28700000.000,2200000.000,4600000.000,33800000.000
RestructuringReserveSettledWithCash,,,6800000.000,,,,
RestructuringReserveTranslationAdjustment,,,-1800000.000,,,,
RestructuringSettlementAndImpairmentProvisions,,81200000.000,53700000.000,18500000.000,2200000.000,4600000.000,33800000.000
SalesRevenueGoodsNet,9473700000.000,9550500000.000,8886700000.000,9039500000.000,9296000000.000,9363800000.000,8607900000.000
SellingGeneralAndAdministrativeExpense,1700300000.000,1842100000.000,1835900000.000,1892400000.000,2001000000.000,2108900000.000,2252600000.000
ShareBasedCompensation,29600000.000,18800000.000,19600000.000,19400000.000,21500000.000,29900000.000,17800000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,0.043,0.034,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,0.464,0.465,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,0.010,0.017,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,16000000.000,7700000.000,53500000.000,10700000.000,6700000.000,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,400000.000,400000.000,300000.000,100000.000,100000.000,100000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,0.000,0.000,500000.000,300000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,,7.100,12.370,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,14.750,20.840,16.580,18.190,22.580
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,29.020,38.330,46.100,45.900,47.400
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,,24.820,38.520,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,5.900,9.290,9.290,9.290,9.290,9.290
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,49.950,49.950,49.950,49.950,49.950,49.950
StockIssuedDuringPeriodSharesStockOptionsExercised,,1400000.000,800000.000,2800000.000,400000.000,300000.000,0.000
StockIssuedDuringPeriodValueShareBasedCompensation,,20200000.000,13600000.000,63500000.000,-5400000.000,-500000.000,-9200000.000
StockRepurchaseProgramAuthorizedAmount,,,,500000000.000,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount,,329700000.000,425300000.000,436500000.000,,,
StockRepurchasedAndRetiredDuringPeriodValue,,,,258300000.000,333400000.000,202000000.000,75100000.000
StockRepurchasedDuringPeriodValue,338600000.000,240200000.000,409400000.000,,333400000.000,202000000.000,75100000.000
TangibleAssetImpairmentCharges,,,8800000.000,18500000.000,2200000.000,4600000.000,
TreasuryStockAcquiredAverageCostPerShare,,21.380,20.600,41.120,39.500,38.680,24.940
TreasuryStockSharesAcquired,,11200000.000,19900000.000,6300000.000,8400000.000,5200000.000,3000000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,7400000.000,300000.000,23300000.000,5800000.000,1500000.000,1000000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,2700000.000,2300000.000,1600000.000,600000.000,400000.000,2300000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,500000.000,500000.000,1000000.000,4000000.000,3500000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,9900000.000,6300000.000,16600000.000,6100000.000,9000000.000,7900000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,2000000.000,3200000.000,1900000.000,500000.000,1000000.000,200000.000
ValuationAllowancesAndReservesChargedToCostAndExpense,,31300000.000,,,40900000.000,36900000.000,47500000.000
ValuationAllowancesAndReservesChargedToOtherAccounts,,33500000.000,,,55800000.000,58200000.000,49600000.000
ValuationAllowancesAndReservesDeductions,,66600000.000,,,103900000.000,102900000.000,-99600000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,1100000.000,,1200000.000,1000000.000,700000.000,400000.000
