,2011-12-31,2012-03-31
ComprehensiveIncomeNetOfTax,3306020.000,3351435.000
CostOfGoodsSold,15503846.000,16657130.000
EarningsPerShareBasicAndDiluted,0.010,0.010
GeneralAndAdministrativeExpense,847776.000,1053907.000
GrossProfit,4091675.000,5234864.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3534185.000,3726928.000
IncomeTaxExpenseBenefit,710255.000,926104.000
InterestExpense,22360.000,47541.000
NetIncomeLoss,2823930.000,2800824.000
OperatingIncomeLoss,2857826.000,3767935.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,482090.000,-550611.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,482090.000,
OtherNonoperatingIncomeExpense,39198.000,6534.000
SalesRevenueGoodsNet,19595521.000,21891994.000
SellingAndMarketingExpense,386073.000,421438.000
