,2011-06-30
CostOfGoodsSold,0.000
CostOfRevenue,0.000
DepreciationAndAmortization,150.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,214539.000
GrossProfit,1244.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-308349.000
IncomeTaxExpenseBenefit,350.000
InterestExpense,19561.000
NetIncomeLoss,-308699.000
OperatingExpenses,290032.000
OperatingIncomeLoss,-288788.000
OtherCostAndExpenseOperating,20646.000
ProfessionalFees,-72690.000
ResearchAndDevelopmentExpense,47250.000
Revenues,1244.000
SalesRevenueNet,1244.000
SellingAndMarketingExpense,80137.000
