,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,9785000.000,-173000.000,1841000.000,-1311000.000,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,26102000.000,21234000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,126863000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,20497000.000,23129000.000,44367000.000,70057000.000,91795000.000,99392000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,-241000.000,,,,
AdvertisingExpense,1000000.000,700000.000,1000000.000,1000000.000,4200000.000,29500000.000
AllocatedShareBasedCompensationExpense,20704000.000,23006000.000,44551000.000,69638000.000,91550000.000,98771000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,15507000.000,30729000.000,48843000.000,64942000.000,68749000.000
AmortizationOfFinancingCostsAndDiscounts,394000.000,3523000.000,,,22738000.000,22133000.000
AmortizationOfIntangibleAssets,7448000.000,72922000.000,79042000.000,126584000.000,98162000.000,101994000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1038000.000,,1584000.000,,,
AssetImpairmentCharges,,,,39365000.000,31523000.000,0.000
AssetManagementFees,1500000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,0.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,0.000,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,6.010,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,5.660,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,343897000.000,,,,
BusinessAcquisitionsProFormaRevenue,,668924000.000,,,,
BusinessCombinationConsiderationTransferred1,,,0.000,0.000,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,-15200000.000,0.000,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,300000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,37282000.000,305120000.000,249308000.000,47538000.000,304743000.000,-622822000.000
ComprehensiveIncomeNetOfTax,124953000.000,319663000.000,241419000.000,-119863000.000,184160000.000,346970000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,-1075000.000,-1000.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-120938000.000,184159000.000,346970000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,4351000.000,23799000.000
CurrentFederalTaxExpenseBenefit,,,17089000.000,23506000.000,22599000.000,26420000.000
CurrentForeignTaxExpenseBenefit,,,71964000.000,97679000.000,116301000.000,140061000.000
CurrentIncomeTaxExpenseBenefit,,30068000.000,101735000.000,137654000.000,167608000.000,176399000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,1000000.000,,,
DeferredFederalIncomeTaxExpenseBenefit,,,8353000.000,2323000.000,494000.000,-7776000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-3513000.000,-15003000.000,332000.000,-9120000.000
DeferredIncomeTaxExpenseBenefit,,-113862000.000,-10097000.000,-43423000.000,-61209000.000,-41163000.000
DeferredOtherTaxExpenseBenefit,,,-14937000.000,-30743000.000,-40532000.000,-13720000.000
DefinedContributionPlanCostRecognized,,300000.000,1100000.000,2000000.000,2200000.000,3400000.000
Depreciation,379000.000,1307000.000,3048000.000,7097000.000,9894000.000,11786000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,-5787000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,-7807000.000,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,2020000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,20873000.000,,,,
EarningsPerShareBasic,3.010,5.090,3.710,0.980,5.380,6.560
EarningsPerShareDiluted,2.670,4.790,3.510,0.930,5.230,6.410
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,2132000.000,997000.000,-3453000.000,-10622000.000,-5045000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.472,0.298,0.622,0.244,0.254
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.125,,,0.125,0.125
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.006,-0.001
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,-0.045,-0.018
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,0.191,0.167
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,0.019,0.018
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,0.003,0.005
EffectiveIncomeTaxRateReconciliationTaxContingencies,,,,,0.036,0.033
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,,,0.038,0.028
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,7499000.000,13822000.000,20795000.000,26608000.000,30022000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,18300000.000,6700000.000,11800000.000,15400000.000,8300000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,9785000.000,-173000.000,1841000.000,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,9785000.000,-173000.000,1841000.000,0.000,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,14585000.000,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMaximum,10.000,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,3.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,3372000.000
FutureAmortizationExpenseYearOne,5696000.000,,,,,
FutureAmortizationExpenseYearThree,4444000.000,,,,,
FutureAmortizationExpenseYearTwo,4445000.000,,,,,
GainLossOnSaleOfBusiness,,35244000.000,0.000,0.000,,
