,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,11616000.000,13828000.000,13253000.000,9981000.000,12812000.000,15341000.000,13101000.000,11718000.000,13763000.000,18087000.000,16919000.000,38137000.000,43865000.000,53658000.000,55555000.000,43384000.000,64492000.000,80525000.000,77614000.000,73426000.000,77245000.000,133119000.000,124856000.000,84237000.000
AccumulatedDistributionsInExcessOfNetIncome,-197921000.000,-217356000.000,-243633000.000,-261878000.000,414715000.000,-434566000.000,-459250000.000,480188000.000,494516000.000,514290000.000,495614000.000,635942000.000,653836000.000,680977000.000,722193000.000,741743000.000,775879000.000,781367000.000,851469000.000,869157000.000,866792000.000,915199000.000,940730000.000,973280000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,468000.000,-446000.000,311000.000,-511000.000,-785000.000,-185000.000,-6163000.000,-2057000.000,-8751000.000,-14252000.000,-9991000.000,4589000.000,6134000.000
Assets,1749092000.000,1730381000.000,1700967000.000,1676113000.000,1552282000.000,1553916000.000,1526017000.000,1510507000.000,1509164000.000,1496716000.000,1491281000.000,3845630000.000,3831390000.000,3807198000.000,3779749000.000,3634373000.000,3610395000.000,3758493000.000,3722775000.000,3723074000.000,3725466000.000,5018693000.000,4979883000.000,4974923000.000
AssetsHeldForSaleAtCarryingValue,,157020000.000,158552000.000,160084000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,0.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,67691000.000,61402000.000,30733000.000,2844000.000,7388000.000,19513000.000,9027000.000,0.000,0.000,0.000,18102000.000,0.000,805000.000,0.000,0.000,46905000.000,0.000,105000.000,0.000,0.000,21614000.000,0.000,0.000,0.000
CommonStockNoParValue,0.000,,,,,,,,,,,,,,,,,,,,,,,
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000,800000000.000
CommonStockSharesIssued,183268472.000,183114246.000,182883617.000,182597258.000,182305158.000,182474374.000,182619400.000,182723665.000,182784131.000,182784131.000,182784131.000,374050800.000,373820814.000,373820814.000,373820814.000,372643935.000,175605637.000,174404915.000,174368340.000,174665236.000,174670726.000,223406001.000,222938648.000,223049990.000
CommonStockSharesOutstanding,183268472.000,183114246.000,182883617.000,182597258.000,182305158.000,182474374.000,182619400.000,182723665.000,182784131.000,182784131.000,182784131.000,374050800.000,373820814.000,373820814.000,373820814.000,372643935.000,175605637.000,174404915.000,174368340.000,174665236.000,174670726.000,223406001.000,222938648.000,223049990.000
CommonStockValue,1809741000.000,1808981000.000,1807175000.000,1804603000.000,1801535000.000,1803567000.000,1805335000.000,1806514000.000,1807387000.000,1807236000.000,1807377000.000,3739035000.000,3737328000.000,3737328000.000,3737328000.000,3726501000.000,3522428000.000,3501252000.000,3500584000.000,3506514000.000,3506613000.000,4461589000.000,4453205000.000,4454992000.000
ConstructionInProgressGross,,,,,,,1058000.000,,,,8882000.000,13026000.000,20456000.000,28170000.000,0.000,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,165232000.000,,,,161519000.000,695266000.000,697141000.000,691318000.000,704876000.000,,,,1002257000.000,1025517000.000,1030175000.000,1351399000.000,1339428000.000,1404079000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,-1551000.000,,,,-1032000.000,-8666000.000,-7338000.000,-5560000.000,-4694000.000,,,,-1284000.000,-606000.000,-118000.000,-5666000.000,-5229000.000,-5007000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,5438000.000,5081000.000,7641000.000,7890000.000,6694000.000,6246000.000
DeferredRentReceivablesNet,13814000.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
DividendsPayableAmountPerShare,,,,,,,,,,,,,,,,,,,0.100,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,17560000.000,17440000.000,17437000.000,17451000.000,17451000.000,22325000.000,22294000.000,22301000.000
FiniteLivedIntangibleAssetsGross,,,,,,,4592000.000,,,,4572000.000,7868000.000,7868000.000,7868000.000,7490000.000,7517000.000,7905000.000,8287000.000,8832000.000,8832000.000,8832000.000,11774000.000,11692000.000,11702000.000
FurnitureAndFixturesGross,,,,,,,114501000.000,,,,126218000.000,243100000.000,247703000.000,254097000.000,251170000.000,256953000.000,262917000.000,279347000.000,293444000.000,300093000.000,306619000.000,391151000.000,391421000.000,398156000.000
