,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,51945.000,,,
AccountsPayableCurrent,,,24152.000,26800.000,13419.000
AccountsPayableCurrentAndNoncurrent,25841.000,,,,
AccountsReceivableNet,367263.000,107564.000,216494.000,,
AccountsReceivableNetCurrent,37325.000,45878.000,87077.000,112437.000,52833.000
AccountsReceivableNetNoncurrent,,42955.000,87077.000,112437.000,52833.000
AccruedLiabilitiesCurrent,44568.000,,20361.000,26730.000,34238.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7344.000,12508.000,9537.000,14329.000,24855.000
AdditionalPaidInCapitalCommonStock,-7140.000,-7140.000,52260.000,107205.000,239370.000
Assets,60730.000,68010.000,143787.000,194342.000,55269.000
AssetsCurrent,60730.000,68010.000,143787.000,118279.000,55269.000
BankOverdrafts,,,,,3722.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,2506.000,-82325.000
CapitalizedComputerSoftwareGross,,,,78569.000,82325.000
CapitalizedComputerSoftwareNet,,,,76063.000,
CashAndCashEquivalentsAtCarryingValue,20052.000,19948.000,55046.000,4781.000,1284.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,75000000.000,75000000.000,81000000.000,86550000.000,99900000.000
CommonStockSharesOutstanding,75000000.000,75000000.000,81000000.000,86550000.000,99900000.000
CommonStockValue,7500.000,7500.000,8100.000,8655.000,9990.000
ConvertibleNotesPayableCurrent,48833.000,48833.000,48833.000,48833.000,48833.000
DebtInstrumentConvertibleConversionPrice1,0.010,,0.010,0.010,0.010
DeferredTaxAssetsOperatingLossCarryforwards,,,,,11839.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,21203.000,,,,79907.000
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,21203.000,,,,79907.000
DeferredTaxAssetsValuationAllowanceNoncurrent,21203.000,,,,-79907.000
DueFromCustomerAcceptances,3353.000,2184.000,1664.000,1061.000,1152.000
DueToOfficersOrStockholdersCurrent,,27112.000,4605.000,6640.000,
DueToRelatedPartiesCurrent,17962.000,21667.000,45703.000,25120.000,24722.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,9410.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,3921.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,15683.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,15683.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,15683.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,15683.000,
FiniteLivedIntangibleAssetsNet,,,,76063.000,
ForeignCurrencyExchangeRateTranslation1,0.860,0.791,0.809,0.746,0.721
InterestPayableCurrent,1709.000,2913.000,4131.000,5362.000,6592.000
Liabilities,192453.000,244787.000,322089.000,348823.000,299786.000
LiabilitiesAndStockholdersEquity,60730.000,68010.000,143787.000,194342.000,55269.000
LiabilitiesCurrent,192453.000,244787.000,322089.000,348823.000,299786.000
LoansPayableCurrent,33592.000,38479.000,77768.000,101466.000,47090.000
OperatingLossCarryforwards,,,,,25585.000
OperatingLossCarryforwardsValuationAllowance,,,,,58703.000
RetainedEarningsAccumulatedDeficit,-139427.000,-189645.000,-248199.000,-284670.000,-518732.000
SaleOfStockPricePerShare,0.010,,0.010,0.010,0.010
SalesAndExciseTaxPayableCurrent,45789.000,53838.000,70834.000,82170.000,95468.000
StockholdersEquity,-131723.000,-176777.000,-178302.000,-154481.000,-244517.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-131723.000,-176777.000,-178302.000,-154481.000,-244517.000
