,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccretionOfDiscount,,,,,,,,,,,,,,,,,550495.000
AdjustmentForAmortization,,,,,,,,,118913.000,,,,8437.000,,,,
AdvertisingExpense,,,,,,,,,,,,,,74686.000,3700.000,,6492.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,4000.000,,,,,,,3580000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,550495.000
AmortizationOfIntangibleAssets,,,,,,,,,118913.000,127350.000,127351.000,127350.000,8437.000,,,,
CashAcquiredFromAcquisition,,,,,,,,,135127.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,-171131.000
CashPeriodIncreaseDecrease,-2856.000,,,,-4252.000,,,,61734.000,,,,-656009.000,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,-947871.000,-1106004.000,-1745994.000,-3144328.000,-1856077.000,-2129582.000,,,-10795407.000
CostOfGoodsSold,,,,,,,,,,,,,,41344.000,30037.000,,20731.000
CostOfServices,,,,,,,,,,,,,,,,,1580000.000
CostsAndExpenses,,,,,,,,,12318.000,29544.000,15564.000,47428.000,14757.000,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,,,,10000.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,,,,,,,,,,,10000.000
DebtInstrumentIncreaseAccruedInterest,,,,,,,,,,,,,,,,,33633.000
Depreciation,,,,,379.000,,,,2132.000,2132.000,2164.000,11848.000,3127.000,3715.000,3823.000,16011.000,3791.000
DepreciationAndAmortization,744.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.030,-0.020,,,,,,,,,,,,-0.120,-0.070,,
EarningsPerShareBasicAndDiluted,,-0.020,-0.020,,,,,,,,,,,,,,-200.430
EffectOfExchangeRateOnCash,,,,,,,,,-26749.000,-41550.000,5213.000,-25255.000,7216.000,,,,
