,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNetCurrent,43578.000,2842957.000,6099276.000,4388504.000,4138340.000,2502858.000,3583525.000,4714723.000,3788684.000,7706273.000,3753543.000,4674710.000,3873001.000,9630993.000,4158754.000,6029877.000,5807032.000,15774159.000,8008959.000
AccruedAdvertisingCurrent,,,,,,,,,,,,,,151535.000,73584.000,131379.000,404826.000,32525.000,0.000
AccruedBonusesCurrent,,,,,,,,,,,,,,1050411.000,481489.000,414140.000,443348.000,1935091.000,861821.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,84138.000,84431.000,85629.000,21523.000,92085.000,102150.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,263593.000,1156064.000,844836.000,1927290.000,2043223.000,1768297.000,2844166.000,1688365.000,2740413.000,1252134.000,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,,,,,,,,326954.000,116701.000,283951.000,0.000,469259.000,221036.000
AccruedSalariesCurrent,,,,,,,,,,,,,,229624.000,111115.000,121518.000,410101.000,183066.000,938422.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,-2103692.000,-2137517.000,466938.000,2134186.000,2224377.000,930968.000,1016314.000,1079865.000,735815.000,822321.000,896341.000,915680.000,981837.000,972889.000,1038562.000,1101748.000,1113424.000,1229379.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-55520.000,177563.000,14015.000,-10243.000,-41671.000,-25388.000,-172898.000,-112817.000,-187783.000,-350881.000,-256205.000,-196571.000,-777840.000,-680133.000,-518214.000,-562897.000,-301916.000,-667976.000,87998.000
AdditionalPaidInCapitalCommonStock,2674693.000,4674593.000,4674593.000,4674593.000,4674593.000,4674593.000,4674593.000,4674593.000,4674593.000,4674593.000,8157512.000,8157516.000,8157516.000,8157512.000,8157512.000,8157512.000,8157512.000,8157512.000,8190449.000
AdvanceRent,,-250105.000,-252388.000,-246764.000,-246854.000,-249544.000,,,,,,,,,,,,,
Assets,1739876.000,17330308.000,22504141.000,20530029.000,23212445.000,22129334.000,29045313.000,31610844.000,28566920.000,32336764.000,31655751.000,35610837.000,31652204.000,39401816.000,33491671.000,39630401.000,39712536.000,51407543.000,49227142.000
AssetsCurrent,1412141.000,15636075.000,20616712.000,18681680.000,21409097.000,20079252.000,26904835.000,29477426.000,26331015.000,30289545.000,25830827.000,29843164.000,26216646.000,33886914.000,27682960.000,33798110.000,33781208.000,45613382.000,42009645.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,5794161.000,7217497.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,174308.000,177317.000,172478.000,161295.000,224140.000,0.000,0.000,0.000,0.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,101599.000,101599.000,101599.000,95405.000,95405.000,95405.000,92471.000,93089.000,,,94381.000,94381.000,94506.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,,,2437006.000,,,,2369082.000,,,4980814.000
AvailableForSaleSecurities,,,,,130387.000,,100846.000,102784.000,100795.000,95328.000,96975.000,97859.000,92471.000,94381.000,96265.000,96219.000,98968.000,94506.000,100946.000
AvailableForSaleSecuritiesAmortizedCost,,131062.000,3424986.000,3424986.000,130983.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,,,,,,,,,96975.000,97859.000,92471.000,94381.000,96265.000,96219.000,98968.000,94506.000,100946.000
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,2514554.000,,,,2418804.000,,,4980921.000
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,,,,,,,,,,,1488829.000,1493385.000,1162461.000,1170230.000,1193583.000,1193019.000,1227094.000,1190558.000,1266315.000
AvailableForSaleSecuritiesFairValueDisclosure,,129377.000,3428946.000,3361534.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,-63452.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,-1685.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,0.000,3960.000,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,-500815.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,0.256,,,,,,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,0.510,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,-341425.000,2286842.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,396400.000,404021.000,482238.000,462903.000,480956.000,504645.000,608827.000,780355.000,1211498.000,1347265.000,1451115.000,1500339.000,1648819.000
CashAndCashEquivalentsAtCarryingValue,1305449.000,12252645.000,10691767.000,10469817.000,16705327.000,15932073.000,18151702.000,21463810.000,19388417.000,19571799.000,18495789.000,21407967.000,18820097.000,20831824.000,20433158.000,24821244.000,24807091.000,25521802.000,26640425.000
CashAndDueFromBanks,,,,,,,,,,,,,,,,,,,21270063.000
CashEquivalentsAtCarryingValue,,,,,,,,800000.000,762000.000,,,,,,,,,,5370362.000
CashFDICInsuredAmount,,,,,,,,250000.000,250000.000,250000.000,,,,250000.000,,,,250000.000,
CashUninsuredAmount,,,,,,,,20000000.000,18600000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,10000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000
CommonStockSharesOutstanding,20100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29100503.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000,29452669.000
CommonStockValue,200.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,291.000,295.000,295.000,295.000,295.000,295.000,295.000,295.000,295.000,295.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,,,,,200000.000,200000.000,200000.000,200000.000
DeferredRevenue,,,,,,8477163.000,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,1563572.000,1593634.000,0.000,0.000,,,,,,124160.000,127706.000,2090718.000,2616372.000
DeferredRevenueNoncurrent,,,,,,,6254287.000,6374534.000,7813933.000,7500645.000,7630255.000,7699791.000,7201172.000,6594530.000,6726129.000,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,1077647.000,1141154.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,84597.000,127622.000
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,,,,77.000,18408.000,64129.000,59233.000,92262.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,59233.000,35360.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,,,993050.000,1013532.000
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,84597.000,127622.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,993050.000,1013532.000
