,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,889.000,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,16927.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,-37.000,,,-4403.000,,,1112.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-44978.000,-55478.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-15365.000,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,,0.000,0.000,0.000,0.000,77419.000,,
DebtInstrumentIncreaseDecreaseForPeriodNet,,,,,,,,1806.000,,,,,,
DeferredOtherTaxExpenseBenefit,,,,,,,,,,,,,,19000.000
Depreciation,,,,,,,,,,,,7682.000,,
DepreciationAndAmortization,,,,,,,,,,,,0.000,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,-0.400,0.000,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,0.000,0.000,0.000,-0.010,0.000,,-0.000
EarningsPerShareDiluted,0.000,0.000,0.000,0.000,-0.400,0.000,0.000,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,35.000,,,,,,
GeneralAndAdministrativeExpense,77.000,2651.000,,15.000,,,,12225.000,52215.000,48435.000,317836.000,169583.000,,4776.000
GrossProfit,,,,,,,,0.000,0.000,0.000,0.000,-17864.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,,-13679.000,-54870.000,-52188.000,-449272.000,-225883.000,-44978.000,-55478.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,-428400.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,,-19000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,12188.000,,,17869.000,,,15693.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,0.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,20697.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,-5000.000,,,
IncreaseDecreaseInDueToOtherRelatedParties,,,,,,,,,,,0.000,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,0.000,,,
IncreaseDecreaseInOtherLoans,,,,,,,,0.000,,,,,,
InterestAndDebtExpense,,,,,,,,1454.000,,,8815.000,,,
InterestExpense,-731.000,-889.000,-889.000,-1234.000,-1047.000,-1032.000,-1069.000,,,,,,,
InterestIncomeExpenseNet,,,,,,,,1454.000,2655.000,3753.000,8815.000,27509.000,-20461.000,-20697.000
LeaseAndRentalExpense,,,,,,,,,,,6114.000,,,
LegalFees,,,750.000,15000.000,,7500.000,7500.000,,,,,,,
LineOfCreditFacilityCommitmentFeePercentage,,,,,,,,,,,,,,0.060
NetCashProvidedByUsedInFinancingActivities,,,,,,,,0.000,,,117000.000,,,20200.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,0.000,,,117000.000,,,20200.000
NetCashProvidedByUsedInOperatingActivities,,,,,,,,-37.000,,,-121403.000,,,-19088.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,-37.000,,,-121403.000,,,-19088.000
NetIncomeLoss,-33577.000,-15365.000,-3011.000,-17706.000,-58869984.000,-8578.000,-34914.000,-13679.000,-54870.000,-52188.000,-449272.000,-22583.000,-44978.000,-55478.000
NoninterestExpenseTransferAgentAndCustodianFees,,,372.000,457.000,,524.000,422.000,,,,,,,
OperatingExpenses,,,,,,,,12225.000,52215.000,48435.000,440457.000,180510.000,24517.000,34781.000
OperatingIncomeLoss,-33577.000,-14476.000,-2122.000,-16472.000,-58868937.000,-7546.000,-33845.000,-12225.000,-52215.000,-48435.000,440457.000,-198374.000,-24517.000,-34781.000
OtherIncome,,,,,,,,1454.000,2655.000,3753.000,8815.000,24809.000,,
OtherNonoperatingIncomeExpense,-731.000,-889.000,-889.000,-1234.000,-1047.000,-1032.000,-1069.000,,,,,,,
PerformanceFees,,,,,,,,,,,,,,80000.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,0.000,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,,,,,20200.000
ProfessionalAndContractServicesExpense,32500.000,8825.000,,,,,26000.000,,,,,,,
ProfessionalFees,1000.000,2000.000,1000.000,1000.000,2500.000,1675.000,1000.000,,,,,,24517.000,30005.000
PropertyPlantAndEquipmentAdditions,,,,,,,,,,,,61344.000,,
RepaymentsOfRelatedPartyDebt,,,,,,,,0.000,,,117000.000,,,
Revenues,,,,,,2153.000,1077.000,1454.000,2655.000,3753.000,8815.000,84364.000,,
SalesRevenueNet,,,,,,2153.000,1077.000,0.000,0.000,0.000,0.000,59555.000,,
SellingAndMarketingExpense,,1000.000,,,,,,,,,122621.000,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,1454.000,,,315000.000,,,
StockIssuedDuringPeriodSharesNewIssues,,1000000.000,,,,,,,,,,,,
StockIssuedDuringPeriodSharesPeriodIncreaseDecrease,,1000000.000,,,,,,,,,,,,
StockIssuedDuringPeriodValueNewIssues,,10000.000,,,,,,,,,,,,
StockholdersEquityPeriodIncreaseDecrease,,-14476.000,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,110000000.000,111987582.000,112570000.000,111961304.000,-188865225.000,298901099.000,208804348.000,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,50220000.000,336220000.000
WeightedAverageNumberOfSharesIssuedBasic,,,,,,,,210000000.000,210000000.000,98744348.000,50206111.000,50220000.000,,
WeightedAverageNumberOfSharesOutstandingBasic,110000000.000,111987582.000,112570000.000,111961304.000,-188865225.000,298901099.000,208804348.000,,,,,,,
