,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,3206000000.000,,,,3658000000.000,,,,,,,,,,,,1099000000.000,,,,4138000000.000
AccountsNotesAndLoansReceivableNetCurrent,2932000000.000,3082000000.000,3054000000.000,3206000000.000,3216000000.000,3320000000.000,3440000000.000,3658000000.000,3352000000.000,3413000000.000,,,,,,,3813000000.000,1980000000.000,1033000000.000,1099000000.000,1113000000.000,1004000000.000,1236000000.000,4138000000.000
AccountsPayableCurrent,2738000000.000,3035000000.000,2188000000.000,2495000000.000,2847000000.000,3387000000.000,3210000000.000,3487000000.000,2963000000.000,3560000000.000,,,,,,,3272000000.000,3527000000.000,3078000000.000,2899000000.000,1841000000.000,2649000000.000,2894000000.000,3281000000.000
AccountsPayableRelatedPartiesCurrent,,,,,155000000.000,154000000.000,155000000.000,,80000000.000,81000000.000,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,1887000000.000,,,,2521000000.000,,,,,,,,,,,,2567000000.000,,,,2937000000.000
AccountsReceivableGross,,,,3099000000.000,,,,3239000000.000,,,,,,,,,,,,899000000.000,,,,2947000000.000
AccruedIncomeTaxesCurrent,,,,334000000.000,,,,303000000.000,,,,,,,,,,,,232000000.000,,,,435000000.000
AccruedIncomeTaxesNoncurrent,,,,112000000.000,,,,72000000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,3340000000.000,3237000000.000,3996000000.000,3584000000.000,3669000000.000,4427000000.000,5008000000.000,5176000000.000,5588000000.000,,,,,,,4458000000.000,4333000000.000,4474000000.000,4374000000.000,4245000000.000,4285000000.000,4189000000.000,4141000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,31648000000.000,32426000000.000,33132000000.000,32682000000.000,33698000000.000,32883000000.000,33628000000.000,34291000000.000,35124000000.000,27364000000.000,,,,,,,6353000000.000,7594000000.000,8459000000.000,,10910000000.000,12196000000.000,13341000000.000,14503000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,7000000.000,,,,9000000.000,,,,,,,,,,,,0.000,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,-2000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,830000000.000,,,,1169000000.000,,,,,,,,,,,,407000000.000,,,,369000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,31000000.000,,,,27000000.000,,,,,,,,,,,,-32000000.000,,,,-33000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-481000000.000,-466000000.000,-463000000.000,-792000000.000,-775000000.000,-781000000.000,-766000000.000,-1133000000.000,-1119000000.000,-1068000000.000,,,,,,,-404000000.000,-412000000.000,-419000000.000,-439000000.000,-440000000.000,-432000000.000,-437000000.000,-404000000.000
AdditionalPaidInCapitalCommonStock,46677000000.000,46690000000.000,46701000000.000,46716000000.000,46723000000.000,46735000000.000,46752000000.000,47016000000.000,47026000000.000,47056000000.000,,,,,,,27492000000.000,27517000000.000,27536000000.000,27563000000.000,27582000000.000,27637000000.000,27694000000.000,27756000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,169000000.000,187000000.000,211000000.000,219000000.000,168000000.000,180000000.000,183000000.000,183000000.000,164000000.000,155000000.000,,,,,,,303000000.000,199000000.000,38000000.000,39000000.000,44000000.000,47000000.000,,354000000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,550000000.000,,,,462000000.000
Assets,49320000000.000,49043000000.000,48015000000.000,49383000000.000,50617000000.000,49024000000.000,48972000000.000,51570000000.000,50757000000.000,50361000000.000,,,,,,,81439000000.000,80851000000.000,79551000000.000,78975000000.000,80395000000.000,80828000000.000,81295000000.000,85123000000.000
AssetsCurrent,8447000000.000,9182000000.000,8650000000.000,10337000000.000,12224000000.000,11604000000.000,11611000000.000,13759000000.000,12769000000.000,11399000000.000,,,,,,,7785000000.000,7096000000.000,6561000000.000,6833000000.000,8962000000.000,9856000000.000,10572000000.000,14117000000.000
BridgeLoan,,,,,,,,,,,,,,,,,,,,,0.047,0.049,,
BuildingsAndImprovementsGross,4815000000.000,,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,,,9000000.000,,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,,2.970,,,,,,,,,,,,,,,,
CapitalUnitsAuthorized,,,,6620000000.000,,,,6620000000.000,,,,10020000000.000,,,,10020000000.000,,,,10020000000.000,,,,10020000000.000
CashAndCashEquivalentsAtCarryingValue,3658000000.000,3956000000.000,3761000000.000,5447000000.000,7095000000.000,5860000000.000,5645000000.000,6351000000.000,6275000000.000,5596000000.000,,,,,,,2060000000.000,1972000000.000,2175000000.000,2641000000.000,3780000000.000,4006000000.000,3707000000.000,2870000000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,5.250,5.250,5.250,5.250,5.250,5.250,5.250,5.250,5.250
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,,55000000.000,55000000.000,55000000.000,,55000000.000,55000000.000,55000000.000,55000000.000
ClassOfWarrantOrRightUnissued,,,,,,,,,,,,,,,,,,,,,62000000.000,62000000.000,62000000.000,62000000.000
CommercialPaper,,,,,,,,,,,,,,,,,,,,,,,,2400000000.000
CommonStockParOrStatedValuePerShare,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,,,,,,,0.010,0.010,0.010,,0.010,0.010,,0.010
CommonStockSharesAuthorized,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,6500000000.000,,,,,,,9000000000.000,9000000000.000,9000000000.000,,9000000000.000,9000000000.000,,9000000000.000
CommonStockSharesIssued,2991000000.000,2993000000.000,2994000000.000,2996000000.000,2997000000.000,2999000000.000,3003000000.000,3010000000.000,3013000000.000,3024000000.000,,,,,,,3967000000.000,3969000000.000,3970000000.000,,3975000000.000,3981000000.000,,3975000000.000
CommonStockSharesOutstanding,2991000000.000,2993000000.000,2994000000.000,2996000000.000,,,,,,,,,,,,4000000000.000,,,,4000000000.000,,,,4000000000.000
CommonStockValue,5982000000.000,5987000000.000,5989000000.000,5992000000.000,5995000000.000,5999000000.000,6007000000.000,6019000000.000,6026000000.000,6048000000.000,0.000,0.000,,,,,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
ConstructionInProgressGross,1182000000.000,,,,,,,,,,,,,,,,,,,,,,,
ConstructionPayableCurrent,,,,239000000.000,,,,573000000.000,,,,,,,,,,,,190000000.000,,,,221000000.000
