,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,51814.000,,,,189000.000,,,,575000.000,,,,634000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,-2270162.000,,,,4500890.000,,,,11390000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,876.000,0.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
AmortizationOfDeferredLoanOriginationFeesNet,,,,,,,,,145000.000,,,,382000.000,,,,538000.000
AmortizationOfFinancingCosts,,,,,,,,,479000.000,,,,541000.000,,,,694000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,0.001,,0.000,,,,,,,,,,,,
AssetManagementCosts,,,,,,,414000.000,,362000.000,974000.000,2405000.000,3874000.000,3010000.000,3015000.000,1066000.000,2413000.000,2312000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,259000.000,73170.000,59000.000,-128170.000,,,,,157000.000,223000.000,255000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,5427.000,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,174388.000,,,,16769000.000,,,,34400000.000,,,,30324000.000
ComprehensiveIncomeNetOfTax,-5019.000,-140132.000,27315.000,209924.000,230614.000,585037.000,927000.000,3375349.000,4773000.000,4446000.000,6417000.000,7350000.000,4456000.000,11251000.000,7981000.000,8056000.000,7437000.000
Dividends,,,,,1043510.000,,,,8788000.000,,,,16179000.000,,,,16070000.000
DividendsCommonStock,,,,,,,,,,,,,16200000.000,,,,16100000.000
DividendsCommonStockCash,,,,,,,,,,,,,9600000.000,,,,10400000.000
DividendsCommonStockStock,,,,,,,,,,,,,6600000.000,,,,5700000.000
EarningsPerShareBasic,,,0.090,,0.110,0.140,0.110,0.390,0.270,0.200,0.280,0.280,0.300,0.280,0.170,0.200,0.190
EarningsPerShareBasicAndDiluted,,-1.370,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.090,,0.110,0.140,0.110,0.390,0.270,0.200,0.280,0.280,0.300,0.280,0.170,0.200,0.190
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,,,,469160.000,,,,3269000.000,,,,5530000.000,,,,
EscrowDepositsRelatedToPropertySales,,,,,,,,,295000.000,,,,,,,,
FairValueOptionChangesInFairValueGainLoss1,,,,,,,,,,,,,,,,,-1350000.000
GainLossOnSaleOfLoansAndLeases,,,,,,,,,,,,,,,,,-1597000.000
GainLossOnSaleOfSecuritiesNet,,,,,,,,,,,,,,,,,-29000.000
GainLossOnSalesOfLoansNet,,,,,,,,,,,,,,,,,-247000.000
GeneralAndAdministrativeExpense,,,,,,,,,,,,,816000.000,539000.000,2480000.000,,855000.000
GeneralInsuranceExpense,,55000.000,55000.000,,55000.000,199337.000,18000.000,395663.000,123000.000,415000.000,439000.000,369000.000,694000.000,712000.000,686000.000,244000.000,606000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,598337.000,984000.000,,,4303000.000,7425000.000,,9420000.000,,,,
IncomeTaxExpenseBenefit,,,,,,13300.000,33000.000,,,0.000,0.000,,0.000,,,,
IncomeTaxesPaid,,,,,,,,,9000.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5019.000,,,,-2659.000,,,,25000.000,,,,132000.000,,,,100000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,198251.000,,,,-705000.000,,,,-582000.000,,,,-688000.000
IncreaseDecreaseInDueToAffiliates,,,,,,,,,-894000.000,,,,76000.000,,,,-323000.000
