,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AllocatedShareBasedCompensationExpense,,,,,,,,0.000,-15571.000,,14310.000,12196.000,13740.000,12521.000,11382.000,15746.000,13293.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,789.000,2267.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,61776.000,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,212967.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-19525.000,,,,-17438.000,,,,-40151.000,,,,32165.000,,
ContributionOfProperty,,,225.000,,,,,,,,,,,,,,
CostOfGoodsSold,,,,,,,228982.000,195766.000,322698.000,182715.000,169602.000,96857.000,353117.000,360247.000,235152.000,148609.000,174448.000
Depreciation,,,,,,,20831.000,,,,15825.000,,,,13941.000,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.000,-0.010,-0.000,0.000,-0.000,-0.000,-0.010,-0.010,-0.000,-0.000,-0.010
FairValueInputsLongTermRevenueGrowthRate,,,,,,,,,,,0.460,0.500,0.130,,0.180,0.160,
GeneralAndAdministrativeExpense,225.000,225.000,2155.000,1215.000,929.000,3123352.000,698101.000,705250.000,706027.000,579278.000,574895.000,626929.000,2304550.000,1669385.000,1313617.000,726238.000,1119164.000
GoodwillImpairmentLoss,,,,,,,,,,,,,,,,,-1231396.000
GrossProfit,,,,,,,705240.000,429151.000,720010.000,578249.000,551820.000,386391.000,1845457.000,1303335.000,1084658.000,647653.000,769813.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,0.000,0.000,0.000,0.000,,,,,,,
IncreaseDecreaseDueFromAffiliates,,,,,,,30003.000,,,,,,,,,,
IncreaseDecreaseDueFromOfficersAndStockholders,,,,,,,,,,,81458.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,1055.000,,,,178919.000,,,,38664.000,,,,99585.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,40653.000,,,,-282677.000,,,,17391.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,-29898.000,,,,-26001.000,,,,-22937.000,,
IncreaseDecreaseInDeferredCompensation,,,,,,,-11652.000,,,,-14689.000,,,,-5137.000,,
IncreaseDecreaseInDeferredRevenue,,,,,,,-368880.000,,,,172461.000,,,,-69456.000,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,302.000,,,,363.000,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,,,,,-17033.000,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,207554.000,,,,36890.000,,,,124122.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,,,121.000,,
IncreaseDecreaseInPrepaidExpense,,,-6317.000,,,,5000.000,,,,529.000,,,,31891.000,,
InterestExpense,,,,,,,19288.000,32271.000,25247.000,118050.000,160356.000,99876.000,170481.000,177399.000,138130.000,143451.000,144746.000
LeaseAndRentalExpense,,,,,,,27090.000,27090.000,27090.000,29664.000,25578.000,29684.000,34525.000,-64209.000,,,
NetCashProvidedByUsedInFinancingActivities,,,225.000,,,,43065.000,,,,410202.000,,,,-131307.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,225.000,,,,43065.000,,,,410202.000,,,,-131307.000,,
NetCashProvidedByUsedInOperatingActivities,,,-19750.000,,,,-60503.000,,,,-450353.000,,,,163472.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-19750.000,,,,-60503.000,,,,-450353.000,,,,163472.000,,
NetIncomeLoss,-225.000,-225.000,-14488.000,-18348.000,-5063.000,-1242523.000,-133335.000,-489518.000,-148705.000,-227432.000,-244682.000,-395380.000,-987493.000,-663424.000,-424207.000,-235539.000,-1184291.000
