,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-11-30,2015-05-31,2015-08-31,2016-02-29,2016-05-31
AccountsPayable,1049.000,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,303.000,2240.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,436564.000,,,,
AccountsPayableCurrent,,1496.000,1198.000,1198.000,1347.000,1794.000,1049.000,1049.000,1049.000,,,,,123115.000,274122.000,598835.000,395602.000,
AccountsPayableRelatedPartiesCurrent,10036.000,11036.000,17036.000,17036.000,19036.000,21036.000,26136.000,28136.000,32336.000,34836.000,38836.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,1757.000,2256.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,,,-16156.000,62827.000,98433.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,-11157.000,67826.000,103432.000,475219.000,
AdditionalPaidInCapital,168065.000,,,,,,,,,,,210964.000,212251.000,99300.000,1743937.000,2110237.000,2984387.000,
AdditionalPaidInCapitalCommonStock,,168065.000,168065.000,168065.000,168065.000,168065.000,168065.000,168065.000,168065.000,168065.000,168065.000,,,,,,,
Assets,1971.000,649.000,3698.000,1203.000,857.000,809.000,640.000,238.000,2010.000,2242.000,1031.000,0.000,72974.000,633697.000,1604921.000,1250693.000,1288629.000,
AssetsCurrent,1971.000,649.000,3698.000,1203.000,857.000,809.000,640.000,238.000,2010.000,2242.000,1031.000,,72974.000,102783.000,914012.000,706963.000,549439.000,
Cash,1971.000,,,,,,,,,,,,72974.000,102783.000,34617.000,32427.000,23135.000,
CashAndCashEquivalentsAtCarryingValue,1971.000,649.000,3698.000,1203.000,857.000,809.000,640.000,238.000,2010.000,2242.000,1031.000,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,,,10000000.000,
ClassOfWarrantOrRightUnissued,,,,,,,,,,,,,,,,1450000.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,,103950.000,,
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,300000000.000
CommonStockSharesIssued,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,87082773.000,104510321.000,109460321.000,119455321.000,135895856.000
CommonStockSharesOutstanding,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,6882273.000,87082773.000,104510321.000,109460321.000,119455321.000,135895856.000
CommonStockValue,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,6882.000,87083.000,104510.000,109460.000,119455.000,
ConvertibleNotesPayable,,,,,,,,,,,,,,,525000.000,525000.000,1235123.000,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,,,,,,,
DeferredCompensationLiabilityCurrent,,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,73964.000,,,85502.000,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,-73964.000,,,-85502.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,3949.000,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,150000.000,250000.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,,,,228149.000,251795.000,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,8063.000,9000.000,81664.000,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,93396.000,,60097.000,55864.000,40827.000,
DueToRelatedPartiesNoncurrent,,,,,,,,,,,,,,580183.000,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,499064.000,501064.000,,,
Investments,,,,,,,,,,,,,,,,,202882.000,
