,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,470326.000,,,,-1471923.000,,,,263358.000,,,,-401688.000,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,1361925.000,1163629.000,496956.000,537986.000,528064.000,813909.000,481382.000,872299.000,790031.000,954644.000,998934.000,1120227.000,1047288.000,1204264.000,963386.000,973311.000,982485.000,1171507.000,1074957.000,990212.000,1022098.000,1953098.000,1077396.000,1172932.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,12065810.000,,,,12871398.000,,,,13627334.000,,,,14545775.000,,,,14885985.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,2356767.000,2232410.000,791285.000,800393.000,940986.000,1313366.000,800826.000,504126.000,-1914338.000,-1939925.000,-2506248.000,-1698683.000,-916796.000,-983268.000,-448421.000,43302.000,-699744.000,-175093.000,-683956.000,-174993.000,787510.000,588095.000,-1309241.000,-908653.000
AdditionalPaidInCapital,58352397.000,58347814.000,58333614.000,58180615.000,58218483.000,58243539.000,58267529.000,58168547.000,57587799.000,57619722.000,57655031.000,50646959.000,50672475.000,50796626.000,50366546.000,50264026.000,50272806.000,50348015.000,50441464.000,50243104.000,50365974.000,50472294.000,50552077.000,50518677.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,357153.000,443818.000,156509.000,253782.000,372658.000,468583.000,152867.000,251704.000,369870.000,482746.000,149668.000,240573.000,345262.000,444050.000,143984.000,246307.000,385182.000,490101.000,190853.000,244960.000,391722.000,534471.000,192460.000,277121.000
AdvancesFromFederalHomeLoanBanks,,,,,,,68050000.000,,,,52350000.000,,,,60350000.000,,,,52100000.000,,,,95700000.000,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,511023.000,680287.000,,,267818.000,,,,742651.000,801651.000,,,,,,,,,,
Assets,689306486.000,672676704.000,648505858.000,649033929.000,656608153.000,653583849.000,660432218.000,649971771.000,640196714.000,640503035.000,619888135.000,639080517.000,619753176.000,617101450.000,628459644.000,668438495.000,652638310.000,644748180.000,652835072.000,656072660.000,679908010.000,679605259.000,687979819.000,732113502.000
AssetsFairValueDisclosureRecurring,,,,,102856000.000,98378000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,101767562.000,98174020.000,87077551.000,87084795.000,84417288.000,92475822.000,98275920.000,103900214.000,103514310.000,95537350.000,94477285.000,92588183.000
AvailableForSaleSecurities,100264808.000,82513839.000,81064878.000,96418573.000,102855567.000,98377999.000,101980644.000,107435939.000,109260193.000,105870922.000,97692685.000,99231648.000,100414541.000,96715489.000,86467985.000,87255740.000,83408795.000,92300108.000,97292487.000,103724659.000,104866537.000,96573046.000,92399235.000,91145987.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,424588.000,414143.000,437845.000,655127.000,217041.000,399774.000,326180.000,648895.000,1609927.000,1206832.000,139155.000,247982.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,1879821.000,1974886.000,1149624.000,586394.000,1327746.000,677700.000,1411825.000,926662.000,359911.000,273348.000,2217205.000,1690178.000
AvailableForSaleSecuritiesAmortizedCost,,,,,101361937.000,96293291.000,100709492.000,106635739.000,112298824.000,108950168.000,101670858.000,101927971.000,101869774.000,98276232.000,87179764.000,87187007.000,84519500.000,92578034.000,98378132.000,104002426.000,103616522.000,95639562.000,94477285.000,92588183.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,1753199.000,1905314.000,1071883.000,425678.000,696499.000,427868.000,684021.000,529051.000,211866.000,121060.000,108845.000,188015.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,1879821.000,1974886.000,1149624.000,586394.000,1327746.000,677700.000,1411825.000,926662.000,359911.000,273353.000,2217205.000,1690178.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,18902161.000,6459225.000,30121495.000,52854862.000,90687341.000,86897001.000,85712067.000,86417488.000,82234766.000,69329238.000,60733191.000,45713465.000,64533448.000,49973248.000,68123480.000,61272304.000,26399334.000,32516460.000,79361229.000,69657304.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,126622.000,69572.000,77741.000,160716.000,631247.000,249832.000,727804.000,397611.000,148045.000,152293.000,2108360.000,1502163.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,18829223.000,6387222.000,29543265.000,51748236.000,90135508.000,79799549.000,67267038.000,54970035.000,22530594.000,12773380.000,15380927.000,18947742.000,40759164.000,28278608.000,47314541.000,39692142.000,17798394.000,27743840.000,74651451.000,62493584.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,72938.000,72003.000,578230.000,1106626.000,551833.000,7097452.000,18445029.000,31447453.000,59704173.000,56555858.000,45352264.000,26765723.000,23774284.000,21694640.000,20808939.000,21580162.000,8600940.000,4772620.000,4709778.000,7163720.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,30081937.000,32657864.000,30436756.000,33942191.000,36335467.000,30073248.000,22547532.000,17498091.000,14984811.000,14973074.000,10631947.000,10897302.000,11415094.000,15591686.000,16144447.000,9178455.000,12192973.000,10344524.000,11327059.000,14994780.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,30208235.000,32884863.000,30567166.000,33882822.000,35033504.000,28849588.000,21282335.000,16782333.000,14576895.000,14533744.000,10438272.000,10869772.000,11267064.000,15610114.000,16134279.000,9285889.000,12442776.000,10556820.000,11187770.000,14974617.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,24012127.000,20870627.000,12082163.000,14643095.000,11295468.000,14794810.000,16697391.000,15666233.000,9514806.000,8513565.000,6508809.000,4728525.000,4727836.000,4727145.000,4726452.000,1299512.000,2358344.000,1298090.000,1297373.000,1627007.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,24144608.000,21041105.000,12224858.000,14795637.000,11204750.000,14626622.000,16346447.000,15314223.000,9337173.000,8322947.000,6415929.000,4710730.000,4702048.000,4728528.000,4701831.000,1309178.000,2369598.000,1307722.000,1299297.000,1639778.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,5196638.000,5711442.000,7221987.000,6419270.000,8763660.000,8841091.000,9078426.000,8267360.000,7749634.000,7721474.000,8861614.000,12709460.000,11975113.000,15446319.000,22476340.000,31161907.000,37412510.000,33813574.000,33737060.000,29644298.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,5252106.000,5862308.000,7344416.000,6466486.000,8359790.000,8446831.000,8619504.000,8108203.000,7705938.000,7776299.000,8992462.000,12790078.000,11842026.000,15429968.000,22438177.000,30971860.000,38207285.000,34340393.000,32903980.000,29072699.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,101259725.000,96191079.000,100607280.000,106533527.000,112196612.000,108847956.000,101568646.000,101825759.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,,,,,,,,,,,,,,,,285000.000,285000.000,285000.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,,,,,,,,,,,,,,,285379.000,285382.000,285408.000,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,500000.000,,,,,,,,,,,,285000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,500675.000,,,,,,,,,,,,285359.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,,,,,41969023.000,,,,,,,,69518311.000,66965907.000,61075181.000,58464508.000,56014245.000,56425672.000,54643681.000,62260340.000,51550483.000,50081162.000,48115793.000,46322098.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,43182656.000,,,,,,,,68688521.000,65981608.000,60516299.000,58494436.000,55201710.000,56146396.000,53633324.000,62071498.000,51760527.000,50274192.000,47008188.000,45458893.000
