,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,911000.000,,,,,,,
AccountsPayableTradeCurrent,1384000.000,1243000.000,908000.000,1121000.000,774000.000,896000.000,975000.000,1458000.000,1370000.000,1689000.000,2036000.000,3099000.000,3402000.000,4561000.000,1806000.000,2296000.000,2650000.000,4630000.000,3253000.000,3502000.000,2488000.000,1721000.000,1704000.000,2528000.000
AccountsReceivableGrossCurrent,,,11644000.000,,,,12975000.000,,,,11864000.000,,,,13671000.000,,,,16805000.000,,,,14078000.000,
AccountsReceivableNetCurrent,16676000.000,16252000.000,11428000.000,12446000.000,12790000.000,12662000.000,12762000.000,12132000.000,12101000.000,12267000.000,11716000.000,17267000.000,16673000.000,21030000.000,13527000.000,10762000.000,11935000.000,18469000.000,16556000.000,18611000.000,15670000.000,15644000.000,13680000.000,15589000.000
AccruedBonusesCurrent,,,,,,,,,,,1774000.000,1289000.000,1698000.000,1764000.000,2482000.000,996000.000,2020000.000,2065000.000,3205000.000,1737000.000,2338000.000,2856000.000,2060000.000,530000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,271000.000,376000.000,528000.000,402000.000,496000.000,152000.000,174000.000
AccruedPayrollTaxesCurrent,,,,,,,,,,,580000.000,1023000.000,566000.000,705000.000,437000.000,1111000.000,458000.000,630000.000,636000.000,1444000.000,1144000.000,533000.000,515000.000,870000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,604000.000,140000.000,97000.000,172000.000,182000.000,
AccruedSalariesCurrent,,,,,,,,,,,1308000.000,1589000.000,1533000.000,1388000.000,385000.000,813000.000,389000.000,983000.000,448000.000,796000.000,363000.000,597000.000,313000.000,598000.000
AccruedVacationCurrent,,,,,,,,,,,,,,,,612000.000,728000.000,710000.000,539000.000,851000.000,926000.000,701000.000,494000.000,731000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,6649000.000,,,,7327000.000,,,,7890000.000,,,,8743000.000,,,,5703000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-4330000.000,,4300000.000,4000000.000,-4016000.000,4500000.000,4500000.000,4000000.000,-3813000.000,3700000.000,3400000.000,4000000.000,-4595000.000,-5300000.000,4700000.000,-5300000.000,-5461000.000,-6000000.000,-7100000.000,-6600000.000,,-6700000.000
AdditionalPaidInCapital,,,177215000.000,,,,177278000.000,,,,178054000.000,,,,181829000.000,,,,184277000.000,,,,184754000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,216000.000,,,,213000.000,,,,148000.000,,,,144000.000,,,,249000.000,,238000.000,361000.000,398000.000,281000.000
