,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,268000.000,1057000.000,1939000.000,2841000.000,2745000.000,2756000.000,2854000.000,2316000.000,2007000.000,2001000.000
AmortizationOfFinancingCosts,,,,,,13000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2593637.000,,,,3838927000.000,,,,4064974.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,341000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,48831000.000,,,,-4145000.000,,,,-3720000.000
ComprehensiveIncomeNetOfTax,,,-17777000.000,-19855000.000,,-17528000.000,-15043000.000,-14727000.000,-10453000.000,-12994000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-13476000.000,,,,,,,,
DefinedContributionPlanCostRecognized,13000.000,45000.000,34000.000,32000.000,33000.000,,,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,0.020,,,,0.020,,,,0.020
Depreciation,,5000.000,,,,50000.000,,,,41000.000
EarningsPerShareBasicAndDiluted,-2.960,-0.530,-0.660,-0.730,-0.860,-0.650,-0.550,-0.540,-0.380,-0.480
ForeignCurrencyTransactionGainLossBeforeTax,28000.000,-58000.000,4000.000,-110000.000,59000.000,72000.000,-51000.000,58000.000,-97000.000,100000.000
ForeignCurrencyTransactionGainLossUnrealized,,-24000.000,,,,66000.000,,,,21000.000
GeneralAndAdministrativeExpense,1291000.000,3025000.000,5084000.000,5546000.000,5540000.000,5360000.000,4899000.000,4830000.000,3200000.000,3588000.000
IncreaseDecreaseInAccountsPayable,,1121000.000,,,,-4051000.000,,,,-662000.000
IncreaseDecreaseInAccruedLiabilities,,990000.000,,,,695000.000,,,,132000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,389000.000,,,,-437000.000,,,,20000.000
InterestExpense,443000.000,213000.000,213000.000,200000.000,180000.000,160000.000,140000.000,132000.000,97000.000,73000.000
InterestPaid,,,,,,119000.000,,,,59000.000
InvestmentIncomeAmortizationOfPremium,,131000.000,,,,409000.000,,,,64000.000
InvestmentIncomeInterest,1000.000,,,,,,,,,
InvestmentIncomeNet,,39000.000,63000.000,143000.000,193000.000,209000.000,225000.000,230000.000,230000.000,227000.000
LeaseAndRentalExpense,27000.000,,,,,,,,,
LineOfCreditFacilityPeriodicPaymentInterest,443000.000,213000.000,213000.000,,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,-4000.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,129647000.000,,,,-657000.000,,,,-732000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,129647000.000,,,,-657000.000,,,,-732000.000
NetCashProvidedByUsedInInvestingActivities,,-69729000.000,,,,14273000.000,,,,8691000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-69729000.000,,,,14273000.000,,,,8691000.000
NetCashProvidedByUsedInOperatingActivities,,-11087000.000,,,,-17761000.000,,,,-11679000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-11087000.000,,,,-17761000.000,,,,-11679000.000
NetIncomeLoss,-6400000.000,-13472000.000,-17756000.000,-19884000.000,-23174000.000,-17736000.000,-15028000.000,-14675000.000,-10439000.000,-13011000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6443000.000,-13472000.000,-17756000.000,-19884000.000,-23174000.000,,,,,
NonoperatingIncomeExpense,-414000.000,-232000.000,-146000.000,-167000.000,72000.000,121000.000,34000.000,156000.000,36000.000,254000.000
OperatingExpenses,5986000.000,13240000.000,17610000.000,19717000.000,23246000.000,17857000.000,15062000.000,14831000.000,10475000.000,13265000.000
OperatingIncomeLoss,-5986000.000,-13240000.000,-17610000.000,-19717000.000,-23246000.000,-17857000.000,-15062000.000,-14831000.000,-10475000.000,-13265000.000
OperatingLeasesRentExpenseNet,,58000.000,79000.000,83000.000,106000.000,100000.000,100000.000,100000.000,100000.000,100000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,-21000.000,29000.000,,208000.000,-15000.000,-52000.000,-14000.000,17000.000
OtherComprehensiveIncomeLossNetOfTax,,-4000.000,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,-21000.000,29000.000,,208000.000,-15000.000,-52000.000,-14000.000,17000.000
PaidInKindInterest,,16000.000,,,,,,,,7000.000
PaymentsForRestructuring,,,,,,,,297000.000,,320000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,,,,34462000.000,,,,32792000.000
PaymentsToAcquireMarketableSecurities,,98952000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,27000.000,,,,400000.000,,,,10000.000
ProceedsFromIssuanceOfCommonStock,,129571000.000,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,76000.000,,,,55000.000,,,,40000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,,,49135000.000,,,,
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,29250000.000,,,,,,,,41493000.000
RepaymentsOfNotesPayable,,,,,,712000.000,,,,772000.000
ResearchAndDevelopmentExpense,4695000.000,10215000.000,12526000.000,14171000.000,17706000.000,12497000.000,10163000.000,10001000.000,7275000.000,9677000.000
RestructuringAndRelatedCostIncurredCost,,,,,,,,1356000.000,,24000.000
RestructuringCharges,,,,,,,,1500000.000,,
RestructuringCosts,,,,,,,,1536000.000,,
Revenues,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensation,,,,,,,,,,2001000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,326542.000,,,,,,,,,
TemporaryEquityAccretionToRedemptionValueAdjustment,43000.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2178465.000,25615282.000,27011960.000,27138667.000,-53009830.000,27263435.000,27272225.000,27322907.000,-54560633.000,27350673.000
