,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2456.000,16176.000,19808.000,28087.000,30343.000
AccountsReceivableNetCurrent,2192.000,2562.000,209.000,,
AdditionalPaidInCapital,12500.000,12500.000,12500.000,,
AdditionalPaidInCapitalCommonStock,,,,107500.000,107500.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,0.000,
Assets,14792.000,51698.000,101512.000,14392.000,14346.000
AssetsCurrent,14792.000,51698.000,101512.000,14392.000,14346.000
CashAndCashEquivalentsAtCarryingValue,100.000,20842.000,27607.000,14392.000,14346.000
CommonStockParOrStatedValuePerShare,0.002,0.002,0.002,0.002,0.002
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000
CommonStockSharesIssued,,,,45300000.000,45300000.000
CommonStockSharesOutstanding,30300000.000,30300000.000,30300000.000,45300000.000,45300000.000
CommonStockValue,,,,90600.000,90600.000
CommonStockValueOutstanding,60600.000,60600.000,60600.000,,
DeferredOfferingCosts,12500.000,25000.000,25000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,27200.000,35200.000,47940.000,211795.000,
DueToRelatedPartiesCurrent,19375.000,33714.000,33714.000,33714.000,
InterestPayableCurrent,,,,,241.000
Liabilities,,,,28087.000,52561.000
LiabilitiesAndStockholdersEquity,14792.000,51698.000,101512.000,14392.000,14346.000
LiabilitiesCurrent,21831.000,82123.000,169808.000,28087.000,30584.000
LongTermNotesPayable,,,,,21977.000
OperatingLossCarryforwards,80139.000,103500.000,141000.000,,
PreferredStockParOrStatedValuePerShare,0.002,0.002,0.002,0.002,0.002
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,3294.000,48696.000,,
RetainedEarningsAccumulatedDeficit,-80139.000,-103525.000,-141396.000,-211795.000,-236315.000
SaleOfStockPricePerShare,,0.010,0.010,0.010,
StockholdersEquity,-7039.000,-30425.000,-68296.000,-13695.000,-38215.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-13695.000,-38215.000
