,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccretionExpense,,599000.000,,,,605000.000,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,7000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,1486000.000,,,,3152000.000,
AllocatedShareBasedCompensationExpense,,14051000.000,20638000.000,10650000.000,9400000.000,,
AmortizationOfFinancingCosts,,2515000.000,,,,1981000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,32000.000,
AssetRetirementObligationAccretionExpense,1553000.000,1757000.000,1779000.000,1811000.000,2195000.000,2847000.000,156000.000
AssetRetirementObligationCashPaidToSettle,,,,,,615000.000,
AssetRetirementObligationLiabilitiesIncurred,,39000.000,,,,447000.000,
AssetRetirementObligationLiabilitiesSettled,,,,,,615000.000,
AssetRetirementObligationRevisionOfEstimate,,149000.000,,,,199000.000,
BusinessCombinationAcquisitionRelatedCosts,,2580000.000,423000.000,229000.000,670000.000,116000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1446000.000,,,,-100000.000,
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,,248700000.000,,,,,
CostsAndExpenses,,208339000.000,303533000.000,240166000.000,25104000.000,127386000.000,307282000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,0.020
DepreciationDepletionAndAmortization,84447000.000,91798000.000,82113000.000,106340000.000,104305000.000,104228000.000,65558000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,251208000.000,,,,84505000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,-122425000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,76000.000,75000.000,75000.000,26000.000,9000.000,
EarningsPerShareBasic,0.050,0.240,-0.140,0.290,0.100,0.030,-0.960
EarningsPerShareDiluted,0.050,0.240,-0.140,0.290,0.100,0.030,-0.960
EffectiveIncomeTaxRateContinuingOperations,,,,-0.671,,-0.103,0.115
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,0.106,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.081,,,,,
ExplorationCosts,,,,,,124000.000,
ExplorationExpense,175000.000,816000.000,2262000.000,6209000.000,1999000.000,2568000.000,4612000.000
GainLossOnOilAndGasHedgingActivity,189492000.000,253649000.000,-91866000.000,370055000.000,212301000.000,88187000.000,-90617000.000
GainLossOnSaleOfProperty,0.000,,-50000.000,,,46000.000,
GainsLossesOnExtinguishmentOfDebt,0.000,,,,,,
GasGatheringTransportationMarketingAndProcessingCosts,,22983000.000,23337000.000,30767000.000,30406000.000,31150000.000,23353000.000
GeneralAndAdministrativeExpense,21196000.000,27487000.000,24700000.000,25605000.000,25167000.000,24657000.000,24021000.000
ImpairmentOfOilAndGasProperties,67181000.000,251347000.000,,361836000.000,,8342000.000,
IncomeLossAttributableToParent,9928000.000,45892000.000,,,,,
IncomeLossFromContinuingOperations,,,,,,,-195833000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-80931000.000,,-29347000.000,-221175000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,137871000.000,-66961000.000,-164241000.000,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,-195833000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,-0.960
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,-0.960
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,-122425000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,128000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,0.000
IncomeLossFromEquityMethodInvestments,,,,,,0.000,
IncomeTaxExpenseBenefit,25834000.000,45188000.000,-23768000.000,54324000.000,22086000.000,3033000.000,-25342000.000
IncomeTaxesPaid,,2055000.000,,,,2000000.000,
IncreaseDecreaseInAccountsReceivable,,-13719000.000,,,,-5733000.000,
IncreaseDecreaseInAccruedLiabilities,,25875000.000,,,,-5131000.000,
IncreaseDecreaseInDeferredIncomeTaxes,,-43188000.000,,,,-2571000.000,
IncreaseDecreaseInOtherOperatingLiabilities,,-1100000.000,,,,-461000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,561000.000,,,,1884000.000,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,86000.000,,0.000,310000.000
InterestIncomeExpenseNet,-36345000.000,,,,,,
InterestIncomeExpenseNonoperatingNet,,-38574000.000,-37523000.000,-40431000.000,-37600000.000,-43909000.000,-12767000.000
InterestPaid,,,,,,42131000.000,
InterestPaidNet,,39203000.000,,,,,
LeaseOperatingExpense,46211000.000,45700000.000,48742000.000,53365000.000,45295000.000,42410000.000,8189000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,,46239000.000,,,,8295000.000,
NetCashProvidedByUsedInFinancingActivities,,-5590000.000,,,,48437000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5590000.000,,,,48437000.000,
NetCashProvidedByUsedInInvestingActivities,,-167672000.000,,,,-181790000.000,
