,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AdvertisingExpense,,,,11445.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,19025.000,,325.000,,
CommonStockDividendsShares,,,,9.500,,
ComprehensiveIncomeNetOfTax,,,,-60584.000,-522521.000,-867770.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-26323.000,-29250.000,-52278.000,,,
CostOfRevenue,0.000,0.000,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,0.000,0.000,,,,
EarningsPerShareBasic,,0.000,-0.000,-0.010,-0.010,-0.020
EarningsPerShareBasicAndDiluted,-0.001,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,0.000,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,,
GainLossOnDispositionOfIntangibleAssets,,0.000,,,,
GainLossOnInvestments,0.000,0.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,,0.000,,,,
GeneralAndAdministrativeExpense,26476.000,29776.000,5874.000,7921.000,14288.000,7817.000
GrossProfit,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-26476.000,-29250.000,-52278.000,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,0.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,,
IncomeTaxesPaidNet,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,10588.000,,
IncreaseDecreaseInAccruedLiabilities,,-1199.000,,,,
IncreaseDecreaseInDepositOtherAssets,,0.000,,,,
IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent,,0.000,,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,0.000,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,0.000,,,,
IncreaseDecreaseInInterestPayableNet,,-526.000,,6779.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,0.000,,,,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,
InterestExpense,,,,7350.000,8922.000,6928.000
InterestPaid,,0.000,,6779.000,,
InvestmentIncomeInterest,0.000,526.000,2948.000,228.000,119.000,121.000
MarketingExpense,,,35000.000,11445.000,20666.000,23274.000
NetCashProvidedByUsedInFinancingActivities,,250000.000,,43010.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,250000.000,,43010.000,,
NetCashProvidedByUsedInInvestingActivities,,-200000.000,,-118.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-200000.000,,-118.000,,
NetCashProvidedByUsedInOperatingActivities,,-30975.000,,-43217.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-30975.000,,-43217.000,,
NetIncomeLoss,,,,-60584.000,-522521.000,-867770.000
NonoperatingIncomeExpense,,,,-7122.000,-418709.000,-6704.000
OperatingIncomeLoss,-26476.000,-29776.000,-40874.000,-53462.000,-103812.000,-861066.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,153.000,0.000,,,,
OtherGeneralExpense,,,,1500.000,,
OtherIncome,,,,,194.000,103.000
OtherNonoperatingExpense,0.000,0.000,14352.000,,,
PaymentsForProceedsFromOtherInvestingActivities,,200000.000,,,,
PaymentsToAcquireBusinessesGross,,0.000,,,,
PaymentsToAcquireMarketableSecurities,,0.000,,,,
ProceedsFromIssuanceOfCommonStock,,250000.000,,,,
ProceedsFromRelatedPartyDebt,,0.000,,,,
ProfessionalFees,,,,8688.000,7950.000,5662.000
ProfitLoss,-26476.000,-29250.000,-52278.000,,,
Revenues,0.000,0.000,,,,
SalesRevenueNet,0.000,0.000,,,,
ShareBasedCompensation,,,,,,800000.000
StockIssuedDuringPeriodSharesNewIssues,,0.000,,,,
StockIssuedDuringPeriodValueNewIssues,,250000.000,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,87292857.000,87650000.000,45500000.000,46223214.000,49630435.000
