,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,,,,424386.000,422328.000,487872.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,355815.000,395201.000,373527.000,,,,137441.000,117026.000,127077.000,159390.000,177142.000,193723.000,214917.000,212203.000,232245.000,192755.000,201540.000,181195.000,190135.000,190889.000,135354.000,109761.000
AccountsReceivableGross,,,,,,,281767.000,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,232269.000,267502.000,266708.000,,,261510.000,,,,216475.000,,,,209737.000,,,,217678.000,
AccountsReceivableNet,,,,25892.000,55368.000,,54524.000,,17540.000,13137.000,14178.000,9532.000,12389.000,9079.000,,,,,,,,
AccountsReceivableNetCurrent,,79537.000,46351.000,25892.000,55368.000,44626.000,,15088.000,17540.000,,,,12389.000,,14664.000,12594.000,6308.000,6893.000,7873.000,8535.000,6614.000,5998.000
AccruedLiabilities,,,,1049970.000,1082879.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,410763.000,442942.000,449528.000,482033.000,486961.000,494823.000,539050.000,569941.000,543316.000,574092.000,580564.000,585062.000,567643.000,593818.000
AccruedLiabilitiesCurrent,,,,1027138.000,1060374.000,278693.000,207162.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,1127919.000,451431.000,,,,,,,,,,,,,,,
AccruedVacation,,,,114235.000,114871.000,,,,,,,,,,,,,,,,,
AccruedVacationCurrentAndNoncurrent,,,,,,119222.000,121299.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-2533053.000,-2540266.000,-2553384.000,-2559226.000,,-2575419.000,,,,-2609486.000,,,,-2640765.000,,,,-2666595.000,
AdditionalPaidInCapital,,,,8411956.000,8412797.000,8417986.000,9116838.000,9140597.000,8716803.000,8707364.000,8697865.000,8688318.000,8768869.000,8671551.000,8663820.000,8653017.000,8640542.000,8629762.000,8625236.000,8613917.000,8655009.000,8649936.000
AdditionalPaidInCapitalCommonStock,,8409945.000,8411162.000,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,-227243.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,-206377.000,-212134.000,-222082.000,,,-243970.000,,,,-204086.000,,,,-203429.000,,,,-211064.000,
Assets,134070.000,188871.000,153219.000,118392.000,134031.000,130869.000,142454.000,107094.000,111923.000,179513.000,164329.000,151564.000,154329.000,144859.000,157434.000,144296.000,128277.000,130402.000,134635.000,129120.000,138082.000,160326.000
AssetsCurrent,43096.000,104818.000,76190.000,43316.000,66379.000,68478.000,82719.000,45675.000,56340.000,48049.000,32778.000,29497.000,36380.000,29938.000,45349.000,35932.000,24825.000,33324.000,39275.000,39812.000,30064.000,58852.000
CapitalizedComputerSoftwareGross,,,,,,,,,57337.000,,,,58041.000,,,,58041.000,,,,58041.000,
CashAndCashEquivalentsAtCarryingValue,9371.000,10987.000,8876.000,7403.000,7124.000,15068.000,14125.000,18658.000,30072.000,22880.000,4396.000,7214.000,14614.000,677.000,15265.000,14208.000,16012.000,12423.000,21271.000,16314.000,20389.000,31479.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,,0.003,,,,0.003,
ClassOfWarrantOrRightOutstanding,,,,,,,815000.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,8578161.000,8978161.000,9118161.000,9118161.000,9118161.000,9118161.000,,,,,,,,,,,,,,,,
CommonStockSharesOutstanding,8578161.000,8978161.000,9118161.000,,,,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,9118161.000,11882009.000,11871009.000
CommonStockValueOutstanding,86.000,90.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,91.000,119.000,119.000
ConvertibleDebt,,,,,,,238012.000,,,50000.000,211976.000,205221.000,,191895.000,185313.000,178615.000,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,242040.000,230129.000,222871.000,214815.000,206998.000,199063.000,191501.000,183809.000,175984.000,168025.000,160354.000,152535.000,144565.000,136441.000,125600.000
ConvertibleNotesPayable,,,,55000.000,55000.000,55000.000,50000.000,231648.000,,218632.000,49650.000,48588.000,,46417.000,45307.000,44180.000,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,39608.000,45060.000,45761.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000,46811.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,,,987.000,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued,,,,579000.000,,,,,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,610121.000,614355.000,628037.000,140547.000,,,,,,,,,,,,,,,
DeferredCompensationCashBasedArrangementsLiabilityCurrent,,,,831829.000,839102.000,,,,,,,,,,,,,,,,,
DeferredCompensationCashbasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,854878.000,183728.000,,,,,,,,,,,,,,,
DeferredRentCredit,,,,,,,,,19568.000,,,,32615.000,,,,26092.000,,,,19569.000,
DeferredRevenueCurrent,,173954.000,167690.000,160916.000,179525.000,206984.000,218033.000,231254.000,302129.000,352650.000,339461.000,347696.000,354967.000,361431.000,353223.000,368634.000,355545.000,385209.000,376908.000,377931.000,369248.000,408846.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,914320.000,,,,960237.000,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,-914320.000,,,,-960237.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,,,,,,,17584.000,,,,3642.000,,,,2178.000,
FixturesAndEquipmentGross,-14353.000,,,,,,,,1536744.000,,,,1542699.000,,,,,,,,,
FurnitureAndFixturesGross,,,,28521.000,28521.000,31821.000,31821.000,,31821.000,,,,34581.000,,,,34581.000,,,,39284.000,
InterestPayable,,,,2345.000,2363.000,4067.000,,,,,,,,,,,,,,,,
LeaseholdImprovementsGross,,,,991749.000,991749.000,991749.000,991749.000,,994152.000,,,,1083453.000,,,,1092569.000,,,,1092569.000,
Liabilities,1939641.000,1929616.000,1929348.000,1951592.000,1995040.000,2120786.000,1094917.000,1110938.000,1115158.000,1223614.000,1227757.000,1227261.000,1302719.000,1306769.000,1355138.000,1354125.000,1315237.000,1347661.000,1346953.000,1345258.000,1269432.000,1284836.000
LiabilitiesAndStockholdersEquity,134070.000,188871.000,153219.000,118392.000,134031.000,130869.000,142454.000,107094.000,111923.000,179513.000,164329.000,151564.000,154329.000,144859.000,157434.000,144296.000,128277.000,130402.000,134635.000,129120.000,138082.000,160326.000
LiabilitiesCurrent,1656329.000,1906132.000,1906193.000,1928760.000,1972535.000,1271560.000,588671.000,868898.000,885029.000,1000743.000,1012942.000,1070263.000,1103656.000,1115268.000,1171329.000,1178141.000,1147212.000,1187307.000,1194418.000,1200693.000,1132991.000,1159236.000
LiabilitiesFairValueDisclosure,,,,118000.000,134000.000,131000.000,142000.000,,,,,,,,,,,,,,,
LiabilitiesNoncurrent,,,,22832.000,22505.000,849226.000,,,,,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,305305.000,,,,214836.000,,,,183252.000,
