,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,26145000.000,16171000.000,17823000.000,21142000.000,23586000.000,20823000.000,22019000.000,31110000.000,26653000.000,20059000.000,27386000.000,32632000.000,43318000.000,33676000.000,45258000.000,45645000.000
AccountsReceivableNetCurrent,101479000.000,152093000.000,169912000.000,151207000.000,193200000.000,211675000.000,213766000.000,268239000.000,111522000.000,282767000.000,389750000.000,147933000.000,438545000.000,481488000.000,522632000.000,42518000.000
AccruedIncomeTaxesCurrent,,,,,,,2553000.000,8507000.000,13206000.000,,,43354000.000,,,,
AccruedLiabilitiesCurrent,53739000.000,49510000.000,62509000.000,80398000.000,70229000.000,78231000.000,84968000.000,81062000.000,88148000.000,82072000.000,100349000.000,97661000.000,170453000.000,202872000.000,220642000.000,179203000.000
AccruedRoyaltiesCurrent,,,,15026000.000,,,,12668000.000,,,,25206000.000,,,,8047000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,11700000.000,,,,15045000.000,,,,21344000.000,,,,29958000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-111000.000,149000.000,-107000.000,65000.000,456000.000,-480000.000,-69000.000,1111000.000,1721000.000,1709000.000,1512000.000,-278000.000,-1404000.000
AdditionalPaidInCapital,630532000.000,642362000.000,649589000.000,685315000.000,600794000.000,610011000.000,621474000.000,631364000.000,636040000.000,647365000.000,657916000.000,667428000.000,681954000.000,703591000.000,585701000.000,595063000.000
AdvancesToAffiliate,,,,,,,,15000000.000,,,,15000000.000,,,,15000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,800000.000,,,,2500000.000,,,,2800000.000,,,,2600000.000
Assets,935000000.000,963867000.000,1036258000.000,1312969000.000,1744100000.000,1793405000.000,1820901000.000,1874784000.000,1935416000.000,1975473000.000,2076095000.000,2941394000.000,4775993000.000,4815254000.000,4846460000.000,4117343000.000
AssetsCurrent,658770000.000,685725000.000,735583000.000,567095000.000,992955000.000,1062784000.000,1122997000.000,1188581000.000,1262734000.000,1315140000.000,1426677000.000,2298112000.000,1315926000.000,1411927000.000,1491425000.000,1005959000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,39698000.000,,,,,,,,,,,,
