,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,11159000.000,18849000.000,14467000.000,13317000.000,11776000.000,16462000.000,15870000.000,12203000.000,12485000.000,12606000.000,12051000.000,12782000.000
AccountsReceivableGrossCurrent,26830000.000,28296000.000,27479000.000,26467000.000,26216000.000,25877000.000,,,,,,
AccountsReceivableNetCurrent,24746000.000,26070000.000,24871000.000,24025000.000,23784000.000,23531000.000,23328000.000,23383000.000,23050000.000,21770000.000,22144000.000,21291000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,3975000.000,4370000.000,4173000.000,4242000.000,4337000.000,5220000.000,5426000.000,4954000.000
AccruedBonusesCurrent,,,,,5688000.000,8943000.000,11953000.000,3056000.000,5171000.000,6129000.000,6945000.000,2879000.000
AccruedEmployeeBenefitsCurrent,,,,,,,3260000.000,,,,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,4453000.000,5493000.000,,4075000.000,3944000.000,4640000.000,,4349000.000
AccruedLiabilitiesCurrent,18463000.000,18079000.000,16548000.000,15087000.000,15531000.000,15557000.000,15653000.000,14803000.000,12713000.000,11659000.000,12546000.000,13699000.000
AccruedMarketingCostsCurrent,,,,,819000.000,660000.000,534000.000,419000.000,395000.000,447000.000,397000.000,238000.000
AccruedRentCurrent,,,,,2621000.000,2466000.000,2261000.000,2151000.000,2061000.000,1970000.000,2469000.000,2586000.000
AccruedRentNoncurrent,,,,,6359000.000,6107000.000,5656000.000,5178000.000,4770000.000,5289000.000,4544000.000,4125000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,296347000.000,310751000.000,325803000.000,341797000.000,357296000.000,370789000.000,,398978000.000,414301000.000,426697000.000,441226000.000,452599000.000
AdditionalPaidInCapital,304231000.000,306242000.000,311370000.000,313687000.000,315422000.000,318709000.000,323584000.000,326149000.000,328224000.000,329964000.000,334412000.000,336108000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,2240000.000,2041000.000,2063000.000,2226000.000,2033000.000,2092000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2084000.000,2226000.000,2608000.000,2442000.000,2432000.000,2346000.000,2240000.000,,,,,
Assets,248094000.000,250389000.000,241072000.000,235226000.000,237023000.000,251100000.000,255048000.000,247696000.000,253876000.000,247800000.000,248668000.000,243405000.000
AssetsCurrent,48843000.000,50331000.000,44918000.000,40391000.000,46327000.000,62067000.000,66371000.000,61768000.000,66138000.000,62632000.000,64934000.000,62988000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,5400000.000,5400000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,17186000.000,
CapitalLeaseObligations,,,,,957000.000,957000.000,,,,,,
CapitalLeaseObligationsCurrent,,,,,199000.000,,1322000.000,1950000.000,2919000.000,-3354000.000,3963000.000,4125000.000
CapitalLeaseObligationsNoncurrent,,,,2400000.000,1158000.000,1158000.000,4947000.000,7092000.000,10759000.000,11142000.000,12874000.000,12911000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,6603000.000,9503000.000,15456000.000,16246000.000,18718000.000,18949000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1739000.000,1857000.000,1730000.000,869000.000,4024000.000,3218000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,845000.000,1466000.000,2089000.000,2489000.000,1435000.000,1660000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1341000.000,1975000.000,2656000.000,3201000.000,3045000.000,3284000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1339000.000,1974000.000,2775000.000,3362000.000,3757000.000,3992000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1339000.000,1974000.000,3605000.000,3402000.000,3886000.000,4139000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,257000.000,2601000.000,2923000.000,2571000.000,2656000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,334000.000,461000.000,1778000.000,1750000.000,1881000.000,1913000.000
CashAndCashEquivalentsAtCarryingValue,9426000.000,8495000.000,8521000.000,4192000.000,10679000.000,23876000.000,30620000.000,23820000.000,27515000.000,24028000.000,28879000.000,26265000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,29826000.000,29138000.000,28913000.000,29261000.000,29372000.000,29803000.000,29924000.000,30550000.000,30751000.000,30011000.000,30310000.000,30966000.000
CommonStockSharesOutstanding,29826000.000,29138000.000,28913000.000,29261000.000,29372000.000,29803000.000,29924000.000,30550000.000,30751000.000,30011000.000,30310000.000,30966000.000
CommonStockValue,298000.000,291000.000,289000.000,293000.000,294000.000,298000.000,299000.000,306000.000,308000.000,300000.000,303000.000,310000.000
DebtAndCapitalLeaseObligations,,,,,,,8269000.000,11042000.000,15678000.000,16496000.000,18837000.000,19036000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.034,,,,,
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,1071000.000,,,,1348000.000,
DeferredCompensationPlanAssets,,,,,,,1365000.000,,,,1714000.000,
DeferredIncomeTaxLiabilities,,,,,,,16141000.000,,,,14703000.000,
DeferredRevenueCurrent,11183000.000,11262000.000,11360000.000,11559000.000,11250000.000,11372000.000,11344000.000,12271000.000,11933000.000,11534000.000,11455000.000,10929000.000
DeferredTaxAssetsGross,,,,,,,53342000.000,36778000.000,35933000.000,37680000.000,53886000.000,41752000.000
