,2011-09-30,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,191862.000,188030.000,186727.000,185411.000,184081.000,182738.000,,,,,55601.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,667364.000,856611.000,771593.000,,,,,
AccountsPayableCurrent,230116.000,217282.000,347579.000,903765.000,534393.000,546782.000,401418.000,544052.000,821838.000,687659.000,883587.000,,,,1055343.000,1017017.000,1076095.000,816974.000,630441.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,123531.000,164931.000,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,800962.000,,,,,,,,,
AccountsReceivableNet,,,,,,,431399.000,,,,544749.000,634620.000,783038.000,602307.000,560850.000,688197.000,381592.000,146324.000,237101.000
AccountsReceivableNetCurrent,,206266.000,202755.000,679181.000,948874.000,804114.000,431399.000,639471.000,1131977.000,800962.000,544749.000,634620.000,783038.000,602307.000,560850.000,688197.000,381592.000,146324.000,237101.000
AccountsReceivableRelatedParties,,4935.000,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,500.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1133.000,21339.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,-88740.000,110513.000,131852.000,153192.000,174613.000,196671.000,220103.000,241688.000,291987.000,318440.000,344963.000,310604.000,333696.000
AdditionalPaidInCapital,47500.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,3320797.000,4353158.000,7817539.000,12033044.000,12420401.000,12641441.000,12668580.000,12708745.000,12777744.000,12935741.000,13177720.000,14182619.000,14237612.000,14238637.000,14906861.000,15098011.000,15179167.000,15243587.000,16526011.000
AdvancesOnInventoryPurchases,,,,,,,,,,,,,,,,25053.000,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,-13680.000,,,,-16500.000,,,,-142756.000,182756.000,306916.000,0.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,-13680.000,-13680.000,,-16500.000,-16500.000,33300.000,,,,,
Assets,2905125.000,3073988.000,3540872.000,7225195.000,6951122.000,6448179.000,5263601.000,4850314.000,4670808.000,4025033.000,3623610.000,3805550.000,3671946.000,3287370.000,3211776.000,3316438.000,2778592.000,1346913.000,1130299.000
AssetsCurrent,740999.000,932938.000,1765020.000,5424243.000,5157059.000,4657400.000,3589960.000,3200204.000,2980933.000,2360455.000,2023710.000,2335617.000,2270915.000,1909740.000,1854325.000,1973472.000,1465283.000,1109038.000,916265.000
AssetsFairValueDisclosure,,,,,,,188030.000,,,,182738.000,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,0.000,
BridgeLoan,,,,,,,250000.000,,,,,,,,,,,,
Cash,,,,,,,,,,,49517.000,,,,324946.000,330449.000,81422.000,,
CashAndCashEquivalentsAtCarryingValue,360864.000,319125.000,744906.000,3809091.000,2921098.000,2415110.000,1774994.000,1009746.000,253590.000,165778.000,49517.000,431474.000,117170.000,8439.000,324946.000,330449.000,81422.000,159660.000,2596.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,0.000,0.000,0.000,
CashFDICInsuredAmount,,,,,,,,,,,,,,,,250000.000,250000.000,,
