,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2016-09-30,2016-12-31
AdjustmentForAmortization,,,,,,,12000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,584000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4920000.000,1828000.000,1538000.000,784000.000,868000.000,637000.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,39000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-7659000.000,4052000.000,780000.000,-4592000.000,534000.000,1211000.000,
AllocatedShareBasedCompensationExpense,,,,,,,1138000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,1065000.000
AmortizationOfIntangibleAssets,,3000.000,3000.000,3000.000,3000.000,3000.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,-32609000.000
BusinessAcquisitionsProFormaRevenue,,,,,,,11364000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,5620000.000
CashAcquiredInExcessOfPaymentsToAcquireBusiness,,,,,,,25483000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,15779000.000,349000.000,731000.000,-15193000.000,16257000.000,-12161000.000,24811000.000
ComprehensiveIncomeNetOfTax,-10592000.000,-20747000.000,,,,,-15658000.000
CurrentFederalTaxExpenseBenefit,,,,,,,50000.000
CurrentIncomeTaxExpenseBenefit,,18000.000,15000.000,26000.000,29000.000,,62000.000
CurrentStateAndLocalTaxExpenseBenefit,,18000.000,15000.000,26000.000,29000.000,52000.000,12000.000
DebtInstrumentConvertibleConversionRatio1,,,,,,,0.070
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000,,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,1.000,1.000,1.000,1.000,
Depreciation,,722000.000,638000.000,599000.000,197000.000,81000.000,14000000.000
DepreciationDepletionAndAmortization,938000.000,725000.000,641000.000,603000.000,197000.000,81000.000,14000.000
DividendsPreferredStock,,,,,,,0.000
EarningsPerShareBasicAndDiluted,-0.340,-1.910,-1.240,-0.660,-0.460,-6.450,-13.190
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,503000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,-0.200
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,,,-0.070
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,,,,-0.060
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,0.020
EmployeeBenefitsAndShareBasedCompensation,,,,,,,4185000.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,,,,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityPeriodIncreaseDecrease,,-1510000.000,1217000.000,5107000.000,1009000.000,-4000.000,
GainLossOnDispositionOfAssets1,,,,,-2000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,202000.000,
GeneralAndAdministrativeExpense,9321000.000,6816000.000,6843000.000,5598000.000,6402000.000,10289000.000,15786000.000
ImpairmentOfLongLivedAssetsHeldForUse,,0.000,0.000,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,,-5555000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-10551000.000,-20729000.000,-19320000.000,-14105000.000,-18708000.000,-13703000.000,-16288000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,,,-10733000.000
IncomeTaxExpenseBenefit,41000.000,18000.000,15000.000,26000.000,29000.000,52000.000,62000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,6164000.000,6439000.000,6316000.000,6419000.000,4459000.000,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-7028000.000,-6569000.000,-4796000.000,-6353000.000,-4659000.000,
IncomeTaxReconciliationOtherAdjustments,,45000.000,-28000.000,-36000.000,,,
IncomeTaxesPaid,,20000.000,12000.000,25000.000,26000.000,22000.000,
IncreaseDecreaseInAccountsPayable,-1767000.000,63000.000,-39000.000,-74000.000,249000.000,-271000.000,
IncreaseDecreaseInAccountsPayableTrade,,,,,,,-1164000.000
IncreaseDecreaseInAccountsReceivable,,,,,,,-1246000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,58000.000,-2000.000,-26000.000,-75000.000,,,
IncreaseDecreaseInAccruedLiabilities,753000.000,-128000.000,-247000.000,-703000.000,175000.000,,3214000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,838000.000,
IncreaseDecreaseInIncomeTaxesReceivable,-81000.000,-1000.000,-28000.000,-1000.000,-3000.000,-2000.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,-183000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,144000.000
IncreaseDecreaseInOtherReceivables,-10000.000,8000.000,-8000.000,,,,142000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,41000.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,-111000.000,-31000.000,47000.000,-51000.000,-130000.000,214000.000
InterestAndOtherIncome,60000.000,80000.000,56000.000,49000.000,52000.000,264000.000,
InterestIncomeExpenseNet,,,,,,,-1319000.000
InterestPaid,,,,,,,450000.000
LegalFees,,,,,,,1187000.000
NetCashProvidedByUsedInFinancingActivities,28219000.000,17103000.000,19404000.000,3579000.000,34453000.000,-21000.000,7612000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,28219000.000,17103000.000,19404000.000,3579000.000,34453000.000,-21000.000,7612000.000
NetCashProvidedByUsedInInvestingActivities,5811000.000,-59000.000,-118000.000,-49000.000,7000.000,404000.000,25480000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5811000.000,-59000.000,-118000.000,-49000.000,7000.000,404000.000,25480000.000
NetCashProvidedByUsedInOperatingActivities,-18251000.000,-16695000.000,-18555000.000,-18723000.000,-18203000.000,-12544000.000,-8784000.000
