,2012-05-31,2012-08-31,2012-11-30
CostsAndExpensesRelatedParty,2602.000,6095.000,
GeneralAndAdministrativeExpense,,605.000,500.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,-6095.000,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.060,-0.050
NetCashProvidedByUsedInFinancingActivities,2602.000,6095.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2602.000,6095.000,
NetCashProvidedByUsedInOperatingActivities,-2602.000,-6095.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2602.000,-6095.000,
NetIncomeLoss,-2602.000,-605.000,-500.000
OperatingIncomeLoss,-2602.000,-605.000,500.000
WeightedAverageNumberOfSharesOutstandingBasic,10000.000,10000.000,10000.000
