,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,1721000.000,1278000.000,,,,1217000.000,,,,,,,,,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,158652000.000,175696000.000,168033000.000,165958000.000,166687000.000,168358000.000,156607000.000,159946000.000,158238000.000,161682000.000,144595000.000,155853000.000,150466000.000,154280000.000,151929000.000,159505000.000,155803000.000,162128000.000,154818000.000,152955000.000
AccountsPayableCurrent,146326000.000,159919000.000,170532000.000,182280000.000,158652000.000,175696000.000,168033000.000,165958000.000,166687000.000,33580000.000,30157000.000,26295000.000,28335000.000,32640000.000,33474000.000,32870000.000,28699000.000,34246000.000,36788000.000,30110000.000,32939000.000,36638000.000,42094000.000,32964000.000
AccountsPayableOtherCurrent,,,,,,,,,,27049000.000,25482000.000,24805000.000,25266000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,55835000.000,57717000.000,64071000.000,63650000.000,55290000.000,60261000.000,58544000.000,56225000.000,60679000.000,60661000.000,56376000.000,54512000.000,60004000.000,59519000.000,59164000.000,64305000.000,66427000.000,69775000.000,69743000.000,62492000.000,66370000.000,67307000.000,67724000.000,64116000.000
AccruedMarketingCostsCurrent,,,,,,,,,,9638000.000,8076000.000,8516000.000,8015000.000,8726000.000,7922000.000,7098000.000,7604000.000,8096000.000,7871000.000,8223000.000,8369000.000,8679000.000,3193000.000,3659000.000
AccruedUtilitiesCurrent,,,,,,,,,,691000.000,1702000.000,1662000.000,1003000.000,1281000.000,754000.000,1032000.000,1066000.000,816000.000,986000.000,959000.000,842000.000,783000.000,878000.000,622000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,22432000.000,17395000.000,19019000.000,20737000.000,23140000.000,24916000.000,26697000.000,25019000.000,3325000.000,3596000.000,3871000.000,4101000.000,4273000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1034972000.000,1067167000.000,1096334000.000,1129388000.000,1163691000.000,1195887000.000,1228186000.000,1263793000.000,1295708000.000,1332253000.000,1368697000.000,1403903000.000,1435458000.000,1466351000.000,1493705000.000,1521969000.000,1547698000.000,1568619000.000,1589422000.000,1612315000.000,1636655000.000,1626778000.000,1619301000.000,1640182000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1967000.000,1461000.000,1149000.000,736000.000,1370000.000,1435000.000,1121000.000,2797000.000,2824000.000,3146000.000,2920000.000,2685000.000,3169000.000,3094000.000,3057000.000,2997000.000,4116000.000,3727000.000,3627000.000,2716000.000,4520000.000,4559000.000,3857000.000,3022000.000
Assets,2292754000.000,2279562000.000,2287345000.000,2284330000.000,2278937000.000,2501805000.000,2286159000.000,2274098000.000,2284984000.000,2292642000.000,2273845000.000,2264464000.000,2272777000.000,2273567000.000,2259413000.000,2270665000.000,2278069000.000,2274292000.000,2277265000.000,2257764000.000,2271780000.000,2276975000.000,2292154000.000,2297941000.000
AssetsCurrent,113565000.000,91655000.000,83264000.000,84671000.000,79199000.000,286049000.000,81658000.000,77514000.000,82925000.000,87646000.000,82875000.000,77165000.000,85832000.000,85571000.000,78280000.000,89184000.000,91333000.000,91859000.000,91532000.000,87471000.000,92474000.000,91446000.000,96494000.000,91619000.000
BankOverdrafts,,,,,,,,,,3231000.000,4901000.000,3942000.000,3840000.000,4274000.000,5025000.000,4163000.000,3972000.000,4815000.000,4617000.000,5326000.000,5044000.000,5376000.000,7387000.000,6449000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,381500000.000,381500000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CapitalizedComputerSoftwareNet,,,,,,,16100000.000,,,,16300000.000,,,,1500000.000,,,,700000.000,,,,200000.000,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,,,,1000000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,9472000.000,7098000.000,11730000.000,9869000.000,9749000.000,213137000.000,11796000.000,9699000.000,9634000.000,13575000.000,11237000.000,11094000.000,12535000.000,11096000.000,9452000.000,10802000.000,11955000.000,9704000.000,10442000.000,10111000.000,10311000.000,9964000.000,14208000.000,9502000.000
CommonStockIncludingAdditionalPaidInCapital,101675000.000,95975000.000,94344000.000,94451000.000,95623000.000,-377000.000,86112000.000,74601000.000,,,,,,,,,,,,,,,,
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,72248000.000,,,,,,,,,,,,,,,
