,2011-09-30,2012-09-30,2013-09-30,2014-09-30,2015-09-30,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1730.000,-200.000,-100.000,,,
CashPeriodIncreaseDecrease,,,,,48.000,,
ComprehensiveIncomeNetOfTax,,288900.000,118900.000,75700.000,31716.000,,-124982.000
CostOfGoodsAndServicesSold,,10500.000,2700.000,,,,
CostsAndExpenses,,307400.000,117600.000,75700.000,31716.000,,124982.000
EarningsPerShareBasic,,-0.180,-0.070,-0.050,-0.020,,-0.050
GeneralAndAdministrativeExpense,6821.000,26300.000,4700.000,13300.000,2240.000,,13956.000
GrossProfit,,18500.000,-1300.000,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,24264.000,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-778.000,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,194080.000,77500.000,-306200.000,,,
IncreaseDecreaseInAccountsReceivable,,21620.000,,,,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,-1667.000
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,-9259.000
LaborAndRelatedExpense,,45500.000,19300.000,,,,
LegalFees,,,,,13445.000,,93646.000
NetCashProvidedByUsedInContinuingOperations,-7599.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,7599.000,265550.000,118700.000,75600.000,7500.000,,135908.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,7599.000,265550.000,118700.000,75600.000,7500.000,,135908.000
NetCashProvidedByUsedInOperatingActivities,,-267280.000,-118900.000,-75700.000,-7452.000,,-135908.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-267280.000,-118900.000,-75700.000,-7452.000,,-135908.000
NetIncomeLoss,-6821.000,-288900.000,-118900.000,-75700.000,-31716.000,,-124982.000
OperatingExpenses,6821.000,,,,,,
ProceedsFromCollectionOfAdvanceToAffiliate,6099.000,,,,,,
ProceedsFromContributedCapital,1500.000,71470.000,41200.000,381800.000,6750.000,,135908.000
ProceedsFromIssuanceOfCommonStock,,,,,750.000,,
ProfessionalFees,,,63600.000,27500.000,16031.000,,17380.000
ProfitLoss,,,,,-31716.000,,-124982.000
Revenues,,29000.000,1400.000,,,,
SalariesWagesAndOfficersCompensation,,181100.000,16800.000,,,,
SalesRevenueNet,,29000.000,1400.000,,,,
SellingAndMarketingExpense,,54500.000,1200.000,0.000,0.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,-623121.000,,
WeightedAverageNumberOfSharesIssuedBasic,1624732.000,,,,1847095.000,,2377232.000
WeightedAverageNumberOfSharesOutstandingBasic,,1624732.000,1624732.000,1626485.000,,,
