,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2014-03-31,2014-09-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-190000.000,,-35000.000,,63000.000,,,,,,,0.000
CashDividendsPaidToParentCompany,,,,,,,,,-63000.000,,,,
ComprehensiveIncomeNetOfTax,,,,-451000.000,-522000.000,-387000.000,-37000.000,-6000.000,-28000.000,-10296.000,-16230.000,,
Depreciation,163000.000,145000.000,146000.000,156000.000,121000.000,114000.000,,,,0.000,0.000,,
DepreciationDepletionAndAmortization,,150000.000,,159000.000,,116000.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.005,-0.004,-0.002,-0.000,-0.000,-0.130,0.000,0.000,-0.010,-0.000,0.000,-0.010,-0.020
EffectOfExchangeRateOnCashAndCashEquivalents,,-4000.000,,-2000.000,,,,,,,,,
GainLossOnInvestments,,,,-74000.000,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,0.000
GeneralAndAdministrativeExpense,345000.000,309000.000,339000.000,323000.000,329000.000,375000.000,36000.000,-6000.000,28000.000,10296.000,16230.000,-54526.000,0.000
GrossProfit,123000.000,183000.000,130000.000,180000.000,92000.000,101000.000,,,,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-489000.000,,,,,,,,,,,,-6599.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,-421000.000,,,,,,,,,,
IncomeTaxExpenseBenefit,1000.000,,,,,,,,,,,,0.000
IncomeTaxesPaidNet,,,,,,,,,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-675.000
IncreaseDecreaseInAccountsPayableTrade,,-44000.000,,74000.000,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,167000.000,,75000.000,,-120000.000,,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,33000.000,,-91000.000,,-48000.000,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,28000.000,,-18000.000,,-13000.000,,,,,,,
IncreaseDecreaseInInventories,,24000.000,,-17000.000,,-17000.000,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,28000.000,,,,
IncreaseDecreaseInOtherReceivables,,55000.000,,36000.000,,47000.000,,,,,,,
IncreaseDecreaseInPostemploymentObligations,,6000.000,,-13000.000,,-2000.000,,,,,,,
InterestPaid,,77000.000,,38000.000,,8000.000,,,,,,,
InterestPaidNet,,,,,,,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,208000.000,,125000.000,,491000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,208000.000,,125000.000,,491000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,-12000.000,,88000.000,,-207000.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-12000.000,,88000.000,,-207000.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-382000.000,,-246000.000,,-221000.000,,,,,,,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-382000.000,,-246000.000,,-221000.000,,,,,,,0.000
NetIncomeLoss,-490000.000,-317000.000,-421000.000,-412000.000,-457000.000,-385000.000,10000.000,-6000.000,-28000.000,-10296.000,-16230.000,-306087.000,-6599.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,442000.000,,118000.000,,,,,,,,,
OperatingExpenses,,,,,,,,-6000.000,-28000.000,,,,6599.000
OperatingIncomeLoss,-339000.000,-222000.000,-323000.000,-226000.000,-353000.000,-326000.000,-36000.000,6000.000,28000.000,-10296.000,-16230.000,-36007.000,-6599.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,-149000.000,-84000.000,-9000.000,-107000.000,-100000.000,-59000.000,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,,,,,,,,,,0.000,0.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-39000.000,-65000.000,-2000.000,-47000.000,,,,,,
OtherCostOfOperatingRevenue,599000.000,530000.000,504000.000,646000.000,552000.000,427000.000,,,,0.000,0.000,,
OtherNonoperatingExpense,1000.000,11000.000,89000.000,74000.000,,,-46000.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,,,0.000,0.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,37000.000,,140000.000,,214000.000,,,,,,,
ProceedsFromContributionsFromParent,,,,,,,,,63000.000,,,,
ProceedsFromDepositsWithOtherInstitutions,,-1000.000,,5000.000,,,,,,,,,
ProceedsFromIssuanceOfOtherLongTermDebt,,0.000,,32000.000,,-83000.000,,,,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,,,,,-26000.000,,,,,,,
ProceedsFromRelatedPartyDebt,,275000.000,,178000.000,,600000.000,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,26000.000,,223000.000,,7000.000,,,,,,,
ProfessionalAndContractServicesExpense,,,,,,,,,,,,,6599.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,,135000.000,149000.000,169000.000,92000.000,,,,,,,
RepaymentsOfOtherLongTermDebt,,51000.000,,56000.000,,,,,,,,,
RepaymentsOfRelatedPartyDebt,,16000.000,,29000.000,,,,,,,,,
ResearchAndDevelopmentExpense,25000.000,34000.000,44000.000,15000.000,14000.000,11000.000,,,,,,,
RevenueFromLeasedAndOwnedHotels,885000.000,858000.000,780000.000,982000.000,765000.000,642000.000,,,,,,,
Revenues,,,,,,,,,,0.000,0.000,,0.000
SalesRevenueNet,,,,,,,,,,0.000,0.000,,0.000
SellingAndMarketingExpense,92000.000,62000.000,70000.000,68000.000,102000.000,41000.000,,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,,,,,0.000
