,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,-2940000.000,,-5890000.000,,,,-4842000.000,,,,-5500000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,0.000,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,1565000.000,2208000.000,,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,968000.000,,,,723000.000,,,,788000.000,,1389000.000,,,,1455000.000,,,,1566000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,10000000.000,,,,20000000.000,,16000000.000,15000.000,16000.000,-15996000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,16049000.000,,5272000.000,33391000.000,14380000.000,-690000.000,11630000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,,,15075000.000,40935000.000,24434000.000,32074000.000,22264000.000
BenefitsLossesAndExpenses,278152000.000,322667000.000,359593000.000,373820000.000,441719000.000,452576000.000,481228000.000,637654000.000,697378000.000,525880000.000,832770000.000,938357000.000,943416000.000,975315000.000,1084520000.000,1125218000.000,1107893000.000,1216166000.000,1232548000.000,1379905000.000,1331402000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,2665000.000,,,,,,,0.000,,0.000,0.000,,,5826000.000,,9678000.000,39097000.000,0.000,0.000,0.000
BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,,,,,,,,,,,,,,,,,,1060000.000,-11612000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-129664000.000,,,,36354000.000,,,,-291006000.000,,94257000.000,,,,66312000.000,,,,53959000.000
CommonStockDividendsPerShareDeclared,0.080,0.090,0.090,0.100,0.100,0.100,0.140,0.140,0.140,0.140,0.200,0.200,0.250,0.250,0.300,-0.250,0.150,0.150,0.170,0.170,0.170
ComprehensiveIncomeNetOfTax,,,71541000.000,32857000.000,78213000.000,69606000.000,36957000.000,16532000.000,78906000.000,86073000.000,142427000.000,144051000.000,101594000.000,33190000.000,178924000.000,3501000.000,141962000.000,211924000.000,95893000.000,-31123000.000,67119000.000
