,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2623000.000,,,,2960000.000,,,,3308000.000,,,,3559000.000,,,,3829000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,-298000.000,-499000.000,-560000.000,-803000.000,-828000.000,65000.000,303000.000,644000.000,430000.000,732000.000,740000.000,195000.000,532000.000,71000.000,694000.000,,,-273000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,250000.000,,215000.000,144000.000,72000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-539000.000,-626000.000,-619000.000,-632000.000,-745000.000,-757000.000,-858000.000,-818000.000,-235000.000,-92000.000,112000.000,-16000.000,165000.000,185000.000,-142000.000,60000.000,-165000.000,210000.000,337000.000,318000.000,-349000.000,-303000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,504000.000,499000.000,-487000.000,484000.000,465000.000,457000.000,457000.000,457000.000,457000.000,457000.000,431000.000,431000.000,431000.000,344000.000,344000.000,335000.000,320000.000,309000.000,299000.000
AdditionalPaidInCapital,45844000.000,45844000.000,45844000.000,48869000.000,48869000.000,49035000.000,52665000.000,52665000.000,51204000.000,51264000.000,51264000.000,51264000.000,51316000.000,51698000.000,52466000.000,53227000.000,53984000.000,53995000.000,62076000.000,62094000.000,62300000.000,62488000.000
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,225000.000,213000.000,-233000.000,-202000.000
Assets,767047000.000,790738000.000,774604000.000,770190000.000,770477000.000,757099000.000,738363000.000,747129000.000,794943000.000,800035000.000,819260000.000,813880000.000,821706000.000,853630000.000,868739000.000,864652000.000,885124000.000,926729000.000,924490000.000,954598000.000,1016185000.000,1016388000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,30220000.000,29021000.000,27933000.000,47528000.000,45671000.000,44418000.000,42840000.000,41438000.000,39579000.000,37350000.000,45436000.000,43811000.000
AvailableForSaleSecurities,24401000.000,22517000.000,21337000.000,,,,,,,,30407000.000,28994000.000,28208000.000,47836000.000,45435000.000,44519000.000,42567000.000,41788000.000,40140000.000,37880000.000,44854000.000,43306000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,535000.000,791000.000,855000.000,610000.000,715000.000,489000.000,750000.000,913000.000,862000.000,235000.000,280000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,105000.000,59000.000,116000.000,415000.000,183000.000,418000.000,56000.000,16000.000,12000.000,508000.000,486000.000
AvailableForSaleSecuritiesAmortizedCost,,,,22259000.000,20338000.000,19931000.000,18818000.000,17866000.000,36087000.000,31302000.000,30220000.000,29021000.000,27933000.000,47528000.000,45671000.000,44418000.000,42840000.000,41438000.000,39578000.000,37350000.000,45436000.000,43811000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,0.000,33000.000,65000.000,37000.000,75000.000,56000.000,13000.000,12000.000,24000.000,26000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,59000.000,116000.000,415000.000,183000.000,418000.000,56000.000,16000.000,12000.000,508000.000,486000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,3593000.000,3629000.000,3676000.000,9701000.000,8454000.000,25286000.000,5289000.000,4376000.000,4190000.000,3968000.000,25246000.000,24042000.000,23468000.000,22412000.000,21162000.000,1280000.000,1178000.000,18596000.000,27827000.000
