,2011-09-30,2011-12-31,2012-03-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,172000.000,187000.000,226000.000,370000.000,382000.000,362000.000,265000.000,320000.000,443000.000,518000.000,399000.000,453000.000,485000.000,734000.000,678000.000,526000.000,491000.000,649000.000,673000.000
AccountsReceivableNetCurrent,,,,42000.000,14000.000,11000.000,13000.000,8000.000,6000.000,57000.000,140000.000,37000.000,157000.000,151000.000,69000.000,90000.000,75000.000,23000.000,82000.000,125000.000,119000.000,84000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,76000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,22542.000,,248000.000,358000.000,258000.000,211000.000,103000.000,156000.000,214000.000,147000.000,222000.000,166000.000,201000.000,322000.000,295000.000,235000.000,297000.000,335000.000,330000.000,251000.000,316000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,106000.000,,,,150000.000,,,,140000.000,,,,165000.000,,,
AdditionalPaidInCapital,,4915774.000,,2230000.000,2230000.000,2366000.000,2436000.000,2479000.000,2549000.000,4449000.000,7399000.000,7736000.000,8250000.000,8336000.000,8398000.000,10431000.000,10792000.000,10816000.000,13195000.000,14650000.000,14660000.000,14678000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,0.000,,,
Assets,,511.000,,4278000.000,3145000.000,2515000.000,1976000.000,1523000.000,1065000.000,1454000.000,462000.000,337000.000,442000.000,533000.000,450000.000,529000.000,884000.000,588000.000,559000.000,557000.000,790000.000,1228000.000
AssetsCurrent,,,,2972000.000,2248000.000,2032000.000,1844000.000,1403000.000,966000.000,1367000.000,359000.000,236000.000,352000.000,447000.000,359000.000,446000.000,807000.000,517000.000,497000.000,503000.000,729000.000,1153000.000
Cash,,,,,,,,,,,,,,,,,,,127000.000,,,
CashAndCashEquivalentsAtCarryingValue,,511.000,,457000.000,41000.000,45000.000,20000.000,49000.000,4000.000,673000.000,116000.000,58000.000,19000.000,69000.000,53000.000,72000.000,63000.000,80000.000,127000.000,88000.000,72000.000,70000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,,0.000,,,
CashFDICInsuredAmount,,,,,,,20000.000,49000.000,4000.000,673000.000,116000.000,58000.000,19000.000,69000.000,53000.000,72000.000,63000.000,80000.000,127000.000,88000.000,72000.000,70000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.200,0.060,,0.200,0.200,0.200,0.200,,0.140,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,,,
ClassOfWarrantOrRightOutstanding,,,,2859060.000,2907347.000,2907347.000,2907347.000,2907347.000,2907347.000,20898347.000,22798347.000,24607514.000,27821347.000,28040096.000,28040096.000,28040096.000,28040096.000,28040096.000,,26202319.000,26202319.000,25325900.000
CommonStockHeldBySubsidiary,,,,,,,22000.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,145000000.000,,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,145000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,,2577371.000,,46364587.000,46706024.000,47255576.000,47355576.000,47555576.000,48135576.000,80825577.000,93274113.000,94857444.000,99314112.000,99464112.000,99464000.000,150785000.000,150860137.000,150935137.000,209375137.000,249931478.000,249931478.000,250609087.000
CommonStockSharesOutstanding,,2577371.000,,46364587.000,46706024.000,47255576.000,47355576.000,47355576.000,48135576.000,80825577.000,93274113.000,94857444.000,99314112.000,99464112.000,99464000.000,150785000.000,150860137.000,150935137.000,209375137.000,249931478.000,249931478.000,250609087.000
CommonStockValue,,2577.000,,46000.000,47000.000,47000.000,47000.000,48000.000,48000.000,81000.000,93000.000,95000.000,99000.000,99000.000,99000.000,151000.000,151000.000,151000.000,209000.000,250000.000,250000.000,251000.000
ConvertibleNotesPayableCurrent,,70000.000,,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,,,,0.000,14000.000,6000.000,5000.000,19000.000,22000.000,22000.000,0.000,,,,,,,,,,,
DebtDefaultLongtermDebtAmount,,,,,,,,,1000000.000,,,,,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,0.240,,,,0.120,0.120,0.120,,,,,
DebtInstrumentFaceAmount,,,,1900000.000,1450000.000,765000.000,1218000.000,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.080,0.080,0.080,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,80000.000,134000.000,,105000.000,83000.000,,40000.000,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,,,3075000.000,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,310000.000,177000.000,44000.000,,,
DeferredRevenue,,,,,478000.000,478000.000,429000.000,,,,,,,,,,,,0.000,,,
DeferredRevenueCurrent,,,,478000.000,0.000,0.000,0.000,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,2841000.000,,,,5105000.000,,,,6259000.000,,,,8107000.000,,,
DeferredTaxAssetsNet,,,,,,,0.000,,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,2727000.000,,,,3584000.000,,,,4694000.000,,,,6473000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,6851000.000,,,,9003000.000,,,,11627000.000,,,,16093000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,6813000.000,,,,8963000.000,,,,11586000.000,,,,16052000.000,,,
DeferredTaxAssetsOther,,,,,,,114000.000,,,,90000.000,,,,106000.000,,,,131000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,1431000.000,,,,1459000.000,,,,1503000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,2841000.000,,,,5105000.000,,,,6259000.000,,,,8107000.000,,,
DerivativeAssetFairValueNet,,,,2783000.000,2375000.000,2006000.000,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,1561000.000,,,,,,,,,,,,,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,4411000.000,2302000.000,2048000.000,,,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,143000.000,62000.000,60000.000,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,40475.000,,,,,,,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,72000.000,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,36000.000,29000.000,,,,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,90000.000,80000.000,70000.000,60000.000,50000.000
FairValueAssumptionsExercisePrice,,,,0.410,0.410,0.410,0.410,,,,0.260,,,,0.270,,,0.180,,0.140,0.140,0.140
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,808000.000,571000.000,133000.000,133000.000,73000.000,23000.000,,,,,,,
InventoryAdjustments,,,,,,,77000.000,,,,29000.000,,,,0.000,,,,30000.000,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,,,,,,,,,312000.000
InventoryNet,,,,797000.000,346000.000,235000.000,160000.000,163000.000,147000.000,199000.000,85000.000,102000.000,130000.000,166000.000,181000.000,179000.000,330000.000,191000.000,202000.000,270000.000,513000.000,950000.000
InventoryRawMaterialsNetOfReserves,,,,,,,,,,,,,,,,,,,,,,233000.000
InventoryWorkInProcessNetOfReserves,,,,,,,,,,,,,,,,,,,,,,405000.000
Liabilities,,,,6339000.000,4330000.000,4661000.000,3470000.000,3720000.000,4107000.000,4308000.000,1246000.000,979000.000,1184000.000,1822000.000,2644000.000,1646000.000,2856000.000,3768000.000,2417000.000,2098000.000,3356000.000,4938000.000
LiabilitiesAndStockholdersEquity,,511.000,,4278000.000,3145000.000,2515000.000,1976000.000,1523000.000,1065000.000,1454000.000,462000.000,337000.000,442000.000,533000.000,450000.000,529000.000,884000.000,588000.000,559000.000,557000.000,790000.000,1228000.000
LiabilitiesCurrent,,133017.000,,6089000.000,4030000.000,3926000.000,2252000.000,889000.000,971000.000,1722000.000,1246000.000,934000.000,1128000.000,1734000.000,2534000.000,1514000.000,2856000.000,3768000.000,1217000.000,1042000.000,903000.000,4314000.000
LineOfCredit,,,,,,,,,,,,,190000.000,,215000.000,215000.000,215000.000,215000.000,,,,
LineOfCreditFacilityAmountOutstanding,,,,,,,,1581000.000,1886000.000,1886000.000,,,,,,,,,,,,
LineOfCreditFacilityCurrentBorrowingCapacity,,,,,,,,,,,,,,285000.000,,2675000.000,925000.000,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,,,,,,,,,,,,,215000.000,215000.000,,,,
LinesOfCreditCurrent,,,,,,,,,,,,,,,,575000.000,1575000.000,2475000.000,196000.000,215000.000,,
LongTermLineOfCredit,,,,,,,,,,,,20000.000,56000.000,88000.000,110000.000,132000.000,153000.000,175000.000,1200000.000,920000.000,2325000.000,500000.000
LossContingencyAccrualAtCarryingValue,,,,,,,,,,,,,,,,,,,10000.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,600000.000,1000000.000,1250000.000,1250000.000,0.000,0.000,0.000,0.000,,175000.000,925000.000,1600000.000,,,,,,,3325000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,0.000,,,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,,,250000.000,300000.000,735000.000,1218000.000,2831000.000,3136000.000,2586000.000,0.000,25000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,235000.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,135000.000,,,,100000.000,,,,158000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,100000.000,,,,,,,,162000.000,,,
OtherAssetsCurrent,,,,,,,35000.000,21000.000,53000.000,43000.000,18000.000,39000.000,46000.000,61000.000,56000.000,105000.000,29000.000,46000.000,42000.000,20000.000,25000.000,49000.000
OtherAssetsNoncurrent,,,,,,,,,,,25000.000,27000.000,29000.000,25000.000,25000.000,25000.000,25000.000,25000.000,16000.000,16000.000,16000.000,16000.000
OtherInventoryMaterialsSuppliesAndMerchandiseUnderConsignment,,,,429000.000,429000.000,429000.000,,,,,,,,,,,,,,,,
OtherInventoryPurchasedGoods,,,,7000.000,,,,,,,,,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000
ProductWarrantyAccrual,,,,,,,11000.000,11000.000,11000.000,11000.000,12000.000,12000.000,21000.000,29000.000,45000.000,52000.000,78000.000,144000.000,120000.000,,,
PropertyPlantAndEquipmentGross,,,,,,,238000.000,,,,228000.000,,,,206000.000,,,,211000.000,,,
PropertyPlantAndEquipmentNet,,,,152000.000,151000.000,144000.000,132000.000,120000.000,99000.000,87000.000,78000.000,74000.000,61000.000,61000.000,66000.000,58000.000,52000.000,46000.000,46000.000,38000.000,45000.000,59000.000
RelatedPartyDepositLiabilities,,,,180000.000,169000.000,138000.000,138000.000,136000.000,135000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,136000.000,128000.000,124000.000
