,2013-08-31,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,,,,,,358087.000,154062.000,68005.000,0.000,19205.000
AmortizationOfDebtDiscountPremium,,,,,,16438.000,16621.000,16804.000,9314.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,3946372.000,,,,4854275.000
BusinessAcquisitionRevenueReportedByAcquiredEntityForLastAnnualPeriod,,,,,,,,,,2500000000.000
CashAcquiredFromAcquisition,,,,,,,,,,132200.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,334.000,,,,-758014.000,,,,-24661.000
CostOfRevenue,,,,,,12142.000,749.000,19209.000,106177.000,
CostsAndExpenses,8036.000,18646.000,15292.000,11527.000,,,,,,
Depreciation,,,,,,4384.000,,,,3651.000
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,,,,1146295.000
EarningsPerShareBasic,,,,,,,,,,0.020
EarningsPerShareBasicAndDiluted,-0.000,-0.000,0.000,-0.000,-0.010,-0.020,-0.010,-0.010,-0.060,-0.020
EarningsPerShareDiluted,,,,,,,,,,0.020
GainLossOnDispositionOfAssets1,,,,,,,,,,-27362.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,-27362.000
GeneralAndAdministrativeExpense,,,,,,230265.000,256025.000,299797.000,323173.000,262528.000
GrossProfit,,,,,,164.000,8623.000,45289.000,-148188.000,-838732.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-7120.000,-18353.000,-14871.000,-11167.000,-4235.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-7120.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,5341.000,,,,47719.000,,,,201038.000
IncreaseDecreaseInAccountsReceivable,,-293.000,,,,4985.000,,,,
IncreaseDecreaseInAccruedSalaries,,6250.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,-1200.000,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,-12500.000,-44330.000,-31354.000,60601.000,-583155.000
IncreaseDecreaseInDueToRelatedParties,,7147.000,,,,,,,,
IncreaseDecreaseInInventories,,,,,,212586.000,,,,
IncreaseDecreaseInPrepaidExpense,,242.000,,,,-9931.000,,,,-9206.000
InterestExpenseOther,,,,,,4685.000,4737.000,4789.000,4789.000,26019.000
InterestIncomeOther,,,,,,92.000,,90.000,,
InventoryWriteDown,,,,,,,,,,838732.000
LegalFees,,10150.000,5600.000,4477.000,,,,,,
LiabilitiesAssumed1,,,,,,,,,,81600.000
NetCashProvidedByUsedInFinancingActivities,,7147.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,7147.000,,,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,132200.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,132200.000
NetCashProvidedByUsedInOperatingActivities,,-6813.000,,,,-758014.000,,,,-156861.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-6813.000,,,,-758014.000,,,,-156861.000
NetIncomeLoss,-7120.000,-18353.000,-14871.000,-11167.000,-4235.000,-963302.000,-705413.000,-556033.000,-2723440.000,1146295.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,1146295.000
OperatingCostsAndExpenses,,7147.000,,,,,,,,
OperatingExpenses,,,,,,954935.000,737008.000,611173.000,425564.000,494747.000
OperatingIncomeLoss,,,-14871.000,-11167.000,,-954771.000,-728385.000,-565884.000,-573752.000,-1333479.000
OperatingLeasesRentExpenseNet,,,,,,12286.000,,,,11565.000
OtherNonoperatingIncomeExpense,,,,,,-8531.000,22972.000,9851.000,-2149688.000,2479774.000
ProfessionalFees,,,,,,45496.000,57680.000,129547.000,35083.000,2200.000
ResearchAndDevelopmentExpense,,,,,,30000.000,16300.000,17000.000,24000.000,
Revenues,916.000,293.000,421.000,360.000,1950.000,12306.000,9372.000,64498.000,-42011.000,
SalariesAndWages,6250.000,6250.000,6250.000,6250.000,6250.000,505303.000,281505.000,119829.000,63609.000,148510.000
SalesRevenueNet,916.000,293.000,421.000,360.000,1950.000,12306.000,9372.000,64498.000,-42011.000,
SellingAndMarketingExpense,,,,,,93871.000,80498.000,,,36509.000
SellingGeneralAndAdministrativeExpense,1786.000,2246.000,3442.000,800.000,-941.000,,,,,
ShareBasedCompensation,,,,,,,,,,100805.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,0.965,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,0.016,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,,52579623.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9150000.000,9150000.000,9150000.000,9150000.000,-18300000.000,48014424.000,48014424.000,48014424.000,-95984892.000,52579623.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,,52579623.000
