,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,2196000.000,,,,2704000.000,,,,4348000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,2472000.000,,,,1034000.000,,,,
AllocatedShareBasedCompensationExpense,3974000.000,2820000.000,2923000.000,1124000.000,3237000.000,4268000.000,4085000.000,4311000.000,4885000.000
AmortizationOfDeferredCharges,,,,,9493000.000,,,,0.000
AmortizationOfFinancingCosts,31000.000,,,,45000.000,,,,56000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,65660696.000,24588460.000,12255795.000,-74133977.000,5008364.000,13107472.000,12723237.000,-18720679.000,13090569.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,258000.000,,,,-277000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1080000.000,,,,-112863000.000,,,,13215000.000
ComprehensiveIncomeNetOfTax,-21526000.000,-10997000.000,-7123000.000,322000.000,-6155000.000,-3284000.000,-4479000.000,-8316000.000,-3398000.000
CostOfGoodsAndServicesSold,20709000.000,21909000.000,24165000.000,30196000.000,27911000.000,29098000.000,29314000.000,37005000.000,34659000.000
DeferredIncomeTaxExpenseBenefit,67768000.000,,,,,,3000000.000,,
DepreciationDepletionAndAmortization,4341000.000,,,,4731000.000,,,,6938000.000
EarningsPerShareBasic,,,,,0.010,,,,0.000
EarningsPerShareBasicAndDiluted,-0.840,-0.070,-0.060,0.380,,-0.060,-0.020,,0.000
EarningsPerShareDiluted,,,,,0.010,,,,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-2865000.000,,,,-476000.000,,,,-456000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2472000.000,,,,1034000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2472000.000,,,,1034000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,11000.000,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,0.000,,,,0.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,0.000,,,,0.000,,,,
FairValueOfAssetsAcquired,1324000.000,,,,982000.000,,,,1068000.000
ForeignCurrencyTransactionGainLossBeforeTax,-20853000.000,5805000.000,-679000.000,-6048000.000,8120000.000,-6386000.000,1337000.000,-18022000.000,2780000.000
GainLossOnDispositionOfAssets1,-332000.000,,,,-492000.000,,,,-49000.000
GeneralAndAdministrativeExpense,20457000.000,17632000.000,15250000.000,15600000.000,19076000.000,22537000.000,21942000.000,22625000.000,22763000.000
GrossProfit,37834000.000,39456000.000,41531000.000,57699000.000,53936000.000,56251000.000,58248000.000,73204000.000,62232000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-25861000.000,-1445000.000,-2796000.000,2108000.000,14806000.000,-3050000.000,1964000.000,-16596000.000,-1473000.000
IncomeTaxExpenseBenefit,10725000.000,4909000.000,4095000.000,6340000.000,13614000.000,4261000.000,4363000.000,4787000.000,-1052000.000
IncomeTaxReconciliationTaxCreditsResearch,,,4500000.000,,,,,,
IncreaseDecreaseInAccountsPayable,-419000.000,,,,173000.000,,,,-3404000.000
IncreaseDecreaseInAccountsReceivable,-46000.000,,,,-799000.000,,,,-1093000.000
IncreaseDecreaseInAccruedLiabilities,3969000.000,,,,-10819000.000,,,,-2234000.000
IncreaseDecreaseInDeferredIncomeTaxes,80109000.000,,,,,,,,
IncreaseDecreaseInDeferredRevenue,216000.000,,,,279000.000,,,,109000.000
IncreaseDecreaseInOtherNoncurrentAssets,-182000.000,,,,140000.000,,,,28000.000
IncreaseDecreaseInOtherOperatingLiabilities,19713000.000,,,,903000.000,,,,677000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-3100000.000,,,,-472000.000,,,,4385000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,0.000,,,,78040.000,,,,0.000
IncrementalCommonSharesAttributableToParticipatingNonvestedSharesWithNonForfeitableDividendRights,,,,,618718.000,,,,618718.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,3161056.000,,,,0.000
InterestExpenseDebt,193000.000,351000.000,512000.000,470000.000,538000.000,1803000.000,2448000.000,2415000.000,2591000.000
InvestmentIncomeInterestAndDividend,15000.000,43000.000,59000.000,207000.000,441000.000,470000.000,402000.000,389000.000,439000.000
MarketingExpense,12210000.000,15543000.000,16542000.000,22476000.000,15847000.000,17205000.000,18736000.000,31011000.000,23454000.000
NetCashProvidedByUsedInFinancingActivities,1675000.000,,,,253000.000,,,,-2032000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1675000.000,,,,253000.000,,,,-2032000.000
NetCashProvidedByUsedInInvestingActivities,-6625000.000,,,,-114426000.000,,,,12394000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6625000.000,,,,-114426000.000,,,,12394000.000
NetCashProvidedByUsedInOperatingActivities,8895000.000,,,,1786000.000,,,,3309000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8895000.000,,,,1786000.000,,,,3309000.000
NetIncomeLoss,-36586000.000,-6354000.000,-6891000.000,-4232000.000,1192000.000,-7311000.000,-2399000.000,-21383000.000,-421000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,1185000.000,,,,-421000.000
NoncashContributionExpense,3200000.000,,,,0.000,,,,
NonoperatingIncomeExpense,-21019000.000,2346000.000,-1129000.000,-6308000.000,8023000.000,-7719000.000,-709000.000,-20048000.000,628000.000
OperatingExpenses,42676000.000,43247000.000,43198000.000,49283000.000,47153000.000,51582000.000,55575000.000,69752000.000,64333000.000
OperatingIncomeLoss,-4842000.000,-3791000.000,-1667000.000,8416000.000,6783000.000,4669000.000,2673000.000,3452000.000,-2101000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,15056000.000,-4644000.000,-235000.000,4569000.000,-7439000.000,4011000.000,-2014000.000,13117000.000,-2955000.000
OtherComprehensiveIncomeLossNetOfTax,15060000.000,,,,-7347000.000,,,,-2977000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,15060000.000,-4643000.000,-232000.000,4554000.000,-7347000.000,4027000.000,-2080000.000,13067000.000,-2977000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,4000.000,1000.000,3000.000,-15000.000,92000.000,16000.000,-66000.000,-50000.000,-22000.000
OtherNoncashExpense,,,,,,,,,2145000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,797000.000
PaymentsOfStockIssuanceCosts,1482000.000,,,,0.000,,,,
PaymentsToAcquireAvailableForSaleSecuritiesDebt,5400000.000,,,,108289000.000,,,,23240000.000
PaymentsToAcquirePropertyPlantAndEquipment,1852000.000,,,,10870000.000,,,,2700000.000
PaymentsToDevelopSoftware,2428000.000,,,,2168000.000,,,,3956000.000
ProFormaWeightedAverageSharesOutstandingDiluted,97151751.000,,,,,,,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,3055000.000,,,,6901000.000,,,,42290000.000
ProceedsFromStockOptionsExercised,1188000.000,,,,1223000.000,,,,600000.000
ProvisionForDoubtfulAccounts,767000.000,,,,341000.000,,,,332000.000
RepaymentsOfLongTermCapitalLeaseObligations,503000.000,,,,1355000.000,,,,1835000.000
ResearchAndDevelopmentExpense,10009000.000,10072000.000,11406000.000,11207000.000,12230000.000,11840000.000,14897000.000,16116000.000,18116000.000
Revenues,58543000.000,61365000.000,65696000.000,87895000.000,81847000.000,85349000.000,87562000.000,110209000.000,96891000.000
SalesRevenueNet,58543000.000,61365000.000,65696000.000,87895000.000,81847000.000,85349000.000,87562000.000,110209000.000,96891000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,,,2400000.000,3722306.000,8129031.000,4878663.000,1732000.000
