,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,20000.000,,,,,,,,,,,,,
AccountsPayableCurrent,291859.000,65560.000,160109.000,41825.000,168005.000,103983.000,72060.000,240896.000,257965.000,697616.000,423807.000,548511.000,293152.000,336534.000,265826.000,354064.000,746144.000,947216.000,1240800.000,813598.000,572195.000,668866.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,,,,23300.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,4565.000,129179.000,266991.000,202915.000,214311.000,366697.000,273782.000,219128.000,179680.000,251567.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,0.000,,,,,,,,,,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,245000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9484.000,12396.000,12396.000,19200.000,28710.000,34192.000,46828.000,52764.000,74450.000,96089.000,98053.000,121864.000,145630.000,169396.000,193162.000,216928.000,240797.000,265234.000,287900.000
AdditionalPaidInCapital,4310581.000,5190388.000,5201558.000,5345737.000,5495985.000,8013377.000,8661464.000,9393529.000,8644760.000,8778766.000,17089757.000,17841622.000,18962965.000,20974978.000,21278693.000,21509931.000,21607259.000,21883853.000,22468879.000,23172362.000,23523140.000,25064862.000
Assets,1762548.000,2025291.000,1298518.000,768418.000,1022514.000,1083963.000,652277.000,743822.000,790625.000,1027950.000,1899284.000,1046427.000,1102126.000,2073158.000,2034021.000,1227055.000,1062556.000,988672.000,683336.000,2372874.000,1261798.000,651615.000
AssetsCurrent,1743340.000,1979604.000,1245911.000,717191.000,969188.000,1032830.000,603389.000,530762.000,576004.000,257463.000,1095590.000,208864.000,296568.000,1277619.000,1449709.000,511071.000,521904.000,471786.000,190216.000,1901549.000,803563.000,216046.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,85196.000,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,458568.000,80000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,28000.000,,123120.000,99965.000,99965.000,102773.000,,,0.000,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,169676.000,142870.000,,,0.000,,,,,
