,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,543270.000,448492.000,458530.000,326052.000,243372.000
AccountsReceivableNet,431402.000,124636.000,125817.000,,52936.000
AccountsReceivableNetCurrent,,,,94795.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,73739.000,73739.000,73739.000,73739.000,73739.000
AdditionalPaidInCapital,2335335.000,2353284.000,2367369.000,2384205.000,2409586.000
Assets,8345299.000,7154103.000,6002522.000,4944299.000,3767546.000
AssetsCurrent,5994981.000,4459737.000,3360874.000,2338805.000,1196839.000
BankLoans,24582.000,22963.000,24030.000,,25987.000
CashAndCashEquivalentsAtCarryingValue,5096560.000,3582525.000,2478659.000,1446584.000,374798.000
CommonStockParOrStatedValuePerShare,,,,,0.000
CommonStockSharesAuthorized,,,,,250000000.000
CommonStockSharesIssued,,,160120049.000,160120049.000,160120049.000
CommonStockSharesOutstanding,,,160120049.000,160120049.000,160120049.000
CommonStockValue,7722816.000,7722816.000,7722816.000,7722816.000,7722816.000
ConvertibleLongTermNotesPayable,500000.000,375000.000,350000.000,325000.000,275000.000
ConvertibleNotesPayable,,,,,375000.000
ConvertibleNotesPayableCurrent,,100000.000,100000.000,100000.000,100000.000
DueToRelatedPartiesNoncurrent,1136247.000,1063767.000,1115235.000,1154827.000,1214280.000
FiniteLivedIntangibleAssetsNet,16425.000,33399.000,32621.000,21745.000,12275.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentOfPrincipleInYearThree,,,,,29292.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipalAfterYearFive,,,,,22095.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFive,,,,,33017.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearFour,,,,,31099.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleInYearTwo,,,,,27590.000
FiveYearScheduleOfMaturitiesOfParentCompanyRepaymentsOfPrincipleWithinOneYear,,,,,25987.000
InventoryNet,418358.000,684360.000,616015.000,683994.000,686234.000
Liabilities,2382755.000,2168762.000,2205048.000,2084530.000,2001732.000
LiabilitiesAndStockholdersEquity,8345299.000,7154103.000,6002522.000,4944299.000,3767546.000
LiabilitiesCurrent,567852.000,571455.000,582560.000,450888.000,369359.000
LoansPayableToBankCurrent,,,,24836.000,25987.000
LongTermLoansFromBank,178656.000,158540.000,157253.000,153815.000,143093.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,4441.000
OtherAssetsNoncurrent,20612.000,19436.000,5885.000,5198.000,5198.000
PreferredStockParOrStatedValuePerShare,,,,,0.000
PreferredStockSharesAuthorized,,,,,5000000.000
PrepaidExpenseCurrent,48661.000,68216.000,140383.000,113432.000,82871.000
PropertyPlantAndEquipmentNet,2313281.000,2641531.000,2603142.000,2578551.000,2553234.000
RetainedEarningsAccumulatedDeficit,-4169346.000,-5164498.000,-6366450.000,-7320991.000,-8440327.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,120000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,0.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,360000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.500
StockholdersEquity,5962544.000,4985341.000,3797474.000,2859769.000,1765814.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5962544.000,4985341.000,3797474.000,2859769.000,1765814.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,160120049.000,,,,
