,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,20519.000,,,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,2530.000,,,,41038.000,,,41038.000,,41038.000,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,-37761.000,-29769.000,,,-5955.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-31330.000,,,,15732.000,,,,425887.000,,,425887.000,,-101429.000,,,,-37597.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,0.100,,,0.100,,0.100,,,,
DeferredIncomeTaxExpenseBenefit,,,1014077.000,,,,,,,,,,,,,-4520.000,,,,
DeferredRevenueRevenueRecognized,,,,,12000.000,,12000.000,12000.000,,,,,,,,,,,,
DepreciationAndAmortization,,,1983.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,720.000,,,,602.000,,,602.000,,514.000,,,,800.000
EarningsPerShareBasic,0.000,,,,,,0.000,-0.000,0.000,0.020,0.010,0.000,0.000,0.010,0.000,0.000,-0.010,,,
EarningsPerShareBasicAndDiluted,,-0.010,-0.010,0.000,0.000,0.000,,,,,,,,,,,,-0.020,,0.000
EarningsPerShareDiluted,0.000,,,,,,0.000,-0.000,0.000,0.020,0.010,0.000,0.000,0.010,0.000,0.000,-0.010,,,
GainLossOnInvestments,0.000,0.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-42408.000,-96908.000,-51715.000,-35798.000,-26680.000,-23866.000,11837.000,-36502.000,-54775.000,323741.000,131286.000,-49265.000,-27937.000,131286.000,-33254.000,-28454.000,-102751.000,-33978.000,134940.000,-52980.000
IncomeTaxExpenseBenefit,-10744.000,-19728.000,0.000,-21558.000,-10427.000,-6449.000,3031.000,-9348.000,-14023.000,87367.000,-81.000,-8416.000,-16545.000,-81.000,-5330.000,-4520.000,-28076.000,119683.000,34639.000,-10123.000
IncomeTaxReconciliationOtherReconcilingItems,,,,,,,3031.000,,,,-81.000,,,-81.000,,,,,,
IncomeTaxesPaid,,,24705.000,,,,,,,,42000.000,,,42000.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,184.000,,,,11404.000,,,,-78983.000,,,-78983.000,,5143.000,,,,26015.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,-2000.000,,,,-1000.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,5000.000,,,,4000.000,,,,-4800.000,,,-4800.000,,7715.000,,,,300.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,3817.000,,,,-6550.000,,,,-378350.000,,,-378350.000,,32000.000,,,,6000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,-12000.000,,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,,,-8441.000,,,-8441.000,,-6979.000,,,,-10123.000
IncreaseDecreaseInPrepaidExpense,,,3211.000,,,,309.000,,,,1675.000,,,1675.000,,1938.000,,,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,,,,,,,,,,,,,-5132.000
InterestExpense,-12192.000,0.000,0.000,,,,,,,,,,,,,,,,,
InterestPaid,,,0.000,,,,,,,,,,,,,,,,,
InvestmentAdvisoryFees,0.000,0.000,18000.000,,2000.000,,30000.000,28500.000,27700.000,17850.000,12600.000,6600.000,3600.000,12600.000,16225.000,12225.000,-3775.000,7964.000,3635.000,2725.000
InvestmentIncomeDividend,,,,,,,16450.000,,,,180950.000,1425.000,,180950.000,,,,,,
InvestmentIncomeInterest,68.000,58.000,6.000,2.000,1.000,2.000,1.000,1.000,1.000,-1.000,,,,,2897.000,,,,,
ManagementFeesRevenue,22416.000,10929.000,21027.000,18856.000,18499.000,18372.000,18678.000,18619.000,18594.000,738.000,,,,,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,-2992679.000,-1438120.000,,-151273.000,204529.000,-215864.000,60374.000,3321.000,-185162.000,-129174.000,3321.000,-19149.000,-11726.000,31569.000,-49021.000,48112.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,,,,,-52.000,,,-52.000,,-30000.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,,,,,-52.000,,,-52.000,,-30000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,-31330.000,,,,15732.000,,,,425939.000,,,425939.000,,-71429.000,,,,-37597.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-31330.000,,,,15732.000,,,,425939.000,,,425939.000,,-71429.000,,,,-37597.000
NetIncomeLoss,-31664.000,-77180.000,-51715.000,-14240.000,-16253.000,-17417.000,8806.000,-27154.000,-40752.000,236374.000,131367.000,-40849.000,-11392.000,131367.000,-27924.000,-23934.000,-74675.000,-153661.000,100301.000,-42857.000
NonoperatingIncomeExpense,-12124.000,58.000,6.000,2.000,1.000,2.000,16451.000,-37760.000,-29768.000,394799.000,180950.000,-4530.000,,180950.000,2897.000,,-60000.000,,,
