,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccruedLiabilitiesCurrent,2000.000,2000.000,2150.000,3585.000,2200.000,2000.000
AdditionalPaidInCapital,,,,637448.000,637448.000,637448.000
AdditionalPaidInCapitalCommonStock,77984.000,156477.000,186494.000,,,
Assets,89177.000,164510.000,189875.000,468582.000,461056.000,459779.000
AssetsCurrent,,,,,,455901.000
AssetsNoncurrent,,,,,,3878.000
CashAndCashEquivalentsAtCarryingValue,89177.000,164510.000,189875.000,468582.000,461056.000,454551.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000,600000000.000
CommonStockSharesIssued,201406000.000,201484500.000,201514520.000,201965520.000,201965520.000,201965520.000
CommonStockSharesOutstanding,201406000.000,201484500.000,201514520.000,201965520.000,201965520.000,201965520.000
CommonStockValue,20141.000,20148.000,20151.000,20197.000,20197.000,20197.000
DueToOfficersOrStockholdersCurrent,,,,150.000,150.000,4028.000
Liabilities,2000.000,2000.000,2150.000,3735.000,2350.000,6028.000
LiabilitiesAndStockholdersEquity,89177.000,164510.000,189875.000,468582.000,461056.000,459779.000
OperatingLossCarryforwardsValuationAllowance,3832.000,4940.000,6539.000,67479.000,69629.000,203894.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
PrepaidExpenseCurrent,,,,,,1350.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,1350.000
PropertyPlantAndEquipmentNet,,,,,,3878.000
RetainedEarningsAccumulatedDeficit,-10948.000,-14115.000,-18920.000,-192798.000,-198939.000,-203894.000
StockholdersEquity,87177.000,162510.000,187725.000,464847.000,458706.000,453751.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,87177.000,162510.000,187725.000,464847.000,458706.000,453751.000
