,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccruedLiabilitiesCurrent,,14034.000,46283.000,2310.000,2330.000,79907.000
AdditionalPaidInCapital,24885.000,9999215.000,12277007.000,12277007.000,12277007.000,12277007.000
Assets,184988.000,41390551.000,41334313.000,41240636.000,41155682.000,41127158.000
AssetsCurrent,,586403.000,515153.000,389532.000,41155682.000,41127158.000
AssetsHeldInTrust,,647.000,762.000,762.000,463.000,463.000
AssetsHeldInTrustCurrent,40800000.000,40800000.000,41000000.000,41000000.000,40886881.000,40929252.000
AssetsHeldInTrustNoncurrent,,40804148.000,40819160.000,40851104.000,,
BusinessAcquisitionSharePrice,10.400,10.400,10.400,10.400,10.400,10.400
Cash,,,,,231551.000,118156.000
CashAndCashEquivalentsAtCarryingValue,38103.000,560724.000,434994.000,305279.000,231551.000,118156.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1150000.000,2460000.000,2310000.000,2310000.000,2310000.000,2310000.000
CommonStockSharesOutstanding,1150000.000,2460000.000,2310000.000,2310000.000,2310000.000,2310000.000
CommonStockValue,115.000,246.000,231.000,231.000,231.000,231.000
DeferredCompensationLiabilityClassifiedNoncurrent,,600000.000,600000.000,600000.000,,
DeferredCompensationLiabilityCurrent,,,,,600000.000,600000.000
DeferredOfferingCosts,146885.000,,,,,
Liabilities,165202.000,614034.000,646283.000,602310.000,602330.000,679907.000
LiabilitiesAndStockholdersEquity,184988.000,41390551.000,41334313.000,41240636.000,41155682.000,41127158.000
LiabilitiesCurrent,,14034.000,46283.000,2310.000,602330.000,679907.000
NotesPayableRelatedPartiesClassifiedCurrent,165000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,,,,,
PrepaidExpenseCurrent,,25679.000,80159.000,84253.000,37250.000,79750.000
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,,30800000.000,30800000.000,30800000.000,30800000.000,30800000.000
RetainedEarningsAccumulatedDeficit,-5214.000,-22944.000,-2389208.000,-2438912.000,-2523886.000,-2629987.000
SaleOfStockPricePerShare,0.020,0.020,0.020,0.020,0.020,0.020
StockholdersEquity,19786.000,9976517.000,9888030.000,9838326.000,9753352.000,9647251.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,19786.000,40776517.000,40688030.000,40638326.000,40553352.000,40447251.000
TangibleCapital,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000,5000001.000
USGovernmentSecuritiesAtCarryingValue,,40803501.000,40807060.000,40861826.000,40908988.000,40935544.000
