,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-31472.000,,,,-36321.000,,
BankOwnedLifeInsuranceIncome,43677.000,44558.000,55895.000,,,,63416.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2934284.000,,,,-1170775.000,,
ComprehensiveIncomeNetOfTax,,,1023547.000,1315068.000,1111960.000,919899.000,925559.000,1111757.000,1193737.000
DepreciationDepletionAndAmortization,,,125273.000,,,,119377.000,,
EarningsPerShareBasicAndDiluted,0.300,0.440,0.350,0.420,0.380,0.310,0.340,0.400,0.390
EquipmentExpense,113272.000,138917.000,121699.000,107908.000,130237.000,98826.000,123192.000,92930.000,103070.000
FederalDepositInsuranceCorporationPremiumExpense,73660.000,21788.000,48519.000,48111.000,49548.000,54923.000,51644.000,49840.000,50235.000
FeesAndCommissionsDebitCards,,,,172594.000,175282.000,,153715.000,179169.000,201194.000
FeesAndCommissionsDepositorAccounts,235866.000,222778.000,193422.000,200122.000,180674.000,178769.000,180919.000,179214.000,170706.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,,3415.000,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,,,,267350.000,,
FinancingReceivablesImpairedTroubledDebtRestructuringWriteDown,,,,,,,260614.000,,
GainLossOnSaleOfInvestments,,,,4026.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,-6360.000,,,,550.000,,
GainsLossesOnSalesOfAssets,50.000,-3871.000,-6360.000,-6223.000,400.000,-12339.000,-100.000,1175.000,0.000
GainsLossesOnSalesOfOtherRealEstate,,,108.000,,,,0.000,-171958.000,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,,,10334634.000,,
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,,,92060.000,,
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,,,,106934.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1388812.000,2112862.000,1650481.000,1971241.000,1743243.000,1400135.000,1575249.000,1877562.000,1774609.000
IncomeTaxExpenseBenefit,473750.000,791250.000,593800.000,707200.000,619000.000,488000.000,562500.000,689500.000,623887.000
IncomeTaxesPaid,,,555000.000,,,,292.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,106988.000,,,,562208.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-63836.000,,,,-20860.000,,
IncreaseDecreaseInOtherDeposits,,,-275589.000,,,,-8115640.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-214780.000,,,,-85317.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-175153.000,,,,-102951.000,,
IncreaseDecreaseInTimeDeposits,,,911181.000,,,,-2543750.000,,
InformationTechnologyAndDataProcessing,60302.000,56312.000,65884.000,67466.000,66777.000,85810.000,56380.000,58336.000,53074.000
InterestAndDividendIncomeOperating,4242632.000,4015613.000,3819293.000,3866624.000,3759869.000,3661056.000,3715151.000,3745208.000,3671980.000
InterestAndDividendIncomeSecurities,8813.000,4424.000,,,,,,,
