,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,20501000.000,20335000.000,22040000.000,23710000.000,21761000.000,25576000.000,21185000.000,22648000.000,22041000.000,22183000.000,17956000.000,20408000.000,20484000.000,21076000.000,10134000.000,8976000.000,7566000.000
AccountsReceivableNetCurrent,75940000.000,66420000.000,50965000.000,77555000.000,70940000.000,71273000.000,59067000.000,61344000.000,56113000.000,59337000.000,53417000.000,55193000.000,67260000.000,58635000.000,42349000.000,31632000.000,27281000.000
AccrualForEnvironmentalLossContingencies,,,,,134000.000,129000.000,157000.000,107000.000,105000.000,128000.000,109000.000,864000.000,824000.000,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueAfterFifthYear,,,,,681000.000,681000.000,641000.000,641000.000,641000.000,641000.000,616000.000,616000.000,616000.000,616000.000,581000.000,581000.000,580000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueInFourthYear,,,,,,,,,,,,75000.000,75000.000,75000.000,75000.000,75000.000,76000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueInRemainderOfFiscalYear,,,,,960000.000,955000.000,943000.000,893000.000,891000.000,914000.000,870000.000,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueInSecondYear,,,,,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000,70000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueInThirdYear,,,,,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,75000.000,,,,,,
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,,826000.000,826000.000,786000.000,786000.000,786000.000,786000.000,761000.000,103000.000,63000.000,61000.000,88000.000,87000.000,86000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,,,,,761000.000,761000.000,761000.000,726000.000,726000.000,726000.000
AccruedIncomeTaxes,,,,,1116000.000,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,2931000.000,3232000.000,,,1116000.000,,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,7687000.000,7035000.000,7084000.000,6798000.000,7111000.000,7775000.000,5112000.000,5023000.000,5955000.000,5140000.000,9392000.000,8272000.000,12126000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,66525000.000,,,,78477000.000,,,,75430000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-449000.000,-449000.000,-449000.000,-449000.000,372000.000,-372000.000,-372000.000,-372000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-315000.000,-315000.000,-434000.000,-434000.000,434000.000,434000.000,-449000.000,-449000.000,-449000.000,-449000.000,-372000.000,-372000.000,-372000.000,-372000.000,,,
AdditionalPaidInCapitalCommonStock,181342000.000,181911000.000,182379000.000,182802000.000,183219000.000,183603000.000,184111000.000,184647000.000,185190000.000,185393000.000,185520000.000,185636000.000,185690000.000,185743000.000,200033000.000,201533000.000,201566000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1047000.000,845000.000,829000.000,829000.000,2557000.000,579000.000,572000.000,561000.000,559000.000,591000.000,524000.000,544000.000,544000.000,479000.000,563000.000,596000.000,585000.000
Assets,370794000.000,368800000.000,364893000.000,381402000.000,379752000.000,368694000.000,351978000.000,347647000.000,343200000.000,305988000.000,301013000.000,288274000.000,299055000.000,294468000.000,218344000.000,191458000.000,163907000.000
AssetsCurrent,168552000.000,163067000.000,154089000.000,166616000.000,160228000.000,162386000.000,150496000.000,148018000.000,145119000.000,147260000.000,140473000.000,130605000.000,143931000.000,160036000.000,98362000.000,73525000.000,61747000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,36025000.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,36025000.000,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,0.000,,100000.000,200000.000,500000.000,500000.000,500000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,603000.000,,,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireePercentage,,,,,1.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7674000.000,5861000.000,5932000.000,5583000.000,5242000.000,4513000.000,5418000.000,4566000.000,5224000.000,4552000.000,7056000.000,5000000.000,4784000.000,7524000.000,3757000.000,2412000.000,2891000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,0.919,0.919,0.919
ClassOfWarrantOrRightOutstanding,,,,,,,1419231.000,,,,1419231.000,,,,3810146.000,3810146.000,3810146.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,,,,0.001,,,,0.001,,
CommonStockSharesAuthorized,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,100000000.000,,,,100000000.000,,,,300000000.000,,
CommonStockSharesIssued,47412307.000,47454680.000,,47556074.000,47562211.000,47568163.000,,,,,,,,,,,
CommonStockSharesOutstanding,46559878.000,47454680.000,,47556074.000,47562211.000,47467897.000,,,,,48143379.000,,,,70281935.000,,
CommonStockValue,47000.000,47000.000,47000.000,47000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,70000.000,74000.000,74000.000
ConvertibleLongTermNotesPayable,79973000.000,75058000.000,75074000.000,72129000.000,67900000.000,67913000.000,67927000.000,67940000.000,67954000.000,,23172000.000,,,24262000.000,10478000.000,,
CustomerDepositsCurrent,,,,,,,,,,,,,,,,,3596000.000
CustomerDepositsNoncurrent,,,,,,,,,,,,,,,,,0.000
DebtAndCapitalLeaseObligations,,,,,,,54574000.000,,,,104246000.000,,,,68904000.000,,
DebtCurrent,,,,,,,,,,,,,,,862000.000,3500000.000,3500000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,0.032,0.096,0.095,0.095,0.095,0.105,0.105,0.105
DebtInstrumentInterestRateStatedPercentage,,,,,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,,,0.070,0.070,0.070
DebtInstrumentRepurchaseAmount,,,,,,,6820000.000,,,,36741000.000,,,,,,
DebtInstrumentRepurchasedFaceAmount,,,,,,,7300000.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,910000.000,897000.000,883000.000,870000.000,856000.000,775000.000,297000.000,292000.000,,,,,
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,4362000.000,3500000.000,3500000.000
DeferredIncomeTaxLiabilities,,,,,,,18992000.000,,,,18726000.000,,,,15621000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,1799000.000,,,,9882000.000,,,,12100000.000,,
DeferredTaxAssetsGross,,,,,,,13102000.000,,,,23442000.000,,,,33917000.000,,
DeferredTaxAssetsInventory,,,,,,,2569000.000,,,,2877000.000,,,,1361000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-9636000.000,,,,312000.000,,,,-1118000.000,,
DeferredTaxAssetsNet,,,,,,,9356000.000,,,,19038000.000,1495000.000,1495000.000,1495000.000,14503000.000,,
DeferredTaxAssetsNetCurrent,4004000.000,3405000.000,2345000.000,2345000.000,2271000.000,2596000.000,2010000.000,2010000.000,2010000.000,2160000.000,2607000.000,2607000.000,2507000.000,1855000.000,617000.000,500000.000,500000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,10760000.000,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,,3634000.000,,,,6316000.000,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,99000.000,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,1772000.000,,,,1168000.000,,,,882000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,3746000.000,,,,4404000.000,,,,19414000.000,,
DeferredTaxLiabilitiesNoncurrent,9571000.000,10509000.000,15918000.000,16155000.000,16450000.000,16334000.000,11646000.000,11743000.000,11743000.000,2597000.000,2295000.000,2195000.000,2195000.000,2195000.000,1735000.000,1735000.000,1754000.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,189000.000,,,,190000.000,,,,176000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,15936000.000,,,,15669000.000,,,,13150000.000,,
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,1290000.000,,,,1263000.000,,,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesAfterTax,,,,,,,,,,,627000.000,,,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,,,0.037,,,,0.045,,,,,,
DefinedBenefitPlanBenefitObligation,,,,,,,1290000.000,,,,1263000.000,,,,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,81000.000,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,417000.000,,,,441000.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,81000.000,,,,72000.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,76000.000,,,,93000.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,77000.000,,,,97000.000,,,,,,
