,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,38845.000,28051.000,38673.000,44477.000,49474.000,53128.000,57325.000,24221.000,17716.000,39437.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,918.000,1806.000,-3005.000,-4398.000,-5292.000,6592.000,10878.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,1353500.000,1589800.000,2335200.000,2662800.000,2479200.000,28460.000,3789100.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,7746.000,24958.000,13535.000,15898.000,23352.000,26268.000,24792.000,-28460.000,37891.000
AdditionalPaidInCapital,577458.000,577458.000,610906.000,610906.000,610906.000,610906.000,610906.000,610906.000,610906.000,610906.000
AgriculturalRelatedInventoryGrowingCrops,,,,,291220.000,481499.000,528406.000,579795.000,591109.000,
Assets,292121.000,271924.000,570324.000,614622.000,742471.000,841437.000,901956.000,938809.000,931909.000,383767.000
AssetsCurrent,100378.000,91570.000,415260.000,156789.000,463907.000,522646.000,580932.000,618080.000,616767.000,48987.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,65.000,275.000,274.000,274.000,274.000,273.000,278.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,65.000,275.000,274.000,274.000,274.000,273.000,278.000
CashAndCashEquivalentsAtCarryingValue,100378.000,91570.000,87614.000,87186.000,94132.000,18316.000,28754.000,33147.000,15992.000,43141.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,94374.000,18558.000,28996.000,33389.000,16234.000,43387.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000
CommonStockSharesOutstanding,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000,78273000.000
CommonStockValue,783.000,783.000,783.000,783.000,783.000,783.000,783.000,783.000,783.000,783.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,895970.000,969037.000,1033678.000,1126229.000,1202835.000,-1872636.000
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents,,,,32.000,242.000,242.000,242.000,242.000,242.000,246.000
DisposalGroupIncludingDiscontinuedOperationOtherCurrentAssets,,,,,,32.000,32.000,32.000,31.000,32.000
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,,,,33.000,33.000,,,,,
DueToAffiliateCurrent,,,,,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
DueToOfficersOrStockholdersCurrent,29791.000,79762.000,20289.000,50248.000,332419.000,333816.000,430381.000,824846.000,887556.000,975413.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,1291.000,2419.000,3279.000,-4043.000,4971.000,6493.000,6508.000
FiniteLivedIntangibleAssetsNet,,89852.000,83333.000,,,,,,,
InventoryNet,,,,51089.000,363400.000,500145.000,551061.000,584659.000,600177.000,
InventoryRawMaterials,,,,,72180.000,18646.000,22655.000,4864.000,8395.000,
Liabilities,,,,609815.000,765662.000,934047.000,1040200.000,1406698.000,1468126.000,1582544.000
LiabilitiesAndStockholdersEquity,292121.000,271924.000,570324.000,614622.000,742471.000,841437.000,901956.000,938809.000,931909.000,383767.000
LiabilitiesCurrent,68636.000,107813.000,60392.000,104047.000,415662.000,426356.000,532509.000,899019.000,960501.000,1074853.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,29.000,,,,,,
MinorityInterest,,,,193980.000,245192.000,241386.000,257477.000,21859.000,83389.000,24279.000
OperatingLeasesFutureMinimumPaymentsDue,,,,29772.000,27734.000,,,22977.000,21518.000,20276.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,4380.000,2202.000,5702.000,,2553.000,1266.000,5069.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4951.000,4979.000,4979.000,,5106.000,5063.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,4951.000,4979.000,5054.000,,5106.000,5063.000,5069.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,4951.000,4979.000,5054.000,,5106.000,5063.000,5069.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,5586.000,5617.000,5054.000,,5106.000,5063.000,5069.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,4951.000,4979.000,25918.000,,,,
OperatingLossCarryforwards,,,,774936.000,857000.000,776000.000,813000.000,847000.000,880000.000,936000.000
OtherAssetsCurrent,,,,18449.000,6100.000,3911.000,843.000,,325.000,5568.000
OtherAssetsNoncurrent,108533.000,21136.000,13842.000,208036.000,14273.000,14537.000,14624.000,14686.000,14564.000,14580.000
OtherFiniteLivedIntangibleAssetsGross,,,,110373.000,111296.000,112980.000,113657.000,226285.000,224394.000,222986.000
OtherLiabilitiesCurrent,,,1431.000,9292.000,13769.000,19412.000,24803.000,29952.000,35229.000,40003.000
OtherLongTermNotesPayable,,,350000.000,505768.000,350000.000,507691.000,507691.000,507679.000,507625.000,507691.000
OtherPrepaidExpenseCurrent,,,319896.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,7751.000,,,,,,,
PropertyPlantAndEquipmentGross,,,,141634.000,,,,,,
PropertyPlantAndEquipmentNet,83210.000,69366.000,57890.000,140715.000,155415.000,194552.000,196786.000,84729.000,82677.000,103722.000
RetainedEarningsAccumulatedDeficit,-354756.000,-421877.000,-476715.000,-814398.000,,,,,,
StockholdersEquity,223485.000,164111.000,159931.000,-189174.000,-268383.000,-333996.000,-395721.000,-489748.000,-619606.000,-1198777.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,4807.000,-23191.000,-92610.000,-138244.000,-467889.000,-536217.000,-1223056.000
