,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,1955000.000,1560000.000,2177000.000,1343000.000,1807000.000,2292000.000,3039000.000,6821000.000,7664000.000,4669000.000,9478000.000
AccountsReceivableNetCurrent,,,,819000.000,6747000.000,4419000.000,2354000.000,19437000.000,16824000.000,14864000.000,21548000.000
AccountsReceivableRelatedParties,,,,,1500000.000,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,31335000.000,,,
AccruedLiabilitiesCurrent,4329000.000,2153000.000,2540000.000,2897000.000,7887000.000,12187000.000,10995000.000,31335000.000,25004000.000,25509000.000,26614000.000
AccruedRoyaltiesCurrent,,,,,,1154000.000,1247000.000,2525000.000,,2080000.000,2067000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,264000.000,367000.000,457000.000,466000.000,640000.000,758000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-55000.000,-10000.000,-2000.000,-23000.000,-50000.000,-35000.000
AdditionalPaidInCapital,25679000.000,172917000.000,173384000.000,237701000.000,240731000.000,242109000.000,244412000.000,254403000.000,257824000.000,260225000.000,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,261622000.000
Assets,9582000.000,57886000.000,51204000.000,105523000.000,137062000.000,142519000.000,144820000.000,302176000.000,173376000.000,180416000.000,195030000.000
AssetsCurrent,7735000.000,57417000.000,51008000.000,105038000.000,120930000.000,111612000.000,126924000.000,146230000.000,154274000.000,159400000.000,158467000.000
AvailableForSaleSecurities,,,,,,43825000.000,44726000.000,44910000.000,42831000.000,43713000.000,64756000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,23000.000,50000.000,35000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,43880000.000,44736000.000,44912000.000,42854000.000,43763000.000,64791000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,43825.000,44726000.000,,42831000.000,43713000.000,64756000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,28045.000,40861000.000,,36063000.000,34487000.000,39742000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,15780.000,3865000.000,,6768000.000,9226000.000,25014000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,36063000.000,34487000.000,39742000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,,,40867000.000,42272000.000,36067000.000,34512000.000,39756000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,,,3869000.000,2640000.000,6787000.000,9251000.000,25035000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,6768000.000,9226000.000,25014000.000
BusinessCombinationContingentConsiderationLiability,,,,,,,,69456000.000,,,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,,,34497000.000,,,
CashAndCashEquivalentsAtCarryingValue,7299000.000,56538000.000,49853000.000,102666000.000,108509000.000,74232000.000,79783000.000,80637000.000,95695000.000,102796000.000,88894000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,38986000.000,,,,,
ClassOfWarrantOrRightOutstanding,,84678.000,84656.000,38261.000,274.000,274.000,274.000,274.000,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,2921318.000,,,3385663.000,,,,3894150.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
