,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,3000.000,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,13500.000,,,,28100.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,-18250.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,176511.000,,90513.000,,,,158111.000,,,,108979.000,,,,-19935.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,40073500.000,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,-389.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-265.000,,-1010.000,,,,72613.000,,,,1005.000,,,,723.000,
ConversionOfStockAmountConverted1,,,,18400.000,,,,19200.000,,,,,,,,,
ConversionOfStockAmountIssued1,,,,109482.000,,,,,,,,,,,,,
ConvertiblePreferredStockConvertedToOtherSecurities,,,,,,,,3055.000,,,,,,,,,
CostOfGoodsSold,,,,21421.000,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,91082.000,,,,210218.000,,,,141806.000,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,2466667.000,,,,,,,,,,,,,
DebtConversionOriginalDebtAmount1,,,,36800.000,,,,,,,,,,,,,
DebtInstrumentConvertibleBeneficialConversionFeature,,71157.000,,18400.000,,,,-219752.000,,,,,,,,,
DebtInstrumentConvertibleStockPriceTrigger,,,,0.015,,,,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,6100.000,,,,38.000,,,,,,,,,
Depreciation,706.000,588.000,588.000,586.000,161.000,84.000,84.000,84.000,84.000,28.000,0.000,,,,,,
DepreciationAndAmortization,,588.000,,586.000,,,,84.000,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,142133.000,,,,379721.000,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,123751.000,,,,-31974.000,,,,,
DividendsPreferredStock,,,,-7970.000,,,,,,,,,,,,,
DividendsStock,,,,7940.000,,,,-7971.000,,,,-7970.000,,,,8059.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.020,0.000,-0.010,0.020,-0.010,-0.010,-0.000,-0.140,-0.000,-0.000,-0.000,0.000,-0.000,-0.000
EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateNetOfTax,,,,22262852.000,,,,,,,,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,52716.000,58550.000,53698.000,59863.000,,,,,,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,-10771.000,-11596.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,39177.000,29227.000,28869.000,30853.000,335897.000,118446.000,108501.000,42672.000,76370.000,80750.000,66133.000,15450.000,33200.000,12852.000,27676.000
GrossProfit,,,,-7981.000,,,,0.000,,,,,,,,,
IncomeLossAttributableToNoncontrollingInterest,,,,25129.000,,,,,,,,,,,,,
IncomeLossAttributableToParent,,,,-507738.000,95170.000,-314905.000,-400797.000,-803765.000,-361711.000,-131448.000,-174995.000,-360562.000,-261923.000,-283061.000,-196826.000,-147954.000,-162578.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-313666.000,-933198.000,-358778.000,-516768.000,77678.000,-336855.000,-417304.000,-819996.000,-394452.000,-148011.000,-179499.000,-376911.000,-278007.000,-299169.000,-212933.000,-164051.000,-178670.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,-9030.000,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,0.000,,,,,,,,,
IncomeTaxesPaidNet,,0.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,-160.000,,16693.000,,,,-13500.000,,,,-23220.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,93740.000,,68373.000,,,,62250.000,,,,67296.000,,,,-1116.000,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,3684.000,,,,,,,,,
IncreaseDecreaseInDerivativeAssetsAndLiabilities,,,,49333.000,,,,,,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,330152.000,,-164367.000,-69575.000,11485.000,487560.000,199903.000,-82972.000,7136.000,-102961.000,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,,,,,,377892.000,,,,432142.000,,,,555542.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,40393.000,,2810.000,,,,42192.000,,,,32918.000,,,,-17377.000,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,-13000.000,,,,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,,-22954.000,,23395.000,,,,25667.000,,,,9603.000,,,,-25279.000,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,500.000,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,472.000,,313.000,,,,,,,,,,,,,
InterestExpense,-100333.000,-84988.000,-6616.000,25090.000,26256.000,34036.000,21725.000,258109.000,41716.000,25798.000,-110277.000,54833.000,52879.000,54776.000,50143.000,37993.000,47279.000
InterestPaid,,0.000,,6518.000,,,,2699.000,,,,5015.000,,,,,
InvestmentAdvisoryManagementAndAdministrativeFees,,,,,,,,6500.000,,,,6500.000,,,,6500.000,
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,,-108913.000,-129953.000,-102159.000,-60200.000,-159048.000,-244023.000,-147634.000,-75699.000,-108979.000,-73817.000,-48517.000,-49765.000,-19935.000,-9619.000
LeaseAndRentalExpense,,,,3600.000,,,,67429.000,,,,,,,,,
LegalFees,,,16792.000,8500.000,13155.000,4780.000,3176.000,17050.000,16965.000,5573.000,3333.000,3655.000,,,,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,,,0.500,,,,,,,,,,,,,
LitigationSettlementExpense,,,,,-351232.000,,,,,,,,,,,,
LoansAndLeasesReceivableRelatedPartiesCollections,,,,254353.000,,,,138853.000,,,,56753.000,,,,,
ManagementFeesIncentiveRevenue,,,,,,,,30000.000,,,,30000.000,,,,30000.000,
ManagementFeesRevenue,,,,,,,,19500.000,,,,19500.000,,,,19500.000,
MinorityInterestPeriodIncreaseDecrease,,78.000,,-15940.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,268882.000,,131210.000,,,,172373.000,,,,101500.000,,,,60110.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,268882.000,,131210.000,,,,172373.000,,,,101500.000,,,,60110.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-269147.000,,-132200.000,,,,-99760.000,,,,-100495.000,,,,-59387.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-269147.000,,-132200.000,,,,-99760.000,,,,-100495.000,,,,-59387.000,
NetIncomeLoss,-305841.000,,,-507738.000,,,,,,,,-360562.000,,,,,
NetIncomeLossAllocatedToGeneralPartners,,,,9030.000,,,,,,,,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,7825.000,7658.000,11800.000,9030.000,17492.000,21950.000,16507.000,16231.000,32741.000,16563.000,4504.000,16349.000,16084.000,16108.000,16107.000,16097.000,16092.000
NetIncomeLossAttributableToParentDiluted,,,,-516768.000,,,,-819996.000,,,,,,,,,
NonoperatingIncomeExpense,80930.000,-595833.000,-109031.000,-298370.000,264598.000,-147679.000,-240752.000,-617060.000,-202767.000,-22561.000,-20468.000,-212651.000,-129374.000,-200724.000,-97233.000,-68699.000,-68494.000
NotesIssued1,,,,,,,,,,,,,,,,5210.000,
OperatingCostsAndExpenses,-394595.000,-337364.000,249747.000,210416.000,186921.000,189176.000,176552.000,202936.000,191685.000,125450.000,159031.000,164260.000,148633.000,98445.000,115700.000,95352.000,-110176.000
