,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,90000000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,80.000,,-450.000,,,,44381.000,,
CostOfGoodsAndServicesSold,,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,,,-0.000,,,0.000,0.000,0.000
GeneralAndAdministrativeExpense,4107.000,3320.000,3180.000,4455.000,1149.000,22216.000,9157.000,40175.000,20284.000,20727.000
GrossProfit,,0.000,,,,,,,,
IncomeTaxesPaid,,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,-2196.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,34261.000,,
IncreaseDecreaseInAccountsPayableTrade,,2800.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,23583.000,,
InterestExpense,,,,2359.000,4588.000,55982.000,7074.000,15147.000,19636.000,23443.000
InterestIncomeOther,,,,,,,,,1280.000,1571.000
InterestPaid,,0.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,0.000,,,,,,,,
LeaseAndRentalExpense,,,,,500.000,,,1458.000,,
ManagementFeeAmountPaid,,,,,,1045.000,,,,
NetCashProvidedByUsedInFinancingActivities,,600.000,,8560.000,,,,523188.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,600.000,,8560.000,,,,523188.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,-322200.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,-322200.000,,
NetCashProvidedByUsedInOperatingActivities,,-520.000,,-9010.000,,,,-156607.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-520.000,,-9010.000,,,,-156607.000,,
NetIncomeLoss,-4107.000,-3320.000,-3180.000,-6814.000,-5737.000,-107168.000,-64467.000,-168327.000,-106981.000,-116429.000
NoninterestExpense,,,,,1149.000,,,,,
NonoperatingIncomeExpense,,,,,-4588.000,-55982.000,,-15147.000,-18356.000,-21872.000
OperatingExpenses,,,,,,66186.000,,153180.000,88625.000,94557.000
OperatingIncomeLoss,,,,-4455.000,-1149.000,-51186.000,-57393.000,-153180.000,-88625.000,-94557.000
PaymentsForRepurchaseOfCommonStock,,,,189000.000,,,,,,
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,,,,,,,,292200.000,,
PaymentsToAcquireNotesReceivable,,,,,,,,30000.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,10.000,,,,,,
ProceedsFromNotesPayable,,,,193000.000,,,,424000.000,,
ProceedsFromRelatedPartyDebt,,600.000,,4550.000,,,,100000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,-812.000,,
ProfessionalFees,,,,,,42925.000,,113005.000,68341.000,73830.000
Revenues,0.000,0.000,,,,15000.000,,,,
SalesRevenueNet,0.000,0.000,,,,15000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5055000.000,4462642.000,1798889.000,354461593.000,-156300864.000,213850650.000,155155000.000,155155000.000
