,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,2600000.000,5000000.000,6400000.000,6300000.000,6800000.000,6800000.000,6500000.000,6700000.000,6900000.000,6600000.000,6100000.000,6300000.000,7200000.000,6200000.000
AmortizationOfFinancingCosts,,,,,,102000.000,,,,102000.000,,,,116000.000
AmortizationOfIntangibleAssets,3056000.000,,,2923000.000,,2626000.000,2739000.000,2811000.000,2488000.000,1954000.000,2519000.000,2496000.000,2497000.000,2472000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2681000.000,1378000.000,2032000.000,4021000.000,-5020000.000,4165000.000,4320000.000,5900000.000,-10290000.000,2221000.000,3152000.000,5176000.000,-5300000.000,3346000.000
AssetImpairmentCharges,,,,,,,,,,834000.000,,,,900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,30585000.000,,,,35833000.000,,,,-2860000.000,,,,8075000.000
ComprehensiveIncomeNetOfTax,,,,,,1128000.000,-605000.000,246000.000,8138000.000,575000.000,-1839000.000,-34000.000,339000.000,-3286000.000
ConversionOfStockSharesConverted1,,6107494.000,,,,,,,,,,,,
CostOfRevenue,3275000.000,4430000.000,4648000.000,4598000.000,4941000.000,5346000.000,5176000.000,4511000.000,4871000.000,5200000.000,14905000.000,18241000.000,23165000.000,22320000.000
CostsAndExpenses,37935000.000,50446000.000,51420000.000,50694000.000,62652000.000,53268000.000,54098000.000,52642000.000,65949000.000,54148000.000,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,1347000.000,,,,768000.000,,,,0.000,,,,1165000.000
DeferredIncomeTaxExpenseBenefit,,-4000.000,,,,1698000.000,,,,2229000.000,,,,706000.000
DepreciationDepletionAndAmortization,,4204000.000,,,,3926000.000,,,,3950000.000,,,,5000000.000
DividendsPreferredStock,7752000.000,,,,,,,,,,,,,
EarningsPerShareBasic,,,,0.050,,0.080,-0.030,0.010,0.160,0.000,-0.010,0.000,0.050,-0.080
EarningsPerShareBasicAndDiluted,-0.060,0.110,0.080,,,,,,,,,,,
EarningsPerShareDiluted,,,,0.050,,0.070,-0.030,0.010,0.170,0.000,-0.010,0.000,0.050,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,41000.000,,,,-1077000.000,,,,286000.000,,,,146000.000
EffectiveIncomeTaxRateContinuingOperations,0.359,0.411,0.404,0.465,,0.371,-0.017,1.512,,2.550,0.875,1.031,,-0.077
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,8314000.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,8314000.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossRealized,,0.000,0.000,,,,,,,,,,,
GainLossOnForeignCurrencyDerivativesRecordedInEarningsNet,,,,,,1000000.000,-400000.000,,,,,,,
GeneralAndAdministrativeExpense,7250000.000,9347000.000,10291000.000,10915000.000,11790000.000,9570000.000,9712000.000,9625000.000,10906000.000,10226000.000,10833000.000,9384000.000,12288000.000,11405000.000
GoodwillAcquiredDuringPeriod,,,,,,,,,,0.000,,,,0.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,285000.000
GoodwillImpairmentLoss,,,,,,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000
GoodwillTranslationAdjustments,,257000.000,,,,-2299000.000,,,,791000.000,,,,
GrossProfit,,,,,,,,,,,49345000.000,46396000.000,,47294000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,0.000,0.000,0.000,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,800000.000,,,,
