,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsNotesAndLoansReceivableNetCurrent,16905.000,6652.000,40049.000,64254.000,41867.000,43083.000,46886.000,145485.000,286090.000,133454.000,146613.000,1628875.000,1380189.000,1245259.000,1212771.000,816606.000,559221.000,705332.000,954240.000,592721.000,1056929.000,2211118.000,1318865.000
AccountsPayableCurrent,3759641.000,6560851.000,5287173.000,5999598.000,4802719.000,4120838.000,5808699.000,5741371.000,7597437.000,7641319.000,6202385.000,6426056.000,6426104.000,5628764.000,6398167.000,4715709.000,5355496.000,7733548.000,5629318.000,7003660.000,8896453.000,10409771.000,9054684.000
AccountsReceivableNetCurrent,6680079.000,12211195.000,10935477.000,8952007.000,10508028.000,8308670.000,8515850.000,11687515.000,11069191.000,13140287.000,10019366.000,10247179.000,9815459.000,16713520.000,,9534563.000,10318797.000,17880978.000,14969012.000,12303128.000,11230664.000,21932218.000,15239948.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,903014.000,872267.000,11312.000,,,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,496385.000,,,,,,,,
AccruedInsuranceCurrent,,,,,,,,,,,,280554.000,,,,405826.000,,,,353825.000,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,149403.000,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1752626.000,1587251.000,2359326.000,1966839.000,2111943.000,1702801.000,2607542.000,2120000.000,2262757.000,2085498.000,3066837.000,2592534.000,2581434.000,2475642.000,3736690.000,3529451.000,3585312.000,3387695.000,5456011.000,6842874.000,8035357.000,7829588.000,6706927.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,2120000.000,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,1448502.000,,,,1571347.000,,,,3288169.000,,,
