,2014-01-31,2014-04-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,172655.000
AmortizationOfDeferredSalesCommissions,3825.000,3600.000,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,3443916.000
AssetImpairmentCharges,,,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,455148.000
CashPeriodIncreaseDecrease,,,,,-24416.000,,,,
CostOfGoodsSold,28160.000,31000.000,,,,,,,
CostOfGoodsSoldDirectMaterials,24335.000,27400.000,,,,,,,
CostOfServices,,,,,,,,,0.000
CurrentIncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,
DeferredIncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,
Depreciation,,,,,,,,,176.000
DepreciationAndAmortization,,,,,,,,,178.000
DepreciationDepletionAndAmortization,,,,,,,,,178.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,142835.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,0.000,0.000,-0.000,0.000,0.000,0.000,-0.010
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.480
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.009
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,-91593.000
GeneralAndAdministrativeExpense,945.000,148.000,93515.000,90165.000,58112.000,62763.000,46200.000,63566.000,302947.000
GrossProfit,5630.000,-3600.000,,,,,,,0.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-93472.000,-90142.000,-58108.000,-62763.000,-46200.000,-63566.000,
IncomeTaxesPaid,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,,,7809.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,-24520.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,25000.000,,,,
IncreaseDecreaseInDeferredCharges,,,,,0.000,,,,
IncreaseDecreaseInInterestPayableNet,,,,,0.000,,,,
IncreaseDecreaseInPrepaidExpense,,,,,-633.000,,,,0.000
IncreaseDecreaseInRestrictedCash,,,,,0.000,,,,
InterestExpense,,,0.000,0.000,0.000,0.000,0.000,0.000,185847.000
InterestIncomeOther,,,43.000,23.000,4.000,0.000,0.000,0.000,
InterestPaid,,,,,80.000,,,,18000.000
MarketingAndAdvertisingExpense,,29260.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,0.000,,,,656000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,0.000,,,,656000.000
NetCashProvidedByUsedInInvestingActivities,,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,,,-24416.000,,,,-200852.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-24416.000,,,,-200852.000
NetIncomeLoss,3069.000,-35372.000,-93472.000,-90142.000,-58108.000,-62763.000,-46200.000,-63566.000,-487077.000
OperatingExpenses,2561.000,31772.000,93515.000,90165.000,58112.000,62763.000,46200.000,63566.000,352472.000
OperatingIncomeLoss,,,,,,,,,-352472.000
OtherNonoperatingIncomeExpense,,,43.000,23.000,4.000,0.000,0.000,0.000,-134605.000
PaymentsToAcquireIntangibleAssets,,,,,0.000,,,,
ProceedsFromConvertibleDebt,,,,,,,,,0.000
ProceedsFromIssuanceOfCommonStock,,,,,,,,,846000.000
ProceedsFromIssuanceOrSaleOfEquity,,40000.000,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,50000.000
ProfessionalFees,1616.000,2364.000,,,30150.000,,,,49347.000
RepaymentsOfConvertibleDebt,,,,,,,,,240000.000
RepaymentsOfNotesPayable,,,,,0.000,,,,
RepaymentsOfRelatedPartyDebt,,,,,5150.000,,,,
Revenues,33790.000,27400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,33790.000,27400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ShareBasedCompensation,,,0.000,0.000,250.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4000000.000,5000000.000,43375000.000,47625000.000,47625000.000,47625000.000,47625000.000,-95250000.000,37655852.000
