,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2464000.000,,,
AllocatedShareBasedCompensationExpense,2464000.000,1673000.000,3220000.000,
AmortizationOfDebtDiscountPremium,1172000.000,,,
AmortizationOfFinancingCosts,3110000.000,,,
AmortizationOfIntangibleAssets,23395000.000,23253000.000,22755000.000,
BusinessCombinationAcquisitionRelatedCosts,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-106783000.000,,,
ComprehensiveIncomeNetOfTax,-59325000.000,-3167000.000,65782000.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-59325000.000,-3167000.000,65782000.000,
CostOfGoodsSold,55459000.000,74428000.000,114673000.000,
DeferredIncomeTaxExpenseBenefit,-21122000.000,,,
DeferredRevenueRevenueRecognized,-15785000.000,-22459000.000,79361000.000,
Depreciation,6884000.000,5657000.000,6936000.000,
DepreciationDepletionAndAmortization,40382000.000,37934000.000,52532000.000,
DividendsShareBasedCompensation,412000.000,,,
EffectOfExchangeRateOnCashAndCashEquivalents,-1994000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.331,0.233,0.345,
GoodwillAndIntangibleAssetImpairment,0.000,0.000,0.000,
GoodwillPurchaseAccountingAdjustments,,0.000,0.000,
GrossProfit,144355000.000,176498000.000,322606000.000,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-66161000.000,-17163000.000,111959000.000,
IncomeLossFromSubsidiariesBeforeTax,0.000,0.000,0.000,
IncomeTaxExpenseBenefit,-21873000.000,-3997000.000,38610000.000,
IncomeTaxesPaid,716000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-161239000.000,,,
IncreaseDecreaseInAccountsReceivable,-130472000.000,,,
IncreaseDecreaseInDeferredRevenue,-7673000.000,,,
IncreaseDecreaseInInventories,6299000.000,,,
IncreaseDecreaseInOtherCurrentLiabilities,23472000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,20564000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,10223000.000,,,
IncreaseDecreaseInPrepaidTaxes,2627000.000,,,
InterestIncomeExpenseNonoperatingNet,-34481000.000,-31816000.000,-31936000.000,
InterestPaid,10090000.000,,,
NetCashProvidedByUsedInFinancingActivities,-1720000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-1720000.000,,,
NetCashProvidedByUsedInInvestingActivities,-17335000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-17335000.000,,,
NetCashProvidedByUsedInOperatingActivities,-85734000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-85734000.000,,,
NetIncomeLoss,-44288000.000,-13166000.000,73349000.000,
NetIncomeLossAttributableToNoncontrollingInterest,0.000,0.000,0.000,
OperatingExpenses,177310000.000,167899000.000,179986000.000,
OperatingIncomeLoss,-32955000.000,8599000.000,142620000.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-15037000.000,9999000.000,-7567000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,0.000,,,
OtherExpenses,3390000.000,-3153000.000,2164000.000,
OtherNoncashIncomeExpense,-3386000.000,,,
OtherNonoperatingIncomeExpense,1275000.000,6054000.000,1275000.000,
PaymentsOfDividendsMinorityInterest,0.000,,,
PaymentsToAcquireBusinessesGross,0.000,,,
PaymentsToAcquireProductiveAssets,8372000.000,,,
ProceedsFromSaleOfBuildings,89000.000,,,
ProfitLoss,-44288000.000,-13166000.000,73349000.000,
ProvisionForDoubtfulAccounts,-81000.000,,,
RepaymentsOfSecuredDebt,1720000.000,,,
RestructuringCosts,1217000.000,,,
Revenues,199814000.000,250926000.000,437279000.000,
SalesRevenueNet,199814000.000,250926000.000,437279000.000,
SellingGeneralAndAdministrativeExpense,147031000.000,138989000.000,150295000.000,
ShareBasedCompensation,2464000.000,,,
SponsorFees,875000.000,875000.000,875000.000,
