,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-16,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,6136000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,63000.000,58000.000,79000.000,80000.000,80000.000,99000.000,,91000.000
AdditionalPaidInCapitalCommonStock,24641000.000,56211000.000,56216000.000,56224000.000,54797000.000,51678000.000,,52084000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,738000.000,705000.000,743000.000,838000.000,882000.000,820000.000,,824000.000
Assets,416850000.000,370799000.000,375690000.000,380134000.000,395908000.000,433630000.000,,481908000.000
AssetsFairValueDisclosureRecurring,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
AvailableForSaleSecurities,,,0.000,,,,,
BankOwnedLifeInsurance,7355000.000,7411000.000,7468000.000,7524000.000,7581000.000,13675000.000,,13891000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,0.080,,,,,
CashAndCashEquivalentsAtCarryingValue,67436000.000,16290000.000,12303000.000,14515000.000,28715000.000,31647000.000,,11249000.000
CashAndDueFromBanks,66117000.000,5496000.000,2219000.000,1571000.000,1581000.000,1159000.000,,2051000.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.010,0.010,0.010,0.010,,0.010
CommonStockSharesAuthorized,10000000.000,49000000.000,49000000.000,49000000.000,49000000.000,49000000.000,,49000000.000
CommonStockSharesIssued,5620625.000,5953834.000,5953834.000,5953423.000,5953423.000,5711044.000,,5729182.000
CommonStockSharesOutstanding,5010437.000,5953834.000,5953834.000,5953423.000,5953423.000,5711044.000,,5729182.000
CommonStockValue,562000.000,59000.000,59000.000,59000.000,59000.000,57000.000,,57000.000
DeferredTaxAssetsGross,,,2672000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,2432000.000,,,,,
DeferredTaxAssetsOther,,,33000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,33000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,1450000.000,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,240000.000,,,,,
Deposits,265349000.000,258112000.000,262598000.000,276841000.000,293617000.000,334690000.000,,354931000.000
DepositsMoneyMarketDeposits,,,4928000.000,,,,,
DepositsNegotiableOrderOfWithdrawalNOW,,,36663000.000,,,,,
DepositsSavingsDeposits,,,102196000.000,,,,,
EmployeeStockOwnershipPlanESOPDeferredSharesFairValue,,,2653025.000,,,,,
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,169030.000,,,,,
EmployeeStockOwnershipPlanESOPSharesInESOP,,,381272.000,,,,,
EquityMethodInvestmentOwnershipPercentage,0.617,,,,,,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankAmountOfAdvancesByBranch,,,32675000.000,,,,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankInterestRate,,,0.025,,,,,
FederalHomeLoanBankAdvancesLongTerm,30000000.000,32675000.000,32675000.000,22675000.000,22675000.000,22675000.000,,49175000.000
FederalHomeLoanBankStock,1706000.000,1826000.000,1826000.000,1376000.000,1433000.000,1433000.000,,2626000.000
FinancingReceivableAllowanceForCreditLosses,3583000.000,3581000.000,3602000.000,3671000.000,3869000.000,4044000.000,,4626000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,3578000.000,3574000.000,3599000.000,3671000.000,3864000.000,4044000.000,,4434000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,5000.000,7000.000,3000.000,0.000,5000.000,,,192000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,229840000.000,238089000.000,248781000.000,257732000.000,279481000.000,316862000.000,,386765000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,18756000.000,17734000.000,17133000.000,16652000.000,16956000.000,16412000.000,,16308000.000
FinancingReceivableModificationsRecordedInvestment,16700000.000,15800000.000,15100000.000,13800000.000,12000000.000,11100000.000,,11100000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,285000.000,547000.000,265914000.000,,,,,
