,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,59180.000,,,,72533.000,,,,191456.000,,,239940.000,,,,352400.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,,,,,,,12000.000,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,65436.000,,,,1067421.000,,,,-4026024.000,,,2636232.000,,,,-331709.000,,,
AllocatedShareBasedCompensationExpense,,,59180.000,79748.000,77334.000,66052.000,72533.000,105215.000,103636.000,112530.000,191456.000,208808.000,206553.000,,,,,,,,
AmortizationOfFinancingCosts,,,17820.000,,,,30392.000,,,,48050.000,,,43459.000,,,,44804.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,44189612.000,,,,47530728.000,,,,15724085.000,,,16421799.000,,,,18200197.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-210241.000,,,,-150907.000,,,,-124065.000,,,1116185.000,,,,-1100659.000,,,
ComprehensiveIncomeNetOfTax,,,-883085.000,-646281.000,-402671.000,-3022666.000,-1000261.000,-4042508.000,-2109679.000,-626086.000,-1211172.000,-1057569.000,-414475.000,-803142.000,-654858.000,-654783.000,498208.000,-639675.000,-470227.000,775285.000,726271.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-883085.000,,,,,,,,,,,,,,,,,,
ConcentrationRiskPercentage1,,,,,,,,,,,1.000,1.000,1.000,1.000,1.000,1.000,-2.000,1.000,1.000,1.000,-2.000
ConversionOfStockAmountIssued1,,,,,,,,,,,0.000,,,,,,,,,,
CostOfGoodsSold,6107115.000,5499113.000,6286775.000,6594889.000,6748049.000,6808525.000,6500153.000,7475352.000,8731204.000,7629958.000,7435545.000,8498031.000,9941654.000,9885765.000,11480107.000,10505277.000,11795649.000,10034810.000,11900531.000,10639299.000,12994134.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,633000.000,-386000.000,,,,,
DebtInstrumentConvertibleThresholdTradingDays,,,,,,,,,,,,,,20.000,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,0.110,,,,,,,,,,,0.060,,,
DeferredIncomeTaxExpenseBenefit,,,-37038.000,37038.000,-37038.000,-111114.000,-37038.000,-37038.000,-37038.000,701528.000,,,,-54038.000,-53038.000,-2038.000,-20038.000,-37038.000,,,
DividendsPreferredStock,49927.000,148848.000,179951.000,184199.000,188429.000,191889.000,189932.000,187978.000,192678.000,-185989.000,0.000,0.000,0.000,,,,,,,,
DividendsPreferredStockStock,,,179951.000,184199.000,188429.000,191888.000,189932.000,187978.000,192678.000,-185989.000,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,,,0.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,-0.030,-0.010,-0.040,-0.020,-0.010,-0.010,-0.010,-0.000,-0.010,-0.010,-0.010,0.010,-0.000,-0.000,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,,0.000,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-7453.000,,,,640.000,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,,,-170.000,,,527.000,,,,-751.000,,,
ExciseAndSalesTaxes,1497879.000,1227204.000,1381541.000,1532880.000,1483570.000,1566383.000,1424220.000,1588959.000,1664018.000,1743533.000,1485515.000,1574437.000,1677886.000,1768980.000,1919019.000,1542619.000,2220951.000,1715961.000,1912740.000,1646486.000,2370602.000
FairValueAdjustmentOfWarrants,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,
