,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,30904000.000,17703000.000,19551000.000,17861000.000,17642000.000,11683000.000,10166000.000,13793000.000,16188000.000,16075000.000,19451000.000,17865000.000,17379000.000,14699000.000,30536000.000,38849000.000,24350000.000,19849000.000,21700000.000,26836000.000,20241000.000,24996000.000,26426000.000
AccountsReceivableGrossCurrent,,,,,,,25148000.000,,,,36991000.000,,,,,,,36868000.000,,,,50650000.000,
AccountsReceivableNetCurrent,57969000.000,39881000.000,35071000.000,30464000.000,34978000.000,24978000.000,24843000.000,23150000.000,30220000.000,29321000.000,36587000.000,38121000.000,32067000.000,29904000.000,42753000.000,42002000.000,38674000.000,36868000.000,47471000.000,63482000.000,44993000.000,50573000.000,67083000.000
AccruedIncomeTaxesCurrent,650000.000,777000.000,495000.000,576000.000,210000.000,356000.000,278000.000,356000.000,226000.000,262000.000,417000.000,474000.000,430000.000,545000.000,322000.000,297000.000,262000.000,143000.000,177000.000,196000.000,235000.000,240000.000,252000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,52114000.000,,,,55200000.000,,,,,,,62991000.000,,,,56128000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9196000.000,5198000.000,4777000.000,4833000.000,3364000.000,4469000.000,5020000.000,2950000.000,3077000.000,5097000.000,5739000.000,5068000.000,5833000.000,2889000.000,285000.000,633000.000,-1021000.000,-1431000.000,-356000.000,-786000.000,176000.000,-2279000.000,-336000.000
AdditionalPaidInCapital,496583000.000,498012000.000,499332000.000,501169000.000,502351000.000,503728000.000,504643000.000,505478000.000,506647000.000,508976000.000,510992000.000,513411000.000,514946000.000,516992000.000,521107000.000,523997000.000,527274000.000,529002000.000,530034000.000,530389000.000,533392000.000,535408000.000,538747000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,305000.000,,,,404000.000,,,,,,,,,,,77000.000,
Assets,287412000.000,272669000.000,269245000.000,255810000.000,253020000.000,236589000.000,222158000.000,215957000.000,213770000.000,227281000.000,233549000.000,232703000.000,226581000.000,220543000.000,276157000.000,295313000.000,292799000.000,288280000.000,293334000.000,299288000.000,291150000.000,302231000.000,322607000.000
AssetsCurrent,231276000.000,215602000.000,212033000.000,206933000.000,205625000.000,188451000.000,175225000.000,169942000.000,167400000.000,178603000.000,184908000.000,184169000.000,181877000.000,175995000.000,234386000.000,250738000.000,248642000.000,236453000.000,236313000.000,242703000.000,232318000.000,240729000.000,260084000.000
CashAndCashEquivalentsAtCarryingValue,37857000.000,44413000.000,46877000.000,37218000.000,33797000.000,35220000.000,44986000.000,42441000.000,34639000.000,48317000.000,46290000.000,43039000.000,35588000.000,32536000.000,74548000.000,78085000.000,79871000.000,78889000.000,67571000.000,60981000.000,65623000.000,70791000.000,69429000.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,,106000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,300000000.000,,,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,,,106809000.000,,,,108293000.000,108405000.000,108772000.000,109586000.000,110225000.000,111269000.000,111643000.000,112037000.000,113633000.000,114322000.000,115721000.000,116101000.000,116357000.000,29134000.000,29347000.000,29518000.000,29995000.000
CommonStockSharesOutstanding,,,106689000.000,,,,108173000.000,108285000.000,108652000.000,109466000.000,110105000.000,111149000.000,111523000.000,111917000.000,113513000.000,114202000.000,115601000.000,115981000.000,116237000.000,29134000.000,29347000.000,29518000.000,29995000.000
CommonStockValue,106000.000,107000.000,,,,,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,107000.000,108000.000,108000.000,108000.000,108000.000,108000.000,109000.000,110000.000,110000.000,111000.000,112000.000,112000.000,114000.000,114000.000,116000.000,116000.000,116000.000,29000.000,29000.000,30000.000,30000.000
DeferredRevenueCurrent,10933000.000,9857000.000,10786000.000,7216000.000,8398000.000,6641000.000,6423000.000,5714000.000,5728000.000,3911000.000,4387000.000,3836000.000,4227000.000,4867000.000,8247000.000,8429000.000,9400000.000,7863000.000,8119000.000,13781000.000,7074000.000,10335000.000,12179000.000
DeferredRevenueNoncurrent,2374000.000,2087000.000,1488000.000,1241000.000,761000.000,544000.000,456000.000,321000.000,259000.000,154000.000,322000.000,257000.000,101000.000,175000.000,409000.000,455000.000,736000.000,679000.000,667000.000,650000.000,788000.000,674000.000,942000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,229000.000,
DeferredTaxAssetsInventory,,,,,,,,,,,,,,,,,,,,,,5230000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,146800000.000,,,,149300000.000,,,,,,,124200000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,304000.000,,,,1786000.000,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,1872000.000,,,,90000.000,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,,,,,,,-261000.000,,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,1345000.000,,,,1060000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,88088000.000,,,,104370000.000,,,,,,,101479000.000,,,,98007000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,1853000.000,,,,1421000.000,,,,,,,810000.000,,,,673000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,1181000.000,,,,2250000.000,,,,,,,1636000.000,,,,1546000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,5925000.000,,,,4796000.000,,,,,,,9331000.000,,,,9774000.000,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,,,,,,,,,,,,,,,,,,,,12778000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,4378000.000,,,,4896000.000,,,,,,,6001000.000,,,,6687000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,,,,,,,,,,,,,,,930000.000,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,25062000.000,,,,18059000.000,,,,,,,6335000.000,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,119605000.000,,,,129409000.000,,,,,,,125928000.000,,,,122966000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,8580000.000,,,,9661000.000,,,,,,,8632000.000,,,,8913000.000,
EmployeeRelatedLiabilitiesCurrent,11399000.000,13191000.000,8285000.000,9087000.000,7916000.000,7175000.000,7283000.000,8900000.000,6559000.000,7309000.000,4845000.000,4692000.000,3975000.000,5830000.000,5611000.000,5262000.000,8262000.000,9059000.000,8477000.000,5935000.000,4508000.000,5142000.000,5920000.000
IncomeTaxExaminationInterestAccrued,,,,,,,,,,,,,,,,,,,-300000.000,,,,
IncomeTaxExaminationPenaltiesAccrued,,,,,,,,,,,,,,,,,,,-600000.000,,,,
InterestPortionOfMinimumLeasePaymentsSaleLeasebackTransactions,,,,,,,,,,,,,,,86700000.000,85525000.000,84350000.000,83175000.000,,,,78359000.000,
InventoryFinishedGoodsNetOfReserves,,,,,12359000.000,17581000.000,15968000.000,16040000.000,19138000.000,13429000.000,11385000.000,8660000.000,11654000.000,15576000.000,13895000.000,14479000.000,17335000.000,8119000.000,7423000.000,8547000.000,8600000.000,19233000.000,17688000.000
InventoryNet,124273000.000,121916000.000,120023000.000,128719000.000,126647000.000,123280000.000,100234000.000,98729000.000,96412000.000,94316000.000,95789000.000,95533000.000,106650000.000,107816000.000,109525000.000,122001000.000,120067000.000,115904000.000,115165000.000,110582000.000,117001000.000,113853000.000,115635000.000
InventoryRawMaterialsNetOfReserves,,,,,85576000.000,87938000.000,72013000.000,65550000.000,60760000.000,58265000.000,56942000.000,57809000.000,63103000.000,64277000.000,70975000.000,74245000.000,71940000.000,78566000.000,79695000.000,73636000.000,77498000.000,80503000.000,78055000.000
